id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
491517,64-bit version of Eclipse for Solaris/SPARC,RESOLVED FIXED,None,Platform,Releng,4.5,P3 enhancement,4.6 RC2,David Williams,,,,plan,491519 491521,,2016-04-12 11:44 EDT by Arun Thondapu,2016-05-26 06:20 EDT,11 users
491518,[releng] update dependencies to Papyrus designer,CLOSED FIXED,None,Papyrus-rt,releng,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-04-12 11:48 EDT by Ansgar Radermacher,2017-01-31 16:42 EST,1 user
491519,Need 64-bit launcher for Solaris/SPARC,RESOLVED FIXED,None,Equinox,Launcher,4.5.0 Mars,P3 enhancement,Neon RC2,Arun Thondapu,,,,,,491517,2016-04-12 11:49 EDT by Arun Thondapu,2016-05-20 05:24 EDT,5 users
491520,build.properties references files that do not exist,RESOLVED FIXED,None,ECF,ecf.releng,3.13.1,P3 normal,---,ecf.core-inbox,,,,,,396457,2016-04-12 11:52 EDT by Mat Booth,2016-04-12 14:50 EDT,1 user
491521,Provide 64-bit SWT libraries for Solaris/SPARC,RESOLVED FIXED,None,Platform,SWT,4.5,P3 enhancement,4.6 RC2,Arun Thondapu,,,,plan,,491517,2016-04-12 11:55 EDT by Arun Thondapu,2016-05-20 05:20 EDT,9 users
491522,Replace Tips and Tricks dialog with an on the fly created HTML page,NEW,None,Platform,User Assistance,4.6,P3 enhancement,---,Platform-UI-Inbox,,,,,,,2016-04-12 12:08 EDT by Dani Megert,2018-04-30 09:32 EDT,5 users
491523,Add a 'Tips and Tricks' to the Welcome page,ASSIGNED,None,Platform,User Assistance,4.6,P3 enhancement,---,Platform-UI-Inbox,,,,Documentation,,,2016-04-12 12:12 EDT by Dani Megert,2019-04-12 22:35 EDT,6 users
491524,Dialogs not opening up when using SWT_GTK3,RESOLVED FIXED,None,Platform,SWT,4.5.2,P3 normal,---,Alexander Kurtakov,,,,,,,2016-04-12 12:15 EDT by Marcin Mielniczuk,2016-12-22 04:07 EST,2 users
491525,Remove SDO example bundles,RESOLVED FIXED,None,ECF,ecf.examples,3.13.1,P3 normal,---,ecf.examples-inbox,,,,,,396457,2016-04-12 12:21 EDT by Mat Booth,2016-04-12 14:51 EDT,1 user
491526,Patch fails to apply due to whitespace,RESOLVED FIXED,None,Orion,Node,12.0,P3 normal,---,Project Inbox,,,,,,,2016-04-12 12:24 EDT by Michael Rennie,2016-04-13 10:48 EDT,1 user
491527,Splash / progress page does not complete / go away,RESOLVED FIXED,None,Orion,Client,12.0,P3 normal,---,Silenio Quarti,,,,,,,2016-04-12 13:06 EDT by Michael Rennie,2016-04-27 14:19 EDT,1 user
491528,Node.js plugin should not depend on chromium bundles,RESOLVED FIXED,None,JSDT,Debug,3.7,P3 normal,---,Ilya Buziuk,Victor Rubezhny,,RHT,,,,2016-04-12 13:07 EDT by Ilya Buziuk,2016-04-13 18:40 EDT,0 users
491529,[QuickAccess] Filter for result list should be independent of screen size (was: Result list is incorrectly filtered),RESOLVED FIXED,None,Platform,UI,4.4,P3 normal,4.6 M7,Patrik Suzzi,,,,,,,2016-04-12 13:15 EDT by Lars Vogel,2016-05-03 08:50 EDT,1 user
491530,MPC search (via API) do not return all tags,RESOLVED FIXED,None,Community,Marketplace,unspecified,P2 major,---,Marketplace Inbox,,,,,492881,,2016-04-12 13:23 EDT by Mickael Istria,2016-05-26 10:34 EDT,4 users
491531,Git Staging view initially not styled after a switch to the dark theme,RESOLVED WORKSFORME,None,EGit,UI,4.4,P3 normal,---,Project Inbox,,,,,463358,497562,2016-04-12 13:27 EDT by Lars Vogel,2019-11-08 04:05 EST,3 users
491532,Update Projects Page from the import wizard with corresponding picture,UNCONFIRMED,None,Oomph,Docs,1.5.0,P3 trivial,---,Project Inbox,,,,,,,2016-04-12 13:41 EDT by Patrick-Jeffrey Pollo Guilbert,2016-07-06 11:10 EDT,0 users
491533,Run remove unnecessary whitespace cleanup on org.eclipse.team.ui,RESOLVED FIXED,None,Platform,Team,4.4,P3 normal,4.6 M7,Lars Vogel,,,,,,,2016-04-12 13:47 EDT by Lars Vogel,2016-05-03 05:27 EDT,3 users
491534,comparator error in org.eclipse.e4.tools.emf.ui,RESOLVED FIXED,None,Platform,UI,4.6,P3 normal,4.6 M7,Lars Vogel,,,,,,,2016-04-12 13:59 EDT by David Williams,2016-04-21 10:12 EDT,1 user
491535,Add a validation story who is application to mvvm,NEW,None,Efxclipse,Runtime,2.3.0,P3 normal,---,Project Inbox,,,,,,,2016-04-12 14:25 EDT by Thomas Schindl,2016-04-13 04:25 EDT,1 user
491536,[GTK2] In SWT_GTK2 black bars appear on the cursor trace,RESOLVED WONTFIX,None,Platform,SWT,4.5.2,P5 minor,---,Platform-SWT-Inbox,,,,triaged,,530841,2016-04-12 14:57 EDT by Marcin Mielniczuk,2018-07-12 10:14 EDT,1 user
491537,[pivot] Load the original UML/OCL to support validation of a UML-based Ecore model,NEW,None,OCL,Core,unspecified,P3 enhancement,---,OCL Inbox,,,,,,,2016-04-12 15:05 EDT by Ed Willink,2016-04-12 15:05 EDT,0 users
491538,Selecting the patchset through the top right drop down does not show the list of files,RESOLVED FIXED,None,Egerrit,Editor UI,unspecified,P3 normal,1.0,Pascal Rapicault,,,,,,,2016-04-12 15:11 EDT by Pascal Rapicault,2016-04-19 14:10 EDT,0 users
491539,"[Compare] When a file does not exists, we show the previous file",RESOLVED WORKSFORME,None,Egerrit,Editor UI,unspecified,P3 normal,1.0,Pascal Rapicault,,,,,,,2016-04-12 15:13 EDT by Pascal Rapicault,2016-04-19 15:09 EDT,0 users
491540,[Compare] Compare Editor does not open the ecore file from a review,CLOSED DUPLICATE of bug 491344,None,Egerrit,Editor UI,0.3.0,P3 normal,---,Project Inbox,,,,,,,2016-04-12 15:13 EDT by Jacques Bouthillier,2016-04-26 11:32 EDT,1 user
491541,[pull up] cannot pull up a field when subclasses have fields with different type,RESOLVED FIXED,None,JDT,UI,4.4.2,P3 normal,4.14 M3,Kenneth Styrberg,Roland Grunberg,,,,,,2016-04-12 15:23 EDT by Jongwook Kim,2019-11-05 02:29 EST,2 users
491542,[All Diagrams] Undo doesn't work with RuntimeValuesAdvice dialog for creation,RESOLVED FIXED,None,Papyrus,Diagram,2.0.0,P3 major,M7,Christian Damus,,,,,,477821,2016-04-12 15:37 EDT by Christian Damus,2016-04-18 14:18 EDT,3 users
491543,New port/capsule-part creation dialog needs validation,CLOSED FIXED,None,Papyrus-rt,tool,0.7.2,P2 enhancement,0.8.0,Christian Damus,Peter Cigehn,,,,,,2016-04-12 16:01 EDT by Christian Damus,2016-10-20 04:37 EDT,3 users
491544,[quickfix] Provide quickfix for no-undef-expression to navigate to the defining object,RESOLVED FIXED,None,Orion,JS Tools,12.0,P3 normal,12.0,Curtis Windatt,,,,,491513,,2016-04-12 17:01 EDT by Curtis Windatt,2016-04-12 17:04 EDT,0 users
491545,[Benchmark] Need more reporting messages,CLOSED FIXED,None,MDT.MoDisco,Infrastructure,unspecified,P2 normal,1.0.0 M7,Gregoire Dupe,,,,,,,2016-04-12 17:09 EDT by Gregoire Dupe,2016-05-23 09:58 EDT,1 user
491546,[Discovery] Poor saving failure message,RESOLVED FIXED,None,MDT.MoDisco,Infrastructure,unspecified,P2 minor,1.0.0 M7,Gregoire Dupe,,,,,,,2016-04-12 17:18 EDT by Gregoire Dupe,2016-05-23 10:02 EDT,1 user
491547,"Catch-22 -- Told to install Java 1.6, then after I do, told I need 1.7",RESOLVED DUPLICATE of bug 477998,None,Oomph,Setup,1.4.0,P3 blocker,---,Project Inbox,,,,needinfo,,,2016-04-12 17:31 EDT by Barbara Snyder,2016-07-06 11:50 EDT,1 user
491548,[TMF] Incremental building of full event list creates too many events,RESOLVED FIXED,None,Tracecompass,TMF,2.0.0,P3 normal,2.0.0,Project Inbox,Project Inbox,,,,,,2016-04-12 17:34 EDT by Patrick Tasse,2016-04-13 18:18 EDT,0 users
491549,activate gerrit for papyrus-rt website,RESOLVED FIXED,None,Community,Gerrit,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2016-04-12 17:48 EDT by Remi Schnekenburger,2016-04-13 14:30 EDT,2 users
491550,More (minor) enhancements to download and test results web pages,NEW,None,Platform,Releng,4.6,P3 enhancement,---,Platform-Releng-Inbox,,,,,,,2016-04-12 18:02 EDT by David Williams,2016-04-18 21:46 EDT,0 users
491551,[1.8] Convert to lambda expression as multi-fix,RESOLVED FIXED,None,JDT,UI,4.6,P3 normal,4.6 M7,Noopur Gupta,,,,,,,2016-04-12 18:21 EDT by Marc-Andr¨¦ Laperle,2016-04-15 09:29 EDT,3 users
491552,[1.8] Convert to lambda expression quick assist does unnecessary renames,ASSIGNED,None,JDT,UI,4.6,P3 normal,---,JDT-UI-Inbox,,,,,,,2016-04-12 18:28 EDT by Marc-Andr¨¦ Laperle,2017-04-07 06:30 EDT,3 users
491553,Debug toolbar menu disappears,NEW,None,Platform,IDE,4.5.2,P3 normal with 1 vote,---,Platform-UI-Inbox,,,,needinfo,,,2016-04-12 18:42 EDT by Chris Herrmann,2017-10-18 09:33 EDT,8 users
491554,AERI failed,UNCONFIRMED,None,EPP,jee-package,4.5.2,P3 normal,---,Project Inbox,,,,,,,2016-04-12 18:49 EDT by Stephen Sichina,2017-07-07 16:29 EDT,2 users
491555,RFE: Add copyContainer support,RESOLVED FIXED,None,Linux Tools,Docker,4.2.2,P3 normal,5.0.0,Jeff Johnston,,,,,,,2016-04-12 19:00 EDT by Jeff Johnston,2016-04-19 12:45 EDT,3 users
491556,[Welcome] Provide theme-specific mechanism to influence path resolution,VERIFIED FIXED,None,Platform,User Assistance,4.6,P3 normal,4.6 RC1,Brian de Alwis,,,,,,,2016-04-12 22:24 EDT by Brian de Alwis,2016-05-23 08:52 EDT,3 users
491557,[http whiteboard] prefix the value of the osgi.http.endpoint init param with the context path of the current app,RESOLVED FIXED,None,Equinox,Compendium,4.5.0 Mars,P3 normal,---,Raymond Auge,,,,,,,2016-04-12 23:23 EDT by Raymond Auge,2016-04-13 09:20 EDT,1 user
491558,Merge results between the new and old indices,RESOLVED FIXED,None,JDT,Core,4.6,P3 normal,---,Stefan Xenos,,,,,,481796,2016-04-13 00:07 EDT by Stefan Xenos,2016-08-27 03:16 EDT,0 users
491559,[GTK] Test failures in I20160412-0800,RESOLVED DUPLICATE of bug 491712,None,Platform,SWT,4.6,P3 normal,---,Sravan Kumar Lakkimsetti,,,,,,,2016-04-13 00:20 EDT by Sravan Kumar Lakkimsetti,2016-12-14 09:34 EST,1 user
491560,selected row display blank in table at shared part while Switching perspective,RESOLVED WORKSFORME,None,e4,UI,unspecified,P3 normal,---,Project Inbox,,,stalebug,,,,2016-04-13 02:31 EDT by Yuqi Xu,2018-09-17 14:54 EDT,1 user
491561,[SysML 1.4][continuous integration] a rcptt bug has not been catch,CLOSED FIXED,None,Papyrus,SysML,0.8.0,P3 normal,0.8.1,Francois Le Fevre,Benoit Maggi,,,,,,2016-04-13 02:34 EDT by Francois Le Fevre,2016-04-14 03:46 EDT,1 user
491562,ProposalComputer#compute is called multiple-times if proposal window is already open,RESOLVED FIXED,None,Efxclipse,Runtime,2.3.0,P3 major,2.4.0,Christoph Caks,,,,,,,2016-04-13 02:50 EDT by Thomas Schindl,2016-04-13 09:36 EDT,0 users
491563,Table Model Impl package is API,NEW,None,ECP,EMF Forms,1.8.0,P1 normal,2.0.0,Eugen Neufeld,,,stalebug,,,,2016-04-13 02:58 EDT by Jonas Helming,2018-04-21 02:47 EDT,0 users
491564,New design for the model API,RESOLVED FIXED,None,Handly,Core,0.5,P3 enhancement,0.5,Vladimir Piskarev,,,breakingchange,api,474391 491568 491647 491649,,2016-04-13 03:12 EDT by Vladimir Piskarev,2016-04-15 05:43 EDT,0 users
491565,remove org.eclipse.equinox.log,RESOLVED FIXED,None,Equinox,Components,unspecified,P3 normal,Neon M7,Thomas Watson,,,,,,411419 492257,2016-04-13 03:21 EDT by David Williams,2016-04-22 10:48 EDT,9 users
491566,SWT fragments specify <executionEnvironment>,REOPENED,None,Platform,SWT,4.3,P3 normal,---,Alexander Kurtakov,,,,triaged,509410,411419,2016-04-13 03:28 EDT by David Williams,2019-01-18 12:00 EST,13 users
491567,ImageBrowserView should provide drag and drop,CLOSED WONTFIX,None,PDE,UI,4.5,P3 normal,---,PDE-UI-Inbox,,,,,,,2016-04-13 03:44 EDT by Olivier Prouvost,2018-11-09 12:39 EST,1 user
491568,Rename some elements of the model API,RESOLVED FIXED,None,Handly,Core,0.5,P3 enhancement,0.5,Vladimir Piskarev,,,breakingchange,api,,491564 491647 491649,2016-04-13 04:01 EDT by Vladimir Piskarev,2016-04-15 05:30 EDT,0 users
491569,Diagram navigation also provides the current diagram,NEW,None,Sirius,Diagram,3.1.0,P3 enhancement,---,Project Inbox,,,,triaged,,,2016-04-13 04:12 EDT by Julien Dupont,2016-04-14 03:30 EDT,1 user
491570,"In general, allow any Object as an Element body",RESOLVED FIXED,None,Handly,Core,0.5,P3 enhancement,0.5,Vladimir Piskarev,,,breakingchange,api,,,2016-04-13 04:41 EDT by Vladimir Piskarev,2016-06-07 08:08 EDT,0 users
491571,Setup reproducible qualifiers,NEW,None,SWTBot,Build,unspecified,P3 enhancement,---,Project Inbox,,,,,,,2016-04-13 04:41 EDT by Mickael Istria,2016-04-13 04:41 EDT,0 users
491572,Provide a shortcut for the full screen mode,RESOLVED FIXED,None,Platform,UI,4.6,P3 enhancement,4.6 M7,Patrik Suzzi,,,,,489087 489249,491785 492811,2016-04-13 04:49 EDT by Lars Vogel,2016-05-02 07:09 EDT,12 users
491573,Introduce a ConfigAttribute for TextSearchStrategy.Factory and check that in the DefaultGlazedListsFilterStrategy,UNCONFIRMED,None,NatTable,GlazedLists Extension,unspecified,P3 enhancement,---,Project Inbox,,,,,,,2016-04-13 05:00 EDT by Miguel Moreo,2016-04-13 05:13 EDT,1 user
491574,"""directive: use-traditional-comparison-syntax""",NEW,None,QVTo,Engine,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-04-13 05:05 EDT by Ed Willink,2016-04-13 05:05 EDT,0 users
491575,Introduce ElementDelta.Builder API,RESOLVED FIXED,None,Handly,Core,0.5,P3 enhancement,0.5,Vladimir Piskarev,,,breakingchange,api,,,2016-04-13 05:26 EDT by Vladimir Piskarev,2016-06-07 07:37 EDT,0 users
491576,Info severity not shown for 'No strictly compatible JRE...' option,VERIFIED FIXED,None,JDT,Debug,4.6,P3 normal,4.6 M7,Noopur Gupta,,,,,,,2016-04-13 05:27 EDT by Dani Megert,2016-04-15 07:56 EDT,3 users
491577,Themed StyledText scroll bar scrolls on right mouse click (context menu),VERIFIED FIXED,None,Platform,UI,4.6,P3 normal,4.6 RC2,Fabio Zadrozny,,,,,,430278,2016-04-13 05:35 EDT by Dani Megert,2016-05-23 06:54 EDT,4 users
491578,Request for adding blog feed of itemis Xtext blog,RESOLVED FIXED,None,z_Archived,PlanetEclipse,unspecified,P3 normal,---,Nobody - feel free to take it,,,,,,,2016-04-13 05:46 EDT by Julian Schollmeyer,2019-08-20 10:48 EDT,4 users
491579,[QuickAccess] Revert workaround after text width is fixed,RESOLVED WORKSFORME,None,Platform,UI,4.6,P3 normal,---,Platform-UI-Inbox,,,stalebug,,,,2016-04-13 06:25 EDT by Patrik Suzzi,2019-10-27 15:27 EDT,1 user
491580,Implement Engines Management in config.xml editor,RESOLVED FIXED,None,Thym,General,2.0.0,P3 enhancement,2.1.0,Angel Misevski,,,,,,,2016-04-13 06:45 EDT by Pavol Srna,2016-06-29 15:37 EDT,2 users
491581,Operations with OS X secure store have become buggy,CLOSED DUPLICATE of bug 391455,None,Equinox,Security,4.5.0 Mars,P3 normal,---,Security Inbox,,,stalebug,,,,2016-04-13 06:53 EDT by Vadim Yusanenko,2019-04-11 11:20 EDT,3 users
491582,"Relabel ""Dynamic Help"" menu",RESOLVED FIXED,None,Platform,UI,4.5,P3 enhancement,4.6 M7,Mickael Istria,,,,,,,2016-04-13 07:04 EDT by Mickael Istria,2016-05-02 00:47 EDT,1 user
491583,[asciidoc] support for include::[] hyperlinking,RESOLVED FIXED,None,Mylyn Docs,Wikitext,unspecified,P3 enhancement,---,Simon Scholz,David Green,,,,,497209 507251,2016-04-13 07:22 EDT by Lars Vogel,2016-11-10 17:34 EST,4 users
491584,[LinksLF] Link layout regression in Papyrus 1.1.4 compared to Papyrus 1.0.2 (or Papyrus 1.1.3),CLOSED WORKSFORME,None,Papyrus,Diagram,1.1.4,P3 major,---,vincent lorenzo,,,,,,,2016-04-13 07:40 EDT by Alain Le Guennec,2019-02-15 09:11 EST,2 users
491585,Drag&Drop diagram into package hides diagram from Model Explorer,RESOLVED DUPLICATE of bug 490791,None,Papyrus,Diagram,2.0.0,P3 normal,---,Project Inbox,,,,,,,2016-04-13 07:59 EDT by Joachim Engelhardt,2016-04-13 09:39 EDT,1 user
491586,[UseCase Diagram] Invalid view box after creating Association,RESOLVED FIXED,None,Papyrus,Diagram,2.0.0,P3 critical,---,Patrick Tessier,Patrick Tessier,,,,,,2016-04-13 08:15 EDT by Joachim Engelhardt,2016-05-25 08:00 EDT,2 users
491587,Spurious ternary association in UML.metamodel.uml,VERIFIED FIXED,None,MDT.UML2,Core,unspecified,P2 normal,M7,Kenn Hussey,,,,,,492426,2016-04-13 08:23 EDT by Ed Willink,2016-04-27 18:56 EDT,0 users
491588,Undo/redo in Team,CLOSED FIXED,None,EMF.Diffmerge,UI,0.5.0,P3 normal,---,Project Inbox,Olivier Constant,,,,,,2016-04-13 08:27 EDT by Olivier Constant,2017-01-10 11:52 EST,1 user
491590,"Generator: provide a graphical modelling interface to model adaptors, as well as complete toolchains",CLOSED FIXED,None,Lyo,Core,2.1.0,P3 enhancement,2.1.2,Jad El-khoury,,,,,,,2016-04-13 08:45 EDT by Jad El-khoury,2017-11-06 12:39 EST,0 users
491591,Error installing Subversive SVN Team Provider on eclipse Mars.2 release (4.5.2),CLOSED DUPLICATE of bug 492583,None,Subversive,Update Site,3.0.0,P3 blocker,---,Alexander Gurov,,,,,,,2016-04-13 08:52 EDT by ERWAN GARNIER,2016-04-28 04:42 EDT,0 users
491592,"Python 'use help(""<topic>"") to get more information' uses wrong comment token",CLOSED FIXED,None,Ease,Core,unspecified,P3 normal,0.4.0,Jonah Graham,,,,,,,2016-04-13 08:55 EDT by Jonah Graham,2016-11-24 06:03 EST,1 user
491593,Smart Import wizard is slow with the Git addon,RESOLVED WORKSFORME,None,Platform,UI,4.6,P3 normal,4.6 RC1,Mickael Istria,,,,,,,2016-04-13 09:41 EDT by Lars Vogel,2016-05-12 04:33 EDT,2 users
491594,[http whiteboard] tests fail to execute from mvn command line,RESOLVED FIXED,None,Equinox,Compendium,4.5.0 Mars,P3 normal,---,Raymond Auge,,,,,,,2016-04-13 09:48 EDT by Raymond Auge,2016-04-13 10:22 EDT,1 user
491595,Package Drone would like to publish to Maven Central,RESOLVED FIXED,None,Community,CI-Jenkins,unspecified,P3 normal,---,CI Admin Inbox,,,,,,,2016-04-13 09:50 EDT by Jens Reimann,2016-09-12 10:38 EDT,2 users
491596,[sponsored] Add perspective switcher ToolControl,RESOLVED FIXED,None,Efxclipse,Runtime,2.3.0,P3 normal,2.4.0,Project Inbox,,,,,,,2016-04-13 09:52 EDT by Thomas Schindl,2016-04-13 09:53 EDT,0 users
491597,Orion node server: Copying a large folder crashed the server.,RESOLVED FIXED,None,Orion,Node,12.0,P3 normal,---,Silenio Quarti,,,,,,,2016-04-13 10:02 EDT by libing wang,2016-04-13 16:02 EDT,0 users
491598,Caret position not valid if computed proposal has a length > 1,RESOLVED FIXED,None,Efxclipse,Runtime,2.3.0,P3 normal,2.4.0,Project Inbox,,,,,,,2016-04-13 10:08 EDT by Thomas Schindl,2016-04-13 10:09 EDT,0 users
491599,"*Panes in the ""javafx.scene.control"" package are missing from the wizard.",UNCONFIRMED,None,Efxclipse,Tooling,2.1.0,P3 normal,---,Project Inbox,,,,,,,2016-04-13 10:10 EDT by Paul Roubekas,2016-04-13 10:10 EDT,0 users
491600,"Add Create a ""New FXML Controller"" to the JavaFX set of wizards.",UNCONFIRMED,None,Efxclipse,Tooling,2.1.0,P3 enhancement,---,Project Inbox,,,,,,,2016-04-13 10:17 EDT by Paul Roubekas,2016-04-13 10:17 EDT,0 users
491601,[http whiteboard] quieter and more informative log message from failed call to servletContext.getServletRegistration(),RESOLVED FIXED,None,Equinox,Compendium,4.5.0 Mars,P3 normal,---,equinox.compendium-inbox,,,,,,,2016-04-13 10:17 EDT by Raymond Auge,2016-04-13 11:11 EDT,0 users
491602,Importing projects from templates does not work well.,RESOLVED WORKSFORME,None,Platform,IDE,4.6,P3 major,---,Platform-UI-Inbox,,,stalebug,usability,,,2016-04-13 10:24 EDT by Kirk Clendinning,2019-09-02 15:12 EDT,1 user
491603,RegExRule should allow to define a leadPattern who has to match to identify the real token,NEW,None,Efxclipse,Runtime,2.3.0,P3 normal,---,Project Inbox,,,,,,,2016-04-13 10:41 EDT by Thomas Schindl,2016-04-13 10:41 EDT,0 users
491604,DRepresentationContainer removal in favor of DView,CLOSED FIXED,None,Sirius,Core,1.0.1,P3 normal,4.0.0M7,Maxime Porhel,Florian Barbin,,,triaged,427247,493353 493367,2016-04-13 10:47 EDT by Maxime Porhel,2016-06-24 08:01 EDT,2 users
491605,"Incubation project ""All Spies"" goes to the wrong URL for updates and errors out.",NEW,None,Platform,Incubator,4.5.2,P3 normal,---,platform-incubator-inbox,,,,,,,2016-04-13 11:09 EDT by Paul Roubekas,2017-04-15 05:04 EDT,1 user
491606,org.eclipse.update.configurator should have lazy activation set,RESOLVED FIXED,None,Platform,IDE,4.3,P3 normal,4.6 M7,David Williams,,,,,,,2016-04-13 11:20 EDT by David Williams,2016-05-14 09:57 EDT,8 users
491607,Commandline execution of gendoc fails,RESOLVED FIXED,None,Gendoc,Others,0.5.0,P3 normal,0.6.0,Project Inbox,,,,,,,2016-04-13 11:33 EDT by Benajmin Schoenholzer,2016-06-22 08:18 EDT,1 user
491608,DELETE/UPDATE ALL JPQL queries don't work with MySQL when GTID replication enabled,NEW,None,EclipseLink,JPA,2.6.2,P3 critical with 2 votes,Future,Project Inbox,,,,,,,2016-04-13 11:35 EDT by Myroslav Papirkovskyi,2016-10-17 21:35 EDT,1 user
491609,"Include Buildship 1.0.15, not 2.0.0 in Neon release",VERIFIED FIXED,None,Community,Cross-Project,unspecified,P3 normal,---,Stefan Oehme,,,,,,,2016-04-13 11:43 EDT by Stefan Oehme,2016-04-15 03:09 EDT,3 users
491610,The version of *.wst.sse.ui is to be bumped higher than 1.3.500,RESOLVED INVALID,None,WTP Source Editing,wst.sse,3.7,P3 normal,3.8 M7,Victor Rubezhny,Nick Sandonato,,,,,481344,2016-04-13 11:44 EDT by Victor Rubezhny,2016-04-13 16:45 EDT,1 user
491611,Primary key is not created in joined table,CLOSED INVALID,None,EclipseLink,JPA,unspecified,P3 blocker,Future,Project Inbox,,,,,,,2016-04-13 11:51 EDT by Hajo Lemcke,2016-04-14 16:38 EDT,0 users
491612,ID-JYLKJ,CLOSED DUPLICATE of bug 479542,None,Subversive,Connectors,unspecified,P3 normal,4.6.2,Alexander Gurov,,,,,,,2016-04-13 11:55 EDT by Brian Antao,2016-04-25 04:27 EDT,0 users
491613,[release] modeling.viatra 1.2,RESOLVED FIXED,None,Community,Proposals and Reviews,unspecified,P3 normal,---,Eclipse Management Organization,,https://projects.eclipse.org/projects...,,,,,2016-04-13 13:20 EDT by Wayne Beaton,2016-04-20 10:54 EDT,3 users
491614,[CSS] Project CSS Engine does not work for URI not platform,NEW,None,Papyrus,Diagram,1.1.4,P3 normal,---,Project Inbox,,,,,,491616 500999,2016-04-13 13:25 EDT by Tristan Faure,2016-11-30 08:50 EST,2 users
491615,Commit and Parent info does not refresh,VERIFIED FIXED,None,Egerrit,Editor UI,unspecified,P3 normal,1.0,Pascal Rapicault,,,,,,,2016-04-13 13:26 EDT by Marc Khouzam,2016-05-19 11:28 EDT,1 user
491616,Papyrus CSS rendering is not managed with CLI or closed editors,RESOLVED FIXED,None,Gendoc,Core,unspecified,P3 normal,0.6.0,Project Inbox,,,,,491614,,2016-04-13 13:27 EDT by Tristan Faure,2016-06-22 08:19 EDT,1 user
491617,Reviewer list not refreshed after reviewer removal,RESOLVED FIXED,None,Egerrit,Editor UI,unspecified,P3 normal,1.0,Pascal Rapicault,,,,,,,2016-04-13 13:57 EDT by Pascal Rapicault,2016-04-19 11:16 EDT,0 users
491618,NullPointerException in ModifiedChangeInfoImpl.setUserSelectedRevision,RESOLVED FIXED,None,Egerrit,General,0.3.0,P3 normal,1.0,Pascal Rapicault,,,,,,,2016-04-13 13:58 EDT by EPP Error Reports,2016-04-14 17:56 EDT,2 users
491619,Choosing a C++ dialect should automatically update gcc builtin compiler setting,RESOLVED FIXED,None,CDT,cdt-indexer,8.8.1,P3 normal,9.0.0,Project Inbox,Markus Schorn,,,,,,2016-04-13 14:18 EDT by Jeff Johnston,2016-05-13 11:59 EDT,5 users
491620,[GTK3] Some tooltip text is unreadable,VERIFIED FIXED,None,Platform,SWT,4.6,P3 normal,4.6 M7,Eric Williams,,,,,,,2016-04-13 15:14 EDT by Eric Williams,2016-04-27 06:54 EDT,2 users
491621,Linenumber text is not aligned,RESOLVED FIXED,None,Efxclipse,Runtime,2.3.0,P3 normal,2.4.0,Project Inbox,,,,,,,2016-04-13 15:17 EDT by Thomas Schindl,2016-04-13 15:27 EDT,0 users
491622,"""Failed to launch RCPTT runner"" error message can be misleading",CLOSED FIXED,None,RCPTT,IDE,2.1.0,P3 normal,2.0.2,Project Inbox,,,,,,,2016-04-13 15:19 EDT by Marc-Andr¨¦ Laperle,2016-06-06 10:34 EDT,1 user
491623,Erroneous character output to UML,NEW,None,Papyrus,Core,1.1.4,P3 normal,---,Project Inbox,,,,,,,2016-04-13 15:24 EDT by Chris Wilkinson,2016-04-20 14:49 EDT,3 users
491624,"[CSS] Engine does not interpret ""attribute set""-selector correct",CLOSED DUPLICATE of bug 487994,None,Platform,UI,4.6,P3 normal,---,Platform-UI-Inbox,,,,,,,2016-04-13 15:50 EDT by Lars Sadau,2016-04-13 17:09 EDT,0 users
491625,re-provisioning Mylyn builds sets an invalid password on previously provisioned build servers,RESOLVED FIXED,None,Oomph,Setup,1.4.0,P3 normal,---,Jaxsun McCarthy Huggan,,,,,,,2016-04-13 15:58 EDT by Sam Davis,2016-07-06 11:51 EDT,2 users
491626,test and move to Tycho 0.25,RESOLVED FIXED,None,Platform,Releng,4.6,P3 normal,4.6 M7,David Williams,,,,,,,2016-04-13 16:18 EDT by David Williams,2016-05-02 06:37 EDT,7 users
491627,[win32] Rollover tooltip on TreeItem brings Shell to front,RESOLVED FIXED,None,Platform,SWT,3.8.1,P3 major,4.6.3,Markus Keller,,,,usability,509947,,2016-04-13 16:20 EDT by Markus Keller,2017-02-08 16:08 EST,4 users
491628,Search: Search does not find all the files if the user's work space is too big.,CLOSED WONTFIX,None,Orion,Server,12.0,P3 normal,---,Silenio Quarti,,,,,501531,,2016-04-13 16:38 EDT by libing wang,2017-01-10 15:44 EST,1 user
491629,Search: CTRL+H on a highlighted keyword in the editor does not scope down the search scope.,CLOSED WONTFIX,None,Orion,Client,12.0,P3 normal,12.0,libing wang,,,,,,,2016-04-13 16:43 EDT by libing wang,2017-01-10 15:45 EST,0 users
491630,Avoid activation of mnemonics on pressing ALTGR in styledtext,RESOLVED FIXED,None,Efxclipse,Runtime,2.3.0,P3 normal,2.4.0,Project Inbox,,,,,,,2016-04-13 17:19 EDT by Thomas Schindl,2016-04-13 17:34 EDT,0 users
