id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
131070,Tooltip text contains mnemonic key character in Search view,CLOSED FIXED,None,Platform,Search,3.2,P3 normal,3.2 M6,Platform-Search-Inbox,,,,,,,2006-03-09 07:06 EST by Tadayuki Yoshida,2006-03-28 07:39 EST,4 users
131071,ExpandBar / ExpandItem IllegalAccessError on PocketPC,RESOLVED INVALID,None,Platform,SWT,3.2,P3 normal,---,Felipe Heidrich,,,,,,,2006-03-09 07:31 EST by Graham Briggs,2006-03-09 15:07 EST,1 user
131072,Allow to reuse TextDirectEditManager and LabelDirectEditPolicy in custom edit parts,RESOLVED WONTFIX,None,GMF-Runtime,General,unspecified,P1 enhancement,---,Inbox,,,,,,135653,2006-03-09 07:40 EST by Dmitry Stadnik,2010-07-19 12:29 EDT,0 users
131073,[type hierarchy] add possibility to empty type hierarchy history,CLOSED FIXED,None,JDT,UI,3.2,P3 enhancement,3.2 RC1,Martin Aeschlimann,,,,,,,2006-03-09 07:51 EST by Jrg Heinicke,2006-04-21 05:19 EDT,0 users
131074,runtime-changed delegate should be able to determine previous runtime value,CLOSED FIXED,None,WTP Common Tools,wst.common,unspecified,P3 enhancement,1.5 M6,Konstantin Komissarchik,,,,,,,2006-03-09 08:06 EST by Tom Mutdosch,2006-09-26 10:10 EDT,0 users
131075,Use 2 DTP plugins from DTP nightly build in BIRT package,CLOSED FIXED,None,BIRT,Build,2.0.0,P1 normal,2.1.0 RC0,Xiaoying Gu,,,,,,,2006-03-09 08:10 EST by Sue Lee,2006-03-17 03:39 EST,0 users
131076,[website] Suggestion: Sort resources by date,CLOSED FIXED,None,WTP Website,website,unspecified,P3 enhancement,3.0,Bob Fraser,Tim Wagner,http://www.eclipse.org/webtools/commu...,,,,,2006-03-09 08:23 EST by Stephen Schaub,2008-05-22 16:46 EDT,0 users
131077,"[validation] DBCS 3.2: ""Run Validation"" failed with MissingResourceException on Ja_JP",CLOSED FIXED,None,WTP Common Tools,wst.validation,unspecified,P3 normal,1.5 M6,Vijay Bhadriraju,,,,,,,2006-03-09 08:35 EST by Natsuki Miyamoto,2006-04-06 08:39 EDT,4 users
131078,JavaFormatter should respect project settings,VERIFIED FIXED,None,EMF,Tools,2.1,P3 normal,---,Dave Steinberg,,,,,75925,,2006-03-09 08:44 EST by Eike Stepper,2008-01-28 16:46 EST,0 users
131079,Version number of ODA plugins did not follow BIRT rules in daily build 20060309,CLOSED FIXED,None,BIRT,Build,2.0.0,P3 normal,2.1.0 RC0,Rock Yu,,,,,,,2006-03-09 08:47 EST by Sue Lee,2006-03-16 00:43 EST,0 users
131080,[api][painting] SourceViewerDecorationSupport independent of preference stores,RESOLVED WONTFIX,None,Platform,Text,3.1.1,P3 enhancement,---,Platform-Text-Inbox,,,,,,,2006-03-09 08:50 EST by benson margulies,2006-03-13 04:43 EST,1 user
131081,Daily build scripts support plugin's manifest.mf and single jar format,CLOSED FIXED,None,BIRT,Build,2.0.0,P2 normal,2.1.0 RC0,Xiaoying Gu,,,,,119813 129033 129034 129037 129039 129040 129077 129078,,2006-03-09 08:53 EST by Sue Lee,2006-04-04 02:11 EDT,0 users
131082,Change BIRT Runtime to corresponding structure when Viewer support OSGI manifest,CLOSED FIXED,None,BIRT,Build,2.0.0,P2 normal,2.1.0 RC0,Xiaoying Gu,,,,,119813,,2006-03-09 08:59 EST by Sue Lee,2006-04-04 02:11 EDT,2 users
131083,Numerous spelling and grammer errors on rcpos.php,RESOLVED FIXED,None,Community,Website,unspecified,P3 normal,---,phoenix.ui,,,,,,,2006-03-09 09:03 EST by Wayne Beaton,2006-03-09 09:04 EST,0 users
131084,[productization] j2ee creation wizards and final perspectives,CLOSED FIXED,None,WTP Java EE Tools,jst.j2ee,1.0.1,P3 normal,1.5 M6,John Lanuti,,,,,,,2006-03-09 09:08 EST by David Schneider,2006-11-28 15:58 EST,1 user
131085,[WTP] Tutorial on Database Web App Development,RESOLVED FIXED,None,Community,Articles,unspecified,P3 normal,---,community.articles-inbox,,,,,,,2006-03-09 09:13 EST by Stephen Schaub,2014-11-25 16:10 EST,1 user
131086,While debugging an applet suddenly the VM disconnected,RESOLVED WONTFIX,None,JDT,Debug,3.2,P3 normal,---,JDT-Debug-Inbox,,,,,,,2006-03-09 09:16 EST by Kai Hackemesser,2006-03-10 09:27 EST,0 users
131087,API request: Facet utility methods,CLOSED WONTFIX,None,WTP Common Tools,wst.common,1.5,P3 enhancement,---,Konstantin Komissarchik,,,,,,,2006-03-09 09:16 EST by Chuck Bridgham,2006-09-26 10:09 EDT,2 users
131088,[editor] DBCS 3.2: Escape squence is required for non-ASCII in namespace,NEW,None,WTP Webservices,wst.wsdl,unspecified,P3 normal,Future,Project Inbox,Keith Chong,,,,,,2006-03-09 09:16 EST by Natsuki Miyamoto,2010-07-20 11:36 EDT,6 users
131089,Allow for Multi-select combo and list boxes,RESOLVED FIXED,None,BIRT,Data,2.0.0,P3 enhancement,2.2.1,Lin Zhu,,,,plan,199355,,2006-03-09 09:20 EST by David Peterson,2007-09-04 18:00 EDT,11 users
131090,timing issues with xref visual tests,RESOLVED FIXED,None,AJDT,UI,unspecified,P3 normal,1.3.1,Helen Beeken,,,,,,,2006-03-09 09:20 EST by Helen Beeken,2006-03-09 10:50 EST,0 users
131091,Sweep Code for EReference.isMany() Calls,VERIFIED FIXED,None,EMF Services,Query,unspecified,P2 major,---,Chris McGee,,,,,,,2006-03-09 09:30 EST by Chris McGee,2017-02-24 14:42 EST,0 users
131092,BCException ClassPathManager$ZipFileEntry.ensureOpen(),RESOLVED INVALID,None,AspectJ,AJBrowser,unspecified,P3 normal,---,aspectj inbox,,,,,,,2006-03-09 09:34 EST by Chenchal,2006-05-10 12:21 EDT,0 users
131093,AWT modal dialog,NEW,None,Platform,SWT,3.1,P3 normal,---,Silenio Quarti,,,,,,,2006-03-09 09:44 EST by Egidijus Vaisnora,2019-09-06 16:18 EDT,3 users
131094,Sweep Code for EReference.isMany() calls,RESOLVED FIXED,None,GMF-Runtime,General,1.0,P2 major,1.0,Chris McGee,,,,,,,2006-03-09 09:46 EST by Chris McGee,2010-07-19 12:23 EDT,0 users
131095,ResourceException: Resource XXXX is not open.,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Jerome Gout,,,,,,,2006-03-09 09:53 EST by Jerome Gout,2016-05-05 11:07 EDT,0 users
131096,Provide Subversion repository,RESOLVED FIXED,None,Community,CVS,unspecified,P3 normal with 8 votes,---,Eclipse Webmaster,,,,,,71735,2006-03-09 09:53 EST by Gunnar Wagenknecht,2013-09-13 16:18 EDT,26 users
131097,No workspace refresh when export datapools,CLOSED DUPLICATE of bug 140026,None,z_Archived,TPTP,unspecified,P3 normal,---,Jerome Gout,,,,,,,2006-03-09 10:00 EST by Alex Bernstein,2016-05-05 11:06 EDT,0 users
131098,GP in JUnit tests for GTk (test1- mozila Browser),RESOLVED DUPLICATE of bug 151439,None,Platform,SWT,3.2,P3 normal,---,Grant Gayed,,,,,,,2006-03-09 10:07 EST by Beatriz Iaderoza,2006-08-10 15:35 EDT,1 user
131099,A palette is not available,ASSIGNED,None,BIRT,Report Designer,unspecified,P4 enhancement,Future,Dazheng Gao,,,,,,,2006-03-09 10:20 EST by Albert Almajano,2006-04-05 17:23 EDT,2 users
131100,built in server definition file for jboss is missing jbossall-client.jar.,CLOSED FIXED,None,WTP ServerTools,jst.server,1.0.1,P3 normal,---,Naci Dai,,,,,,,2006-03-09 10:21 EST by David Schneider,2006-11-21 14:33 EST,0 users
131101,Can't open the profiling and logging perspective in TPTP-4.2.0-200603090100,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 blocker,---,Samson Wai,,,closed460,,,,2006-03-09 10:21 EST by amehrega,2016-05-05 10:52 EDT,0 users
131102,some plugins require jdt but jdt is not in 'requires' of feature.xml,RESOLVED FIXED,None,BIRT,Build,unspecified,P2 normal,2.1.0 RC0,Sue Lee,,,,,,,2006-03-09 10:23 EST by David Williams,2006-04-07 07:48 EDT,1 user
131103,Provide New Entity Wizard,RESOLVED DUPLICATE of bug 216450,None,Dali JPA Tools,General,1.0,P4 enhancement,---,Neil Hauge,,,,helpwanted,,,2006-03-09 10:26 EST by Neil Hauge,2008-04-07 11:21 EDT,1 user
131104,some birt plugins do not use manifest.mf files!?,RESOLVED FIXED,None,BIRT,Build,unspecified,P2 normal,2.1.0 RC0,Xiaoying Gu,,,,,,,2006-03-09 10:27 EST by David Williams,2006-03-30 07:38 EST,1 user
131105,[EFS] CopyFilesAndFoldersOperation does not handle null locations,VERIFIED FIXED,None,Platform,UI,3.2,P3 normal,3.1 RC2,Tod Creasey,,,,,130398,,2006-03-09 10:38 EST by Bert Vingerhoets,2006-04-26 13:31 EDT,4 users
131106,[nls tooling] Externalized to Igonored does not add nls tag,RESOLVED FIXED,None,JDT,Text,3.2,P3 normal,3.2 M6,JDT-Text-Inbox,,,,,,,2006-03-09 10:40 EST by Benno Baumgartner,2006-03-09 11:41 EST,0 users
131107,performance regression in gdk_window_get_origin and gdk_pixbuf_get_from_drawable,CLOSED WONTFIX,None,Platform,SWT,3.2,P3 normal,---,Bogdan Gheorghe,,,,performance,,,2006-03-09 10:40 EST by Tom Hofmann,2014-01-21 04:21 EST,6 users
131108,[modulecore] API request:  Component utilities api needed,RESOLVED INVALID,None,WTP Common Tools,wst.common,1.5,P3 enhancement,---,Chuck Bridgham,,,,,,,2006-03-09 10:40 EST by Chuck Bridgham,2008-01-03 15:05 EST,0 users
131109,Source line info from ajde for binary weaving,RESOLVED FIXED,None,AspectJ,IDE,DEVELOPMENT,P3 normal,1.5.3,aspectj inbox,,,,,,,2006-03-09 10:42 EST by Matt Chapman,2006-09-12 05:45 EDT,0 users
131110,[call hierarchy] view should support removal of entries,RESOLVED DUPLICATE of bug 41702,None,JDT,UI,3.2,P3 enhancement,---,Markus Keller,,,,,,,2006-03-09 10:45 EST by Pascal Rapicault,2007-10-22 04:38 EDT,1 user
131111,Performance issues with DirectoryDialog,RESOLVED DUPLICATE of bug 88958,None,Platform,SWT,3.1,P3 major,---,Platform-SWT-Inbox,,,,,,,2006-03-09 10:55 EST by Sudhan Moghe,2006-03-09 13:32 EST,1 user
131112,Refactoring: reference to unexisting option,RESOLVED FIXED,None,JDT,Doc,3.2,P3 normal,3.2 RC2,JDT-Doc-Inbox,,,,,,,2006-03-09 10:57 EST by Alex Chapiro,2006-04-22 14:52 EDT,0 users
131113,java.lang.reflect.InvocationTargetException when attempting to create Logic Diagram,RESOLVED WORKSFORME,None,GMF-Tooling,Core,unspecified,P3 major,1.0,Cherie Revells,,,,,,,2006-03-09 11:00 EST by Eliza Tworkowska,2010-07-19 12:23 EDT,0 users
131114,NPE received when creating a new Profile configuraion,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 blocker,---,Eugene Chan,,,,,,,2006-03-09 11:03 EST by Samson Wai,2016-05-05 10:59 EDT,0 users
131115,User doc plugin version number needs incrementing,RESOLVED FIXED,None,PDE,Doc,3.2,P3 normal,3.2 M6,PDE-Doc-Inbox,,,,,,,2006-03-09 11:08 EST by John Arthorne,2006-03-24 04:12 EST,0 users
131116,exception being printed to console,RESOLVED FIXED,None,Platform,Resources,3.2,P3 normal,3.2 M6,Platform-Resources-Inbox,,,,,,,2006-03-09 11:12 EST by Rafael Chaves,2006-03-09 11:58 EST,0 users
131117,"org.eclipse.datatools.modelbase.derby needs an ""about"" file",CLOSED FIXED,None,Data Tools,ModelBase,0.7,P3 major,---,dtp.modelbase-inbox,,,,,,,2006-03-09 11:23 EST by John Graham,2006-06-08 11:57 EDT,0 users
131118,NPE when using rountine editor actions,CLOSED FIXED,None,Data Tools,SQL Editor Framework,0.7,P3 critical,---,Brian Payton,,,,,,,2006-03-09 11:27 EST by John Graham,2006-04-10 14:43 EDT,1 user
131119,Unable to override GraphicalEditPart.getEditingDomain() as it is final,RESOLVED FIXED,None,GMF-Runtime,General,1.0,P3 normal,---,Cherie Revells,,,,,,,2006-03-09 11:28 EST by Cherie Revells,2006-03-09 11:44 EST,0 users
131120,[rendering] Classpath container shown differently from 3.1,VERIFIED FIXED,None,JDT,UI,3.2,P3 major,3.2 RC1,Benno Baumgartner,,,,,,,2006-03-09 11:29 EST by Eugene Kuleshov,2006-04-26 10:48 EDT,1 user
131121,Probe entry is missing from import/export,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 critical,---,Valentina Popescu,,,,,,,2006-03-09 11:30 EST by Navid Mehregani,2016-05-05 10:58 EDT,0 users
131122,"[Presentations] Make view borders ""snap"" to each other when dragging",ASSIGNED,None,Platform,UI,3.2,P5 enhancement,---,Platform UI Triaged,,,,helpwanted,,,2006-03-09 11:32 EST by Justin Berstler,2019-09-06 15:34 EDT,0 users
131123,[call hierarchy] Change to search scope should update view,RESOLVED DUPLICATE of bug 234849,None,JDT,UI,3.1.2,P3 enhancement,---,JDT-UI-Inbox,,,,,,,2006-03-09 11:33 EST by Adam Hupp,2010-06-15 02:52 EDT,2 users
131124,BIDI: Swing component on visual class is not mirrored.,NEW,None,z_Archived,VE,unspecified,P3 normal,---,VE Bugzilla inbox,,,,,,,2006-03-09 11:39 EST by amir,2011-06-13 11:36 EDT,0 users
131125,[Keybindings] Shoud accept Ctrl-[ as ESC for Emacs scheme,ASSIGNED,None,Platform,UI,3.1.1,P5 enhancement,---,Platform UI Triaged,,,,helpwanted,,,2006-03-09 11:43 EST by Morgan Jones,2019-09-06 15:30 EDT,0 users
131126,Parametrized types for Java versions > 5.0,RESOLVED INVALID,None,JDT,APT,3.1.2,P3 normal,---,Generic inbox for the JDT-APT component,,,,,,,2006-03-09 11:49 EST by cdtogea,2006-03-09 13:10 EST,1 user
131127,[PropertiesView] Properties view table collapses completely on update,NEW,None,Platform,UI,3.2,P3 normal,---,Platform UI Triaged,,,stalebug,,,,2006-03-09 11:49 EST by Jesse Greenwald,2019-09-04 03:00 EDT,0 users
131128,BIDI: Clipped pixel in JFrame title,NEW,None,z_Archived,VE,unspecified,P3 normal,---,VE Bugzilla inbox,,,,,,,2006-03-09 11:49 EST by amir,2011-06-13 11:37 EDT,0 users
131129,Not placing the cursor in the console when running console Java programs,RESOLVED WORKSFORME,None,JDT,Debug,3.1.2,P3 normal,---,JDT-Debug-Inbox,,,,,,,2006-03-09 11:55 EST by cdtogea,2006-03-13 09:53 EST,0 users
131130,[Annotate ] History View doesn't update in Group by Date mode,VERIFIED FIXED,None,Platform,CVS,3.2,P3 normal,3.2 RC2,Bogdan Gheorghe,,,,,,,2006-03-09 12:05 EST by Bogdan Gheorghe,2006-04-27 17:04 EDT,1 user
131131,BIDI: Contextual ordring in description text of JButton in the visual Editor.,NEW,None,z_Archived,VE,unspecified,P3 normal,---,VE Bugzilla inbox,,,,,,,2006-03-09 12:07 EST by amir,2011-06-13 11:37 EDT,0 users
131132,cannot create Web Service in dynamic web project pulled from CVS,CLOSED FIXED,None,WTP Webservices,jst.ws,1.0.1,P3 major,1.5 RC4,Mark Hutchinson,,,1.5 RC4,,,,2006-03-09 12:08 EST by Carl J. Mosca,2006-06-29 14:10 EDT,2 users
131133,[Viewers] bold text color not changed in tree viewer when item selected,RESOLVED WORKSFORME,None,Platform,UI,3.2,P3 normal,---,Boris Bokowski,,,,,,,2006-03-09 12:08 EST by Karice McIntyre,2007-06-27 11:20 EDT,0 users
131134,Improve notification code in BasicEObjectImpl.eBasicSetContainer,VERIFIED FIXED,None,EMF,Core,2.2,P3 enhancement,---,Ed Merks,,,,,,116307,2006-03-09 12:13 EST by Ed Merks,2008-01-28 16:46 EST,0 users
131135,org.eclipse.draw2d.graph.GraphVisitor is not publically visible in 3.2m5,RESOLVED WORKSFORME,None,GEF,GEF-Legacy Draw2d,3.2,P3 normal,---,gef-inbox,,,,,,,2006-03-09 12:18 EST by Rob Gonzalez,2006-03-09 13:29 EST,0 users
131136,Unindent when pasting a comment line,RESOLVED DUPLICATE of bug 65841,None,JDT,Text,3.1.2,P3 normal,---,JDT-Text-Inbox,,,,,,,2006-03-09 12:28 EST by cdtogea,2006-03-13 09:15 EST,0 users
131137,BIDI: Clipped pixel in Bean name dialog,NEW,None,z_Archived,VE,unspecified,P3 minor,---,VE Bugzilla inbox,,,,,,,2006-03-09 12:28 EST by amir,2011-06-13 11:36 EDT,0 users
131138,BIDI: a,NEW,None,z_Archived,VE,unspecified,P3 major,---,VE Bugzilla inbox,,,,,,,2006-03-09 12:34 EST by amir,2011-06-13 11:37 EDT,0 users
131139,Animated errors in wizards are disturbing and incomplete,RESOLVED FIXED,None,Platform,UI,3.2,P3 normal,---,Shaun Skelton,,,,polish,,,2006-03-09 12:35 EST by Markus Keller,2006-04-12 16:29 EDT,6 users
131140,Agents do not support relaunching or attaching/detaching correctly,CLOSED FIXED,None,z_Archived,TPTP.monitoring,unspecified,P1 major,---,George Christelis,,,,,,,2006-03-09 12:36 EST by George Christelis,2010-06-03 15:03 EDT,2 users
131141,[Patch] UI issues in the Create Patch wizard,RESOLVED FIXED,None,Platform,CVS,3.2,P3 normal,3.2 M6,Bogdan Gheorghe,,,,,,,2006-03-09 12:40 EST by Tobias Widmer,2006-03-13 12:21 EST,0 users
131142,BIDI: Eclipse is thrown away when open visual class contains Hebrew characters,CLOSED INVALID,None,z_Archived,VE,unspecified,P3 major,---,Gili Mendel,,,,,,,2006-03-09 12:44 EST by amir,2011-06-13 11:36 EDT,5 users
131143,Add IAC fragments to the build.,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Hubert Leung,,,closed460,,116692,,2006-03-09 12:44 EST by Hubert Leung,2016-05-05 10:41 EDT,1 user
131144,[Patch] UI issues in the apply patch wizard,VERIFIED FIXED,None,Platform,Compare,3.2,P3 normal,3.4 M5,Tomasz Zarna,,,,,,,2006-03-09 12:46 EST by Tobias Widmer,2008-02-06 09:28 EST,0 users
131145,External Cygwin CVS doesn't work with Eclipse checkouts,RESOLVED WORKSFORME,None,Platform,Team,3.1.2,P3 normal,---,Platform Team Inbox,,,,,,,"2006-03-09 12:49 EST by Kenneth Evans, Jr.",2006-03-09 15:42 EST,1 user
131146,Windows Statistical Agent is not compatable with older agents,CLOSED FIXED,None,z_Archived,TPTP.monitoring,unspecified,P3 major,---,George Christelis,,,,,,,2006-03-09 12:50 EST by George Christelis,2010-06-03 15:02 EDT,2 users
131147,ProjectFacetsManager Should Check For Accessible Projects,CLOSED FIXED,None,WTP Common Tools,wst.common,1.0.1,P3 normal,1.5 M6,Konstantin Komissarchik,,,,,,,2006-03-09 12:53 EST by John Houston,2006-09-26 10:10 EDT,0 users
131148,"EJB proj wizard puts client project in ""other""",CLOSED INVALID,None,WTP EJB Tools,jst.ejb,1.0.1,P3 normal,---,jst.ejb,,,,,,,2006-03-09 13:06 EST by David Schneider,2006-11-28 15:49 EST,0 users
131149,plugin.properties missing in photran core plugin,RESOLVED FIXED,None,PTP,Photran.For Internal Use,3.0,P3 normal,---,Jeffrey Overbey,,,,,,,2006-03-09 13:08 EST by Bill Hilliard,2009-04-06 10:36 EDT,1 user
131150,BIDI: Contextual ordring in JFrame title in  visual Editor.,NEW,None,z_Archived,VE,unspecified,P3 normal,---,VE Bugzilla inbox,,,,,,,2006-03-09 13:11 EST by amir,2011-06-13 11:36 EDT,0 users
131151,Metadata does not seem to be thread-safe,VERIFIED FIXED,None,EMF,Core,2.0.2,P3 normal,---,Dave Steinberg,,,,,,205183 205184,2006-03-09 13:16 EST by Mike Heckman,2008-01-28 16:39 EST,3 users
131152,"when selecting a date field in SQL, the time is truncated to 00:00:00",RESOLVED FIXED,None,BIRT,Data,2.0.0,P3 major,2.1.0 RC0,jluo,,,,,,,2006-03-09 13:18 EST by Simon Hobbs,2006-03-20 20:22 EST,0 users
131153,CCE in Property Sheet,CLOSED DUPLICATE of bug 130233,None,WTP Source Editing,wst.xml,1.0.1,P3 normal,---,wst.xml,,,,,,,2006-03-09 13:34 EST by Gunnar Wagenknecht,2006-11-28 15:52 EST,0 users
131154,NoClassDefFound Error on org.apache.tools.ant.Task in creating Web service,CLOSED FIXED,None,WTP Webservices,jst.ws,1.5,P3 blocker,1.5 M6,Kathy Chan,,,,,,,2006-03-09 13:34 EST by Kathy Chan,2006-03-10 10:40 EST,0 users
131155,Fix the compile errors that were caused as a result of test plugin refactoring.,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,amehrega,,,,,,,2006-03-09 13:35 EST by amehrega,2016-05-05 11:09 EDT,0 users
131156,[BiDi] BIDI: Contextual ordering of resources in Linux platform,RESOLVED WORKSFORME,None,Platform,UI,3.2,P3 major,---,Platform UI Triaged,,,stalebug,,130587 130591 130595 130586 130588 130589 130590 130592 130593,,2006-03-09 13:47 EST by amir,2019-09-02 15:12 EDT,0 users
131157,Deadlock deleting plugin project,RESOLVED FIXED,None,PDE,UI,3.2,P3 critical,3.2 M6,PDE-UI-Inbox,,,,,,,2006-03-09 13:50 EST by John Arthorne,2006-03-30 19:40 EST,0 users
131158,Create a feature for the ODA components,CLOSED FIXED,None,Data Tools,Open Data Access,1.0,P2 normal,0.9RC5,John Graham,,,,,,,2006-03-09 13:51 EST by Cheng-Yee Lin,2008-07-01 17:34 EDT,5 users
131159,ExpandItem needs getHeaderHeight(),RESOLVED FIXED,None,Platform,SWT,3.2,P3 enhancement,---,Felipe Heidrich,,,,,,,2006-03-09 13:58 EST by Veronika Irvine,2006-03-13 12:22 EST,2 users
131160,background color problems in tree with columns,RESOLVED FIXED,None,Platform,SWT,3.2,P3 normal,3.2 M6,Steve Northover,,,,,,,2006-03-09 14:00 EST by Darin Wright,2006-03-31 16:10 EST,1 user
131161,CVS - NumberFormatException when attempting to compare revisions of a locked file,RESOLVED DUPLICATE of bug 103374,None,Platform,CVS,3.1.2,P3 normal,---,platform-cvs-inbox,,,,,,,2006-03-09 14:11 EST by Dion Barrier,2010-07-22 22:32 EDT,0 users
131162,Classcast exception with partitioned variable when I have show column on,VERIFIED FIXED,None,JDT,Debug,3.2,P3 normal,3.2 M6,Samantha Chan,,,,,,,2006-03-09 14:15 EST by Samantha Chan,2006-03-15 09:57 EST,0 users
131163,Backport 129112 to 1.0.2,CLOSED FIXED,None,WTP Source Editing,jst.jsp,1.0.2,P2 major,1.0.2 M102,Nitin Dahyabhai,,,,,,,2006-03-09 14:24 EST by Tim deBoer,2006-05-18 15:53 EDT,2 users
131164,[Markers] Calculating a markers creation time takes 7.5 ms,VERIFIED FIXED,None,Platform,UI,3.2,P3 normal,3.2 M6,Tod Creasey,,,,performance,,,2006-03-09 14:31 EST by Tod Creasey,2006-03-28 16:18 EST,0 users
131165,BinaryContainer.getBinaries sometimes incorrectly returns an empty list,RESOLVED FIXED,None,CDT,cdt-core,5.0.1,P3 normal,7.0,Anton Leherbauer,,,,,,,2006-03-09 14:33 EST by Ken Ryall,2010-04-27 04:35 EDT,3 users
131166,Exeption occured when trying to define a profile,CLOSED WORKSFORME,None,MDT.UML2,Core,unspecified,P3 blocker,---,UML2 Inbox,,,,,,,2006-03-09 14:36 EST by amir,2006-03-20 10:25 EST,0 users
131167,Updates to the Eclipse Website,RESOLVED FIXED,None,Community,Website,unspecified,P3 normal,---,phoenix.ui,,http://www.eclipse.org/,,,,,2006-03-09 14:37 EST by Nathan Gervais,2006-03-14 12:42 EST,1 user
131168,Programatic Test Execution fails if the test suite was opened with a UNC path (non workspace relative),CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Joe Toomey,,,,,,,2006-03-09 14:40 EST by Joe Toomey,2016-05-05 11:06 EDT,1 user
131169,News Feeds RSS Updates,RESOLVED FIXED,None,Community,Website,unspecified,P3 normal,---,phoenix.ui,,http://www.eclipse.org,,,,,2006-03-09 14:48 EST by Nathan Gervais,2006-03-09 21:36 EST,0 users
131170,Tutorials and Howtos Should be Moved from GMF,VERIFIED FIXED,None,EMF Services,Query,unspecified,P3 normal,---,Chris McGee,,,,,,,2006-03-09 14:48 EST by Chris McGee,2017-02-24 14:42 EST,1 user
131171,Starting a second configuration with 'Clear workspace data' can cause problems,RESOLVED DUPLICATE of bug 96651,None,PDE,UI,3.2,P3 normal,---,PDE-UI-Inbox,,,,,,,2006-03-09 14:50 EST by Eric Moffatt,2006-03-10 15:41 EST,0 users
131172,[CheatSheet] Add composite cheat sheet file format to help,RESOLVED FIXED,None,Platform,User Assistance,3.2,P3 normal,3.2 M6,platform-ua-inbox,,,,,,,2006-03-09 14:56 EST by Curtis d'Entremont,2006-03-27 11:42 EST,0 users
131173,"""show columns"" setting not persisted",VERIFIED FIXED,None,Platform,Debug,3.2,P3 normal,3.2 M6,Kevin Barnes,,,,,,,2006-03-09 14:58 EST by Darin Wright,2006-03-15 11:40 EST,0 users
131174,background color for changed value should be user pref,VERIFIED FIXED,None,Platform,Debug,3.2,P3 normal,3.2 M6,Michael Rennie,,,,,,,2006-03-09 14:59 EST by Darin Wright,2006-03-13 11:10 EST,0 users
131175,Provide Lightbulb Quick Fixes in Manifest Source page,RESOLVED FIXED,None,PDE,UI,3.2,P3 normal,3.2 M6,PDE-UI-Inbox,,,,,,,2006-03-09 15:04 EST by Janek Lasocki-Biczysko,2006-03-13 09:15 EST,0 users
131176,No methods selected banner message in Server stargup page,CLOSED WORKSFORME,None,WTP Webservices,jst.ws,1.5,P3 normal,1.5 M6,Peter Moogk,,,,,,,2006-03-09 15:04 EST by Kathy Chan,2006-05-18 14:34 EDT,1 user
131177,[CheatSheet] Cheatsheet selection dialog needs some pixel dust,RESOLVED FIXED,None,Platform,User Assistance,3.2,P3 normal,3.2 M6,platform-ua-inbox,,,,,,,2006-03-09 15:17 EST by Curtis d'Entremont,2006-03-14 17:48 EST,0 users
131178,Enable contributions of other model kinds than EMF to JET transforms,VERIFIED FIXED,None,M2T,Jet,0.8.0,P1 enhancement,M6,Paul Elder,,,,,,,2006-03-09 15:21 EST by Paul Elder,2008-01-28 16:55 EST,0 users
131179,Show Column action has no effect in Registers View and Expressions View,VERIFIED FIXED,None,Platform,Debug,3.2,P3 normal,3.2 M6,Samantha Chan,,,,,,,2006-03-09 15:23 EST by Samantha Chan,2006-03-16 09:29 EST,0 users
131180,Model fails to open after a ClassNotFoundException,VERIFIED FIXED,None,MDT.UML2,Core,2.0.0,P3 normal,2.0.0,UML2 Inbox,,,,,,,2006-03-09 15:23 EST by dustin,2008-01-28 16:35 EST,3 users
131181,[Memory View] Flexible hierarchy in AbstractAsyncTableRendering,RESOLVED WONTFIX,None,Platform,Debug,3.2,P3 enhancement,---,Platform-Debug-Inbox,,,,,,,2006-03-09 15:25 EST by Samantha Chan,2009-08-30 02:25 EDT,0 users
131182,Incorrect tooltips after reordering of movable table columns (Windows XP),NEW,None,Platform,SWT,3.1,P3 normal with 1 vote,---,Platform-SWT-Inbox,,,,,,,2006-03-09 15:31 EST by Nick Veys,2014-02-20 08:24 EST,8 users
131183,Standard Java tags are not completely implemented,VERIFIED FIXED,None,M2T,Jet,0.8.0,P3 normal,M6,Paul Elder,,,,,,,2006-03-09 15:33 EST by Paul Elder,2008-01-28 16:55 EST,0 users
131184,[Memory View] Columns not sized properly,RESOLVED WONTFIX,None,Platform,Debug,3.2,P3 normal,3.2 RC2,Samantha Chan,,,,,127132,,2006-03-09 15:34 EST by Samantha Chan,2006-04-24 12:08 EDT,0 users
131185,[CheatSheet] paragraphs in Cheat Sheet <description> tag are sometimes indented,RESOLVED DUPLICATE of bug 129208,None,Platform,User Assistance,3.1,P3 normal,---,platform-ua-inbox,,,,,,,2006-03-09 15:34 EST by jhelbling,2006-04-27 20:54 EDT,0 users
