id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
392259,Provide a list of available loggers with a short description.,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 20:34 EDT by Winston Prakash,2012-10-17 20:34 EDT,0 users
392260,Make clear visual difference between disabled slave and not connected slave,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 20:38 EDT by Winston Prakash,2012-10-17 20:38 EDT,0 users
392261,Add VIEW permission to Matrix-based Security,NEW,None,Hudson,Core,3.0.0,P3 enhancement with 1 vote,---,Winston Prakash,,,,,,,2012-10-17 20:41 EDT by Winston Prakash,2015-11-04 14:12 EST,2 users
392262,how build step which failed the build,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 20:43 EDT by Winston Prakash,2012-10-17 20:43 EDT,0 users
392263,Allow build queue list to be collapsed,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 20:47 EDT by Winston Prakash,2012-10-17 20:47 EDT,0 users
392264,Provide generic tool installation support,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 20:49 EDT by Winston Prakash,2012-10-17 20:50 EDT,0 users
392265,Loop detection when creating a build after trigger,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 20:59 EDT by Winston Prakash,2012-10-17 20:59 EDT,0 users
392266,The configuration of Hudson and all the projects should be under version control and the WebUI should display which settings were changed when and by whom,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:01 EDT by Winston Prakash,2012-10-17 21:01 EDT,0 users
392267,File size should be shown on project dashboard for archived artifacts,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:05 EDT by Winston Prakash,2012-10-17 21:05 EDT,0 users
392268,Timing information for each stage of a job,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:06 EDT by Winston Prakash,2012-10-17 21:07 EDT,0 users
392269,Hudson configuration should be done based on tabs not one long screen,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:09 EDT by Winston Prakash,2012-10-17 21:09 EDT,0 users
392270,Quick Search should check content of jobs/*/config.xml,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:13 EDT by Winston Prakash,2012-10-17 21:13 EDT,0 users
392271,Conditional Post-Build Actions,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:14 EDT by Winston Prakash,2012-10-17 21:14 EDT,0 users
392272,Relocate Global Environment variables to a new section,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:19 EDT by Winston Prakash,2012-10-17 21:19 EDT,0 users
392273,Enhance user detail page to show groups user belongs to,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,Geoff Waymark,,,,,,2012-10-17 21:22 EDT by Winston Prakash,2013-07-02 15:53 EDT,0 users
392274,Report max heap and other JVM metrics on slave,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:25 EDT by Winston Prakash,2012-10-17 21:25 EDT,0 users
392275,Slave shall be able to act like a HTTP server.,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:28 EDT by Winston Prakash,2012-10-17 21:28 EDT,0 users
392276,Needs function to register nodes via API-Call,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:33 EDT by Winston Prakash,2012-10-17 21:33 EDT,0 users
392277,Pre-tested commit feature,NEW,None,Hudson,Core,3.0.0,P3 enhancement,---,Winston Prakash,,,,,,,2012-10-17 21:38 EDT by Winston Prakash,2012-10-17 21:38 EDT,0 users
392278,Typedef is resolved where it should not,RESOLVED FIXED,None,CDT,cdt-core,8.1.1,P3 normal,8.1.2,Sergey Prigogin,Doug Schaefer,,,,,,2012-10-17 22:21 EDT by Sergey Prigogin,2012-10-30 16:08 EDT,0 users
392279,Stackoverflow exception on making calls to TableTreeViewer,RESOLVED WONTFIX,None,Platform,SWT,3.2.1,P3 critical,---,Platform-SWT-Inbox,,,stalebug,needinfo,,,2012-10-17 22:52 EDT by Balaji Kesavan,2019-09-30 20:59 EDT,4 users
392280,[GMF] context parent menu changed to Gray some time when hover sub menu,NEW,None,GMF-Runtime,General,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-10-17 23:02 EDT by Tao LI,2012-10-17 23:03 EDT,1 user
392281,Externally provided URLs must be matched against a scheme whitelist,RESOLVED FIXED,None,Orion,Client,0.5,P3 normal,1.0 RC3,Simon Kaegi,,,,,,,2012-10-18 00:16 EDT by Simon Kaegi,2012-10-18 21:16 EDT,2 users
392282,Change version of Apache Felix Gogo from 0.8.0 to 0.10.0,RESOLVED FIXED,None,Platform,Releng,4.3,P3 normal,4.3 M6,David Williams,,,,,,,2012-10-18 01:24 EDT by Lazar Kirchev,2013-06-25 10:48 EDT,3 users
392283,SWTException occurs when start eclipse SDK as AUT.,CLOSED DUPLICATE of bug 379217,None,Jubula,RC,1.2.1,P2 enhancement,Kepler,Project Inbox,Oliver Goetz,,,,,,2012-10-18 02:00 EDT by Lei Du,2012-10-18 03:23 EDT,2 users
392284,Bidi 851: Structured text are not handled properly in the Import Wizard,CLOSED DUPLICATE of bug 178081,None,Platform,UI,3.6.2,P3 normal,---,Platform-UI-Inbox,,,,,,,2012-10-18 02:01 EDT by Praveen Bahl,2012-10-18 02:28 EDT,1 user
392285,"Two projects having same file names, break point in one file is accessed by the other file",NEW,None,CDT,cdt-debug,Next,P3 normal,---,cdt-debug-inbox@eclipse.org,Doug Schaefer,,,,,,2012-10-18 02:09 EDT by Reddy 2010eet2560,2012-11-13 13:39 EST,4 users
392286,i don't no,CLOSED INVALID,None,PDT,Website,unspecified,P3 normal,3.1.2,Project Inbox,,,,,,,2012-10-18 02:10 EDT by Nguyen Anh Duc,2015-02-17 10:14 EST,2 users
392287,Memory view is not showing values from the second debug of the previously added variables,CLOSED DUPLICATE of bug 383344,None,CDT,cdt-memory,Next,P3 normal,---,cdt-debug-inbox@eclipse.org,Doug Schaefer,,,,,,2012-10-18 02:24 EDT by Reddy 2010eet2560,2012-10-19 10:45 EDT,2 users
392288,SWT: requestFocus() doesn't work on fields of type AbstractIntegerField,CLOSED FIXED,None,Scout,Scout,3.8.0,P3 normal,3.9.0 M6,A. Del.,,,,,,,2012-10-18 02:36 EDT by A. Del.,2013-07-08 17:26 EDT,1 user
392289,Placeholder ContainerData,RESOLVED FIXED,None,e4,UI,0.12,P2 trivial,---,Sopot Cela,,,,,,390391,2012-10-18 02:44 EDT by Gennady Gromov,2012-10-18 10:04 EDT,1 user
392290,no intall,CLOSED INVALID,None,PDT,Templates,3.1.2,P3 blocker,3.1.2,PHP Core,,,,,,,2012-10-18 02:56 EDT by Nguyen Anh Duc,2015-02-17 10:14 EST,2 users
392291,"org.eclipse.swt.browser.Browser display part of page in formlayout on MAC OS 10.7.4, but IN windows The Browser will become higher based on the size of the page.",NEW,None,Platform,SWT,3.7.2,P3 normal,---,Grant Gayed,,,stalebug,,,,2012-10-18 03:04 EDT by li mx,2019-09-27 16:38 EDT,1 user
392292,loiiiiiiiiiiiiiiiiiiiiii,CLOSED INVALID,None,PDT,Debugger,3.1.2,P3 normal,3.1.2,PHP Debug,,,,,,,2012-10-18 03:06 EDT by Nguyen Anh Duc,2015-02-13 08:43 EST,1 user
392293,"Print the whole ReqIF Model (with links), not just a Specification",NEW,None,MDT.RMF,ProR,unspecified,P3 enhancement,---,Ingo Weigelt,Michael Jastram,,,,,,2012-10-18 03:08 EDT by Michael Jastram,2015-12-19 07:06 EST,2 users
392294,Team Synchronizing perspective contradicts itself,CLOSED DUPLICATE of bug 364599,None,Subversive,UI,1.0.0,P3 normal,---,Alexander Gurov,,,,,,,2012-10-18 03:08 EDT by Victor Homyakov,2012-12-27 11:46 EST,0 users
392295,"""-Declipse.p2.unsignedPolicy=allow"" does not suppress ""Security Warning"" dialogue",CLOSED WORKSFORME,None,Equinox,p2,3.7.1,P3 major,---,P2 Inbox,,,,,,,2012-10-18 03:14 EDT by Serban Constantin,2013-01-14 12:26 EST,3 users
392296,Inconsistent behaviour when starting to type in a cell,RESOLVED FIXED,None,MDT.RMF,ProR,unspecified,P2 normal,0.13.0,Ingo Weigelt,Michael Jastram,,,,,,2012-10-18 03:16 EDT by Michael Jastram,2015-04-14 10:49 EDT,2 users
392297,Further GUI Performance enhancements,RESOLVED FIXED,None,MDT.RMF,ProR,unspecified,P3 normal,0.10.0,Said Salem,Michael Jastram,,,,,,2012-10-18 03:27 EDT by Michael Jastram,2013-12-02 08:22 EST,1 user
392298,bug for template report,RESOLVED INVALID,None,JDT,UI,4.3,P3 normal,---,JDT-UI-Inbox,,,,,,,2012-10-18 03:29 EDT by saikumar k,2012-10-18 03:38 EDT,1 user
392299,Custom demo with ECF generic container does not work.,CLOSED FIXED,None,ECF,ecf.remoteservices,unspecified,P3 normal,---,ecf.core-inbox,,,,,,,2012-10-18 03:52 EDT by Timo Rohrberg,2012-10-25 12:20 EDT,2 users
392300,ServletContainerInitializer provided by org.glassfish.com.sun.faces is not found,CLOSED FIXED,None,Virgo,runtime,unspecified,P3 major,3.6.0.M03,Violeta Georgieva,,,,,,,2012-10-18 04:18 EDT by Violeta Georgieva,2012-10-18 04:28 EDT,0 users
392301,Colors are leaked,RESOLVED FIXED,None,Papyrus,Core,0.9.0,P3 normal,M7,Camille Letavernier,,,,,,,2012-10-18 04:26 EDT by Nicolas Bros,2014-03-26 13:03 EDT,2 users
392302,[Sequence Diagram] Lifeline appearance - fill color transparency not taking into account after reopening model,RESOLVED FIXED,None,Papyrus,Core,0.9.1,P3 normal,---,Chokri Mraidha,,,,,,,2012-10-18 04:34 EDT by Yann Tanguy,2013-05-30 09:13 EDT,1 user
392303,org.eclipse.swt.custom.StyledText works fine in eclise 3.6 and 3.7 but not in eclipse 4.2.1,NEW,None,Platform,SWT,4.2.1,P3 normal,---,Platform-SWT-Inbox,,,,,,,2012-10-18 04:52 EDT by Gabriele,2014-02-20 03:19 EST,1 user
392304,Intermittent client SSL failure - invalid padding.,RESOLVED FIXED,None,Jetty,client,9.0.0,P3 normal,7.6.x,Jan Bartel,,,,,,,2012-10-18 04:54 EDT by Greg Wilkins,2012-10-18 04:56 EDT,1 user
392305,The method size DerivedEObjectEList do not work correctly,CLOSED FIXED,None,Papyrus,Core,0.8.1,P3 normal,---,Arthur Daussy,,,,,,,2012-10-18 05:01 EDT by Arthur Daussy,2012-10-18 06:47 EDT,2 users
392306,"Descriptive names for ""Check String Values"" parameters",CLOSED WONTFIX,None,Jubula,Core,1.2.1,P3 enhancement,---,Project Inbox,Oliver Goetz,,,,,,2012-10-18 05:10 EDT by Zeb Ford-Reitz,2013-12-17 07:57 EST,1 user
392307,[Mac Retina] Fuzzy image when do screen capture w. GC.copyArea() under Retina,CLOSED DUPLICATE of bug 492296,None,Platform,SWT,3.7.2,P3 critical with 1 vote,---,Project Inbox,Silenio Quarti,https://bugs.eclipse.org/bugs/show_bu...,,api,,385122,2012-10-18 05:17 EDT by ChunYan Zhang,2017-06-14 05:40 EDT,3 users
392308,Cell selection using shift doesn't work properly,RESOLVED FIXED,None,MDT.RMF,ProR,unspecified,P3 normal,0.5.0,Ingo Weigelt,Michael Jastram,,,,,,2012-10-18 05:19 EDT by Said Salem,2012-11-01 17:36 EDT,1 user
392309,Scrollbars appear when a tooltip is being displayed on a decorator,VERIFIED FIXED,None,Graphiti,Core,0.9.0,P3 minor,---,Michael Wenz,,,Kepler M4 Theme_bugs Juno SR2,,,,2012-10-18 05:21 EDT by S¨¦bastien Pirlot,2013-01-11 10:56 EST,2 users
392310,add action openEditor and propertiesView ModelingBots,CLOSED FIXED,None,EEF,General,unspecified,P3 normal,---,EEF Inbox,,,,,,,2012-10-18 05:22 EDT by Riadh HAJ AMOR,2016-05-05 10:26 EDT,1 user
392311,NPE during load time weaving (spurious),NEW,None,AspectJ,Runtime,unspecified,P3 normal,---,aspectj inbox,,,,,,,2012-10-18 05:24 EDT by Iulian Dragos,2012-10-30 07:23 EDT,3 users
392312,No authentication dialog at startup,NEW,None,OSEE,OSEE Application Framework,0.10.2,P3 major,0.9.9,Project Inbox,,,,,,,2012-10-18 05:28 EDT by Michael Bodenbach,2012-10-18 05:28 EDT,0 users
392313,[EE security] Provide integrated security for web and ejb parts,CLOSED FIXED,None,Virgo,runtime,3.6.0.M02,P3 enhancement,3.6.0.RELEASE,Borislav Kapukaranov,,,,,,396813,2012-10-18 05:54 EDT by Borislav Kapukaranov,2016-05-30 10:41 EDT,1 user
392314,rwerwerw,RESOLVED INVALID,None,Web Tools,General,unspecified,P3 normal,---,jst-inbox,Carl Anderson,,,,,,2012-10-18 05:59 EDT by Mario ..,2012-10-18 10:06 EDT,1 user
392315,[EE resources] Allow customizing resource transfer,CLOSED FIXED,None,Virgo,runtime,3.6.0.M02,P3 enhancement,3.6.0.M03,Borislav Kapukaranov,,,,,,385317,2012-10-18 06:53 EDT by Borislav Kapukaranov,2012-10-18 06:56 EDT,0 users
392316,Wiring diagrams should centre both top and bottom rows of bundles,CLOSED FIXED,None,Virgo,web-admin,unspecified,P3 minor,3.6.0.M03,Chris Frost,Project Inbox,,,,,388178,2012-10-18 06:57 EDT by Glyn Normington,2012-10-19 05:05 EDT,1 user
392317,Version number for new IWorkbenchPage API,VERIFIED WORKSFORME,None,Platform,UI,4.2,P3 normal,3.8.2,Eric Moffatt,,,,,,,2012-10-18 06:57 EDT by Paul Webster,2013-01-14 03:45 EST,3 users
392318,Can't retrigger a build,CLOSED DUPLICATE of bug 390495,None,Community,CI-Jenkins,unspecified,P3 major,---,CI Admin Inbox,,,,,,,2012-10-18 06:57 EDT by Dani Megert,2012-10-29 12:50 EDT,2 users
392319,Forms widgets JavaScript files are missing on the client under some constellation,RESOLVED FIXED,None,RAP,RWT,1.5,P3 major,2.0 M4,Project Inbox,,,,,393497 393397,,2012-10-18 07:01 EDT by Timo Rohrberg,2012-12-05 17:12 EST,1 user
392320,duplicate reactor IU check should fail only on duplicate IUs with differing content,NEW,None,Tycho,Core,0.17.0,P3 enhancement with 1 vote,---,Project Inbox,,,,,392193,353889,2012-10-18 07:01 EDT by Jan Sievers,2013-10-17 12:16 EDT,3 users
392321,[enterprise container] Warn when failed to create or destroy it,CLOSED FIXED,None,Virgo,runtime,3.6.0.M02,P3 enhancement,3.6.0.M03,Borislav Kapukaranov,,,,,,385317,2012-10-18 07:08 EDT by Borislav Kapukaranov,2012-10-18 07:10 EDT,0 users
392322,[enterprise] Incorrectly calculated AppModuleId when deploying WABs,CLOSED FIXED,None,Virgo,runtime,3.6.0.M02,P3 normal,3.6.0.M03,Borislav Kapukaranov,,,,,,385317,2012-10-18 07:36 EDT by Borislav Kapukaranov,2012-10-18 07:38 EDT,0 users
392323,Building product for Mac OS X automatically adds -showLocation argument,RESOLVED WONTFIX,None,PDE,Build,4.3,P3 normal,---,pde-build-inbox,,,,,,432398,2012-10-18 07:58 EDT by Peter Severin,2018-12-03 09:12 EST,1 user
392324,[Formatter] wraps single items after having seen too many items,NEW,None,JDT,Core,3.8,P3 minor,---,JDT-Core-Inbox,Ayushman Jain,,,helpwanted,,,2012-10-18 07:58 EDT by Arne Schrder,2012-11-07 04:52 EST,4 users
392325,StackOverflowException in abbreviated RDF XML writer when associating project area from RTC,CLOSED FIXED,None,Lyo,Core,unspecified,P1 major,---,Michael Fiedler,,,,,,,2012-10-18 08:22 EDT by Michael Fiedler,2015-03-09 09:52 EDT,0 users
392326,OSLC4JBugzilla:  NumberFormatException updating bug with backlink in comment,CLOSED FIXED,None,Lyo,Server,unspecified,P3 normal,---,Michael Fiedler,,,,,,,2012-10-18 08:25 EDT by Michael Fiedler,2015-03-09 09:53 EDT,0 users
392327,"[preferences] ""super"" ecj warning option not accessible through preferences",RESOLVED WONTFIX,None,JDT,UI,4.3,P3 enhancement,---,JDT-UI-Inbox,,,,,156736,,2012-10-18 08:52 EDT by Andrey Loskutov,2012-10-29 09:37 EDT,2 users
392328,"[gtk] Images no longer change style on hover, toggle when upgrading to gtk 3.6",RESOLVED NOT_ECLIPSE,None,Platform,SWT,4.2.1,P3 normal,---,Platform-SWT-Inbox,,,,,,,2012-10-18 08:54 EDT by Robert Munteanu,2013-05-23 15:54 EDT,2 users
392329,please create a gerrit voter job for project tycho-extras,RESOLVED FIXED,None,Community,Hudson sandbox,unspecified,P3 normal,---,CI Admin Inbox,,,,,,,2012-10-18 09:05 EDT by Jan Sievers,2012-10-18 09:24 EDT,1 user
392330,"Adjust sensitivity of ""Anomaly Fixed By"" and ""Followed-up by""",RESOLVED FIXED,None,Mylyn Reviews R4E,UI,0.11.0,P3 normal,0.12.0,Jacques Bouthillier,,,,plan,,,2012-10-18 09:12 EDT by Alvaro Sanchez-Leon,2012-11-16 11:46 EST,2 users
392331,Login Dialog: Inform user when wrong credentials were entered.,CLOSED WONTFIX,None,Scout,Scout,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-10-18 09:25 EDT by Otmar Caduff,2017-06-06 05:52 EDT,0 users
392332,Orion server should set org.eclipse.update.reconcile=false,RESOLVED WONTFIX,None,Orion,Releng,unspecified,P3 normal,---,John Arthorne,,,,,,,2012-10-18 09:45 EDT by John Arthorne,2015-04-27 11:25 EDT,0 users
392333,[dom][API] consider API to postpone ComilationUnitDeclaration.cleanUp(),NEW,None,JDT,Core,4.3,P3 normal,---,JDT-Core-Inbox,,,,,,,2012-10-18 09:47 EDT by Stephan Herrmann,2012-10-23 00:01 EDT,1 user
392334,Implement classes in RUI,NEW,None,z_Archived,EDT,unspecified,P3 enhancement,---,Project Inbox,,,,,392760,392335,2012-10-18 09:53 EDT by Matt Heitz,2017-02-23 14:06 EST,0 users
392335,Implement classes in Java,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 enhancement,---,Justin Spadea,,,,,392334 392760,,2012-10-18 09:54 EDT by Matt Heitz,2017-02-23 14:06 EST,0 users
392336,Shall not allow transition of anomalies to ACCEPTED on PLANNING  or PREPARATION phase,RESOLVED FIXED,None,Mylyn Reviews R4E,UI,unspecified,P3 normal,0.12.0,Jacques Bouthillier,,,,plan,,392363,2012-10-18 10:42 EDT by Alvaro Sanchez-Leon,2012-10-24 14:55 EDT,2 users
392337,[Documentation] Explain how to migrate/write custom widgets with RAP 2.0,ASSIGNED,None,RAP,Website,unspecified,P3 enhancement with 1 vote,---,Project Inbox,,,,,,,2012-10-18 10:42 EDT by Ralf Sternberg,2012-10-19 05:08 EDT,0 users
392338,Login URLs not relativized correctly for plugins not directly in the plugins folder,RESOLVED WONTFIX,None,Orion,Client,0.5,P3 normal,---,Project Inbox,,,,,,,2012-10-18 10:45 EDT by Simon Kaegi,2015-05-05 14:37 EDT,0 users
392339,MOXyJsonProvider - Cache JAXBContexts that are created,RESOLVED FIXED,None,EclipseLink,MOXy,2.4,P3 normal,2.4.2,Blaise Doughan,,,,,,,2012-10-18 10:52 EDT by Blaise Doughan,2012-10-22 11:47 EDT,1 user
392340,Test failure in GitCloneTest.testDeleteInWorkspace,RESOLVED WORKSFORME,None,Orion,Git,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-10-18 10:53 EDT by John Arthorne,2013-09-09 10:31 EDT,0 users
392341,"Deleting the specObject that is the target of a specRelation, leeds to an exception",RESOLVED FIXED,None,MDT.RMF,ProR,unspecified,P3 major,0.6.0,Michael Jastram,Michael Jastram,,,,,,2012-10-18 10:54 EDT by Said Salem,2013-01-31 09:46 EST,1 user
392342,Migrate EMF Query to CBI Build,RESOLVED FIXED,None,EMF Services,Query,unspecified,P3 normal,---,Anthony Hunter,,,,,,,2012-10-18 10:56 EDT by Anthony Hunter,2017-02-24 14:42 EST,2 users
392343,Registers service does not implement the search command,NEW,None,TCF,Agent,unspecified,P3 normal,---,Project Inbox,Eugene Tarassov,,,,,,2012-10-18 10:56 EDT by patrice guillemot,2012-10-23 05:49 EDT,1 user
392344,Accepted anomalies shall not be highlighted in green,RESOLVED FIXED,None,Mylyn Reviews R4E,UI,unspecified,P3 normal,0.12.0,Sebastien Dubois,,,,,,,2012-10-18 11:03 EDT by Alvaro Sanchez-Leon,2012-10-24 14:47 EDT,2 users
392345,xwt attribute tag is not set as property in widget,NEW,None,XWT,Core,unspecified,P3 critical,---,Project Inbox,,,,,,,2012-10-18 11:06 EDT by Oliver Hnigsberger,2013-01-24 15:31 EST,0 users
392346,[e4] NPE in ActivityContextManager,RESOLVED FIXED,None,Mylyn Commons,Monitor,unspecified,P3 normal,3.9,Steffen Pingel,,,,,,,2012-10-18 11:07 EDT by Jacques Bouthillier,2013-04-25 09:33 EDT,4 users
392347,[All Diagrams] Hyperlinks & Modeling assistant are broken,RESOLVED FIXED,None,Papyrus,Diagram,unspecified,P3 major,---,Camille Letavernier,,,,,,,2012-10-18 11:12 EDT by Camille Letavernier,2014-03-12 11:29 EDT,2 users
392348,Unable to retrieve line info from an address in some cases,RESOLVED FIXED,None,TCF,Agent,1.1,P3 major,1.1,Eugene Tarassov,Eugene Tarassov,,,,,,2012-10-18 11:12 EDT by Benoit Perrin,2013-06-05 04:40 EDT,1 user
392349,Assertion failed when searching for subclipse review item,RESOLVED FIXED,None,Mylyn Reviews R4E,Core,unspecified,P3 normal,0.12.0,Jacques Bouthillier,,,,,,,2012-10-18 11:27 EDT by Jacques Bouthillier,2012-11-19 14:17 EST,3 users
392350,Unable to select external Process definitions for a CallActivity,RESOLVED FIXED,None,BPMN2Modeler,UI,unspecified,P3 normal,0.0.1-M1,Robert Brodt,,,,,,,2012-10-18 11:30 EDT by Robert Brodt,2012-12-07 21:57 EST,0 users
392351,[ui] In-line commenting dialogue goes away when selecting the anomaly if the property view is not visible,CLOSED WONTFIX,None,Mylyn Reviews R4E,UI,unspecified,P3 normal,---,Sebastien Dubois,,,,,,,2012-10-18 11:44 EDT by Jacques Bouthillier,2012-10-19 16:54 EDT,3 users
392352,IllegalArgumentException in PossibleValuesBrowseActionHandlerCondition,CLOSED FIXED,None,Sapphire,ui,0.6,P3 normal,0.6,Shenxue Zhou,,,,,,,2012-10-18 11:50 EDT by Shenxue Zhou,2012-11-13 19:04 EST,2 users
392353,[ui]Invalid thread access when creating a review item from package explorer,RESOLVED FIXED,None,Mylyn Reviews R4E,UI,unspecified,P3 normal,0.12.0,Alvaro Sanchez-Leon,,,,,,,2012-10-18 11:53 EDT by Jacques Bouthillier,2012-10-24 14:47 EDT,3 users
392354,Hide the floating tool palette around node when direct editing it.,CLOSED FIXED,None,Sapphire,ui,0.6,P3 normal,0.6,Shenxue Zhou,,,,,,,2012-10-18 11:56 EDT by Shenxue Zhou,2012-11-13 18:32 EST,1 user
392355,Win 7 Text Extent results are confusing/incorrect,NEW,None,Platform,SWT,4.3,P3 normal,---,Platform-SWT-Inbox,,,,,,,2012-10-18 12:00 EDT by Dave Crain,2012-10-18 12:00 EDT,0 users
392356,ResolveMerger.getToBeCheckedOut() does not contain deleted files any more,NEW,None,JGit,JGit,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-10-18 12:08 EDT by R¨¹diger Herrmann,2012-10-22 02:24 EDT,3 users
392357,Tycho fails to resolve dependency on feature with nl filter,NEW,None,Tycho,Core,0.15.0,P3 normal,---,Jan Sievers,,,,,,,2012-10-18 12:13 EDT by Jay Billings,2016-12-16 11:01 EST,1 user
392358,J2EE 4.2.1 from 4.2.0 update fail,NEW,None,Platform,UI,4.2,P3 major,---,Platform-UI-Inbox,,,stalebug,,,,2012-10-18 12:29 EDT by Tonio Caputo,2019-09-24 13:17 EDT,3 users
392359,apply patch dialog should put focus in URL field,RESOLVED FIXED,None,Orion,Client,0.5,P3 normal,9.0,Bogdan Gheorghe,,,,helpwanted,,,2012-10-18 12:42 EDT by Susan McCourt,2015-03-11 00:56 EDT,2 users
392360,ClassCastException in JAXBContextFactory error handling,NEW,None,EclipseLink,MOXy,2.5.0,P3 normal,Future,Project Inbox,,,,,,,2012-10-18 12:49 EDT by Paul Fullbright,2012-10-18 12:49 EDT,0 users
392361,OSGi examples and doc is outdated and inaccurate,CLOSED FIXED,None,EclipseLink,Documentation,unspecified,P3 normal,2.4.2,Shaun Smith,,,,,,,2012-10-18 13:02 EDT by Michael Keith,2012-10-24 09:01 EDT,1 user
392362,JavaWorkspaceScope should implement getAccessRuleSet(..),NEW,None,JDT,Core,4.3,P3 normal,---,JDT-Core-Inbox,,,,,,392135,2012-10-18 13:18 EDT by Markus Keller,2019-02-15 09:25 EST,2 users
392363,[ui] Participant field in the property view don't allow to enter the second participant as Decided by field,RESOLVED FIXED,None,Mylyn Reviews R4E,UI,0.11.0,P3 normal,0.12.0,Jacques Bouthillier,,,,plan,392336,,2012-10-18 13:34 EDT by Jacques Bouthillier,2012-11-06 17:04 EST,3 users
392364,Update footer information for 1.0,CLOSED FIXED,None,Orion,Client,0.5,P3 normal,1.0 RC3,Ken Walker,,,,,,,2012-10-18 13:44 EDT by Ken Walker,2012-10-18 17:49 EDT,1 user
392365,"When there are unstaged deletions, repositories page says 0 files to stage",RESOLVED WONTFIX,None,Orion,Git,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-10-18 13:51 EDT by John Arthorne,2015-05-05 14:37 EDT,0 users
392366,make gdk_drawable_get_image dynamic,RESOLVED FIXED,None,Platform,SWT,4.2,P3 normal,4.3 M3,Silenio Quarti,,,,,,340067,2012-10-18 14:11 EDT by Anatoly Spektor,2012-10-24 14:46 EDT,2 users
392367,Sort by Review Type is not available,RESOLVED FIXED,None,Mylyn Reviews R4E,UI,0.11.0,P3 normal,0.12.0,Sebastien Dubois,,,,plan,,,2012-10-18 14:34 EDT by Alvaro Sanchez-Leon,2012-11-07 09:08 EST,2 users
392368,configuro fails with mysterious error if cfgArgs has quotes,CLOSED FIXED,None,RTSC,Tools,unspecified,P3 normal,---,Dave Russo,,,target:3.24.05,,,,2012-10-18 14:47 EDT by Dave Russo,2016-02-17 18:43 EST,1 user
392369,"""Methods fail to resolve"", ""arguments invalid"" with circular dependencies",RESOLVED WORKSFORME,None,CDT,cdt-codan,Next,P3 normal,---,CDT Codan Inbox,Elena Laskavaia,,,,,,2012-10-18 15:01 EDT by Vittorio Romeo,2017-01-02 19:46 EST,2 users
392370,UI legend missing icons,RESOLVED FIXED,None,Mylyn Reviews R4E,Core,0.11.0,P3 normal,0.12.0,Alvaro Sanchez-Leon,,,,plan,,,2012-10-18 15:07 EDT by Alvaro Sanchez-Leon,2012-11-07 09:08 EST,2 users
392371,JavaUtilLog performing expensive format for unlogged items,CLOSED FIXED,None,Jetty,other,7.6.7,P3 normal,7.6.x,Joakim Erdfelt,,,,,,,2012-10-18 15:10 EDT by Daniel Kulp,2012-12-12 16:39 EST,1 user
392372,"short key ""Alt-4 S"" wrong description",RESOLVED FIXED,None,Mylyn Reviews R4E,UI,0.11.0,P3 normal,0.12.0,Alvaro Sanchez-Leon,,,,plan,,,2012-10-18 15:26 EDT by Alvaro Sanchez-Leon,2012-11-07 09:08 EST,2 users
