id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
223091,EMF Update Site not optimized,RESOLVED DUPLICATE of bug 187339,None,EMF,Website,unspecified,P3 normal,---,Nick Boldt,,,,,,,2008-03-18 11:06 EDT by Andreas Goetz,2008-03-18 13:35 EDT,0 users
223092,[CommonNavigator] project explorer in java EE perspective: removing folder - no refresh,RESOLVED WORKSFORME,None,Platform,UI,3.3.2,P3 normal with 1 vote,---,Francis Upton IV,,,,,,,2008-03-18 11:12 EDT by dolf,2010-03-08 19:23 EST,1 user
223093,failing tests in Build N20080317-2000,VERIFIED FIXED,None,PDE,API Tools,3.4,P3 normal,3.4 M6,Michael Rennie,,,,,,,2008-03-18 11:29 EDT by Michael Rennie,2008-03-18 11:38 EDT,0 users
223094,ITD fails when using LTW,RESOLVED FIXED,None,AspectJ,LTWeaving,1.6.0M2,P3 major,1.6.0 RC1,aspectj inbox,,,,,,,2008-03-18 11:30 EDT by Ramnivas Laddad,2008-03-18 22:41 EDT,1 user
223095,Metadata generator should consider features for plugin shape,RESOLVED FIXED,None,Equinox,p2,unspecified,P3 normal,3.4 M7,Pascal Rapicault,,,,,,,2008-03-18 11:30 EDT by Andrew Niefer,2008-04-14 20:12 EDT,4 users
223096,Cannot run update manager via proxy from command line,RESOLVED DUPLICATE of bug 113743,None,Platform,Update,3.3,P3 normal,---,Platform-Update-Inbox,,,,,,,2008-03-18 11:33 EDT by Andreas Goetz,2008-06-09 10:17 EDT,1 user
223097,Facet gives un-useful error message,RESOLVED FIXED,None,Tigerstripe,Facet,unspecified,P3 major,0.3S3,Project Inbox,,,,,,,2008-03-18 11:34 EDT by Duncan Keysell,2008-04-10 06:58 EDT,1 user
223098,Remove the spaces view from the resource perspective,CLOSED WONTFIX,None,z_Archived,Spaces,unspecified,P3 normal,---,Spaces UI Inbox,,,,,,,2008-03-18 11:50 EDT by Antoine Toulm¨¦,2011-02-08 12:04 EST,1 user
223099,"""Allow applications to run"" preference not always stored",RESOLVED FIXED,None,PTP,RM,2.0,P3 normal,---,Greg Watson,Craig E Rasmussen,,,,,,2008-03-18 11:59 EDT by David Wootton,2011-01-31 08:12 EST,0 users
223100,[POG] Link with Viewer fails to work with TI viewers in reattach scenario,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 critical,---,Igor Alelekov,,,,,,,2008-03-18 12:07 EDT by Eugene Chan,2016-05-05 10:58 EDT,5 users
223101,Synch View Set Property Action bug,RESOLVED FIXED,None,Subversive,UI,0.7,P3 normal,---,Alexei Goncharov,,,,,,,2008-03-18 12:36 EDT by Alexei Goncharov,2008-03-18 13:04 EDT,0 users
223102,Shell sends Close event while display in sleep(),RESOLVED WONTFIX,None,Platform,SWT,3.4,P3 normal,---,Project Inbox,Silenio Quarti,,,,,,2008-03-18 12:41 EDT by Kevin Barnes,2012-06-21 15:09 EDT,0 users
223103,[cleanup] fix broken externalized strings in rse.ui,RESOLVED FIXED,None,Target Management,RSE,3.0,P3 normal,3.0 M6,David McKnight,Martin Oberhuber,,,,,,2008-03-18 12:49 EDT by David McKnight,2008-03-27 18:20 EDT,1 user
223104,[Browser] Prompt for browser preference on first use,NEW,None,Platform,User Assistance,3.3,P3 enhancement,---,platform-ua-inbox,,,,needinfo,,,2008-03-18 13:18 EDT by Nick Edgar,2011-04-25 17:59 EDT,2 users
223105,Problems with dependency validation,CLOSED DUPLICATE of bug 223157,None,WTP Common Tools,wst.validation,3.0,P3 normal,3.0,Gary Karasiuk,Chuck Bridgham,,,,,,2008-03-18 13:26 EDT by Keith Chong,2008-11-17 07:55 EST,1 user
223106,p2.reconciler.dropins needs Bundle-ActivationPolicy?,RESOLVED FIXED,None,Equinox,p2,unspecified,P3 normal,3.4 M7,Simon Kaegi,,,,,222445,,2008-03-18 13:36 EDT by Andrew Niefer,2008-04-14 10:33 EDT,2 users
223107,layoutprovider doesn't work anymore,NEW,None,GMF-Runtime,General,unspecified,P3 normal,---,Inbox,,,,,,,2008-03-18 13:54 EDT by Giovanni Quarella,2010-07-19 12:29 EDT,6 users
223108,[ActivityMgmt] Activities with expressions can't be correctly enabled when they have a defaultEnabled extension point entry,VERIFIED FIXED,None,Platform,UI,3.4,P3 normal,3.4 M7,Kim Horne,,,,contributed,,,2008-03-18 14:12 EDT by Jan-Hendrik Diederich,2008-04-29 16:13 EDT,0 users
223109,"Error dialog reports continual ""Label Job"" failure",RESOLVED WORKSFORME,None,JDT,Debug,3.3,P3 major,---,JDT-Debug-Inbox,,,,,,,2008-03-18 14:22 EDT by Michael Guyver,2013-08-07 12:56 EDT,2 users
223110,[DND] DragSourceEvent.detail is not set on drag start,RESOLVED WONTFIX,None,Platform,SWT,3.3.2,P3 normal,---,Duong Nguyen,,,,,,,2008-03-18 14:23 EDT by Wouter de Vaal,2008-03-25 10:54 EDT,1 user
223111,DTP shouldn't require base org.eclipse.emf feature,REOPENED,None,Data Tools,DataTools,1.5.2,P3 normal,future,Linda Chan,,,,,203333,,2008-03-18 14:39 EDT by James Moody,2008-05-16 15:54 EDT,6 users
223112,ClassFormatException when adding library,VERIFIED NOT_ECLIPSE,None,JDT,Core,3.3.1,P3 normal,3.4 M7,Olivier Thomann,,,,,,,2008-03-18 14:50 EDT by Frederic,2008-04-29 10:45 EDT,2 users
223113,Cannot compare EventListener with Listener,NEW,None,Platform,SWT,3.4,P3 normal,---,Steve Northover,,,,,,,2008-03-18 14:50 EDT by Carolyn MacLeod,2019-09-06 15:35 EDT,3 users
223114,[DataBinding] DetailObservableMap should be modifiable,VERIFIED FIXED,None,Platform,UI,3.4,P3 normal,3.4 M6,Matthew Hall,,,,,,,2008-03-18 14:51 EDT by Matthew Hall,2008-03-27 14:41 EDT,1 user
223115,Broken install on upgrade,RESOLVED WORKSFORME,None,Equinox,p2,3.4,P3 normal,---,P2 Inbox,,,,,,,2008-03-18 14:59 EDT by John Arthorne,2008-04-15 09:01 EDT,1 user
223116,[Progress] Color leaked in ProgressInfoItem,VERIFIED FIXED,None,Platform,UI,3.4,P3 normal,3.4 M7,Tod Creasey,,,,,,,2008-03-18 15:00 EDT by Kevin Barnes,2008-04-29 13:18 EDT,1 user
223117,Metadata generator needs advisor,RESOLVED DUPLICATE of bug 209544,None,Equinox,p2,unspecified,P3 normal,---,P2 Inbox,,,,,,,2008-03-18 15:15 EDT by Andrew Niefer,2008-03-18 15:44 EDT,0 users
223118,metadata required in WS-I profiles to support editors & validators,CLOSED FIXED,None,WTP Webservices,jst.ws,3.0,P3 normal,3.0,Eric Peters,Kathy Chan,,,contributed,,,2008-03-18 15:21 EDT by Eric Peters,2008-05-15 10:20 EDT,1 user
223119,PDF rendering shrinks report layout,RESOLVED DUPLICATE of bug 223088,None,BIRT,Report Viewer,2.2.2,P3 critical with 1 vote,2.3.0 RC0,Jerry Cheng,,,,,,,2008-03-18 15:23 EDT by Pinny Markowitz,2008-04-14 22:54 EDT,9 users
223120,Dragging a report parameter to report creates binding with Any type,VERIFIED FIXED,None,BIRT,Report Designer,2.3.0,P3 normal,2.3.0 M6,Yuejie Chen,mindan xu,,Obsolete,,,,2008-03-18 15:24 EDT by Gary Xue,2009-07-07 23:41 EDT,2 users
223121,5 tests fail in the PDEBuildTestSuite due to missing deltapack directory,RESOLVED INVALID,None,PDE,Build,3.4,P3 normal,---,pde-build-inbox,,,,,,,2008-03-18 15:27 EDT by Corey Ashford,2008-03-18 18:10 EDT,1 user
223122,[Undo] - DeleteResourceOperation with incomplete resource descriptions,RESOLVED WORKSFORME,None,Platform,UI,3.4,P3 normal,---,Susan McCourt,,,,,,,2008-03-18 15:30 EDT by Susan McCourt,2008-09-17 13:52 EDT,1 user
223123,[DataBinding] Compile errors in ViewerLabelProvider,VERIFIED FIXED,None,Platform,UI,3.4,P3 normal,3.4 M6,Matthew Hall,,,,,,,2008-03-18 15:53 EDT by Matthew Hall,2008-03-28 17:15 EDT,0 users
223124,[search] AIOOBException opening type dialog,VERIFIED DUPLICATE of bug 158526,None,JDT,Core,3.4,P3 normal,3.4 M7,Frederic Fusier,,,,,,,2008-03-18 16:12 EDT by Kim Horne,2008-04-29 04:21 EDT,1 user
223125,ColorManager is not disposed.,VERIFIED FIXED,None,Platform,Ant,3.4,P3 normal,3.4 M6,Michael Rennie,,,,,,,2008-03-18 16:25 EDT by Kevin Barnes,2008-03-18 17:20 EDT,0 users
223126,[api][breaking] Remove API related to User Actions in RSE Core/UI,CLOSED FIXED,None,Target Management,RSE,3.0,P3 normal,3.0 M6,Xuan Chen,Martin Oberhuber,,,api,,,2008-03-18 16:28 EDT by Kevin Doyle,2010-11-26 11:31 EST,1 user
223127,Version conflict between http.registry and javax.servlet (Eclipse 3.3.2),RESOLVED INVALID,None,Equinox,Compendium,3.3,P3 normal,---,equinox.compendium-inbox,,,,,,,2008-03-18 16:48 EDT by Richard Eckart de Castilho,2008-03-18 17:15 EDT,0 users
223128,Failed install with unmatched filters using dropins folder,RESOLVED FIXED,None,Equinox,p2,3.3,P3 major,3.4 M6,John Arthorne,,,,,,,2008-03-18 16:57 EDT by DJ Houghton,2008-03-19 20:35 EDT,3 users
223129,Package org.eclipse.team.svn.ui.history.model is not exported,RESOLVED FIXED,None,Subversive,UI,0.7,P3 blocker,---,Alexander Gurov,,,,,,,2008-03-18 17:02 EDT by Michael Valenta,2008-03-19 12:05 EDT,0 users
223130,Composite Component,NEW,None,BIRT,Report,unspecified,P3 enhancement,Future,Birt-Report-inbox@eclipse.org,,,,plan,,,2008-03-18 17:06 EDT by Scott Rosenbaum,2008-03-18 18:39 EDT,3 users
223131,[language support] Add ecmascript4 /JavaScript 2 compiler compliance level,CLOSED DUPLICATE of bug 473559,None,JSDT,General,unspecified,P3 enhancement with 13 votes,Future,wst.javascript,Chris Jaun,,,plan,,448286,2008-03-18 17:07 EDT by Robin,2016-03-01 18:52 EST,21 users
223132,[search] Java search result view has buggy coloring label provider,RESOLVED FIXED,None,JDT,UI,3.4,P3 normal,3.4 M7,Martin Aeschlimann,,,,,,,2008-03-18 17:07 EDT by Markus Keller,2008-04-14 04:53 EDT,3 users
223133,select * query display is confusing,RESOLVED FIXED,None,Data Tools,SQL Query Builder,1.6,P3 enhancement,1.7M6,Brian Payton,,,,,,,2008-03-18 17:14 EDT by John Graham,2009-03-02 19:16 EST,2 users
223134,Regex content assist in Search > File always inserts in front of field,RESOLVED FIXED,None,Platform,Search,3.4,P3 normal,3.4 M6,Dani Megert,,,,,,,2008-03-18 17:21 EDT by Markus Keller,2008-03-19 06:17 EDT,0 users
223135,SDK crashed after start some complex task as running or debuging,VERIFIED INVALID,None,JDT,Core,3.4,P3 normal,3.4 M6,JDT-Core-Inbox,,,,,,,2008-03-18 17:52 EDT by Ladislav Nesnera,2008-03-25 12:40 EDT,2 users
223136,Macro expansion error,RESOLVED DUPLICATE of bug 220158,None,CDT,cdt-core,5.0,P3 normal,---,Project Inbox,,,,,,,2008-03-18 17:55 EDT by Will Lentz,2009-01-09 16:29 EST,1 user
223137,[xslt][ant] XInclude Ant Task isn't available on Classpath,RESOLVED FIXED,None,WTP Source Editing,wst.xsl,unspecified,P3 normal,3.1,David Carver,David Williams,,,contributed,,,2008-03-18 18:00 EDT by David Carver,2009-04-30 14:25 EDT,0 users
223138,[Markers] Next/Previous hidded/filtered markers button,NEW,None,Platform,IDE,3.4,P3 enhancement,---,Platform UI Triaged,,,,helpwanted,,,2008-03-18 18:13 EDT by Mark McLain,2019-09-06 15:31 EDT,3 users
223139,[documentation] Create documentation for extension points,NEW,None,z_Archived,Buckminster,unspecified,P3 enhancement,---,buckminster.core-inbox,,,,,,,2008-03-18 18:22 EDT by Stefan Daume,2019-02-25 14:40 EST,2 users
223140,[p2] product export is generating a bad config.ini,RESOLVED FIXED,None,PDE,UI,3.4,P3 critical,3.4 M6,Chris Aniszczyk,,,,,,,2008-03-18 18:25 EDT by Chris Aniszczyk,2008-04-04 19:33 EDT,5 users
223141,NPE in JavadocLocationManager,RESOLVED DUPLICATE of bug 228297,None,PDE,UI,3.4,P3 normal,---,PDE-UI-Inbox,,,,bugday,,,2008-03-18 18:26 EDT by Chris Aniszczyk,2008-04-25 19:35 EDT,1 user
223142,getSpellcheckStrategy() method should not be final,RESOLVED FIXED,None,WTP Source Editing,wst.sse,3.0,P3 normal,3.0 M6,Nitin Dahyabhai,Nitin Dahyabhai,,,,,,2008-03-18 18:30 EDT by Roy Ganor,2008-03-20 15:00 EDT,1 user
223143,Problem with circular deletion with DB2,RESOLVED INVALID,None,EMF,Teneo,1.0,P3 enhancement,Past,Martin Taal,,,,,,,2008-03-18 18:31 EDT by Julia,2008-07-13 10:02 EDT,1 user
223144,Right edge of the buttons on New Filer dialog is truncated in Japanese.,VERIFIED FIXED,None,BIRT,Report Designer,2.3.0,P3 normal,2.3.0 M6,Chen Chao,mindan xu,,Obsolete,,,,2008-03-18 18:33 EDT by Yasuo Doshiro,2009-07-07 23:41 EDT,2 users
223145,"""Report Item:"" on Select Data Binding dialog is not displayed in localzied language.",VERIFIED FIXED,None,BIRT,Report Designer,2.3.0,P3 normal,2.3.0 M6,Chen Chao,mindan xu,,Obsolete,,,,2008-03-18 19:01 EDT by Yasuo Doshiro,2009-07-07 23:41 EDT,2 users
223146,Right edge of the rectangle on Japanese Edit Image Item is truncated on Linux.,RESOLVED FIXED,None,BIRT,Report Designer,2.3.0,P3 normal,2.3.0 M6,Chen Chao,,,,,,,2008-03-18 19:12 EDT by Yasuo Doshiro,2008-03-24 04:43 EDT,1 user
223147,API's to enable/disable colored labels for code assist,VERIFIED FIXED,None,Platform,Text,3.4,P3 enhancement,3.4 M6,Martin Aeschlimann,,,,api,,,2008-03-18 19:25 EDT by Martin Aeschlimann,2008-03-27 10:36 EDT,2 users
223148,Eclipse europa JEE packacke for linux defect,RESOLVED FIXED,None,Community,Servers,unspecified,P3 blocker,---,Eclipse Webmaster,,http://www.eclipse.org/downloads/down...,,,,,2008-03-18 19:29 EDT by Matthias Mahrhofer,2008-03-19 10:32 EDT,1 user
223149,Can install runtine viewer only under WebViewerExample folder,RESOLVED INVALID,None,BIRT,Report Viewer,2.3.0,P3 normal,---,Birt-ReportViewer,,,,,,,2008-03-18 19:29 EDT by pvolchek,2008-03-19 00:53 EDT,1 user
223150,[1.5][compiler] Unresolved annotations with qualified names are not recovered,RESOLVED INVALID,None,JDT,Core,3.4,P3 normal,---,Philipe Mulet,,,,,,,2008-03-18 19:34 EDT by Walter Harley,2008-03-19 15:23 EDT,1 user
223151,show JIRA issue dependencies as sub-tasks in Mylyn Task List view,RESOLVED FIXED,None,Mylyn,Jira,2.3,P3 enhancement,3.0.1,Steffen Pingel,,,,,,,2008-03-18 19:37 EDT by Mark Kralj-Taylor,2008-11-25 13:35 EST,3 users
223152,UCDD: Concept: Use Case needs to be refactored,CLOSED FIXED,None,EPF,Content,1.5,P3 normal,1.5 M5,Chris Sibbald,,,,,,,2008-03-18 20:01 EDT by Ricardo Balduino,2008-08-18 14:18 EDT,2 users
223153,How to Guide: How to develop a plug-in that creates a Multipage Editor using Multiple Sources,RESOLVED WONTFIX,None,Community,Articles,unspecified,P3 normal,---,community.articles-inbox,,,,,,,2008-03-18 20:33 EDT by Karen,2014-10-06 15:59 EDT,0 users
223154,[console] Application writing a lot to the output deadlock.,RESOLVED FIXED,None,CDT,cdt-debug-dsf-gdb,6.0,P3 major,7.0,Marc Khouzam,Marc Khouzam,,,,,,2008-03-18 21:25 EDT by Marc Khouzam,2014-01-29 21:11 EST,3 users
223155,The de/registration dialog box uses alert method,CLOSED FIXED,None,z_Archived,Cosmos,unspecified,P3 normal,---,Bill Muldoon,,,,,,,2008-03-18 21:45 EDT by Sheldon Lee-Loy,2012-01-03 13:48 EST,1 user
223156,"Sorting on attribute binding like data[""attr""] doesn't work[1102]",CLOSED FIXED,None,BIRT,Data,2.3.0,P3 normal,2.3.0 M6,Jianchao Li,,,Non-Auto,,,,2008-03-18 22:01 EDT by Tianli Zhang,2009-09-09 04:54 EDT,4 users
223157,Framework should check and use the proper validator for mixed dependencies,CLOSED FIXED,None,WTP Common Tools,wst.validation,3.0,P3 major,3.0,Gary Karasiuk,Chuck Bridgham,,,,,,2008-03-18 23:14 EDT by Keith Chong,2008-11-17 07:55 EST,2 users
223158,Browser support - Safari - javascript:open strange results,NEW,None,Platform,SWT,3.3.2,P3 normal with 5 votes,---,Grant Gayed,,,,,,,2008-03-18 23:21 EDT by David Sugar,2019-09-06 16:12 EDT,2 users
223159,Chinese Character is not displayed on Linux,RESOLVED DUPLICATE of bug 206010,None,BIRT,Chart,2.2.2,P3 major,2.3.0 RC1,Yulin Wang,,,,,,,2008-03-19 00:06 EDT by tengsource,2008-04-25 02:54 EDT,1 user
223160,MaxRows should be set in engine task level,RESOLVED FIXED,None,BIRT,Report Viewer,2.3.0,P3 normal,2.3.0 M6,Jerry Cheng,,,Non-Auto,,,,2008-03-19 01:11 EDT by Jerry Cheng,2009-09-09 04:54 EDT,3 users
223161,Undo issue when try to change the crosstab orientation for chart in crosstab.,CLOSED FIXED,None,BIRT,Chart,2.3.0,P3 normal,2.3.0 M6,Yulin Wang,,,Non-Auto,,,,2008-03-19 01:54 EDT by Maggie Shen,2009-09-09 04:55 EDT,1 user
223162,Downloads page nav doesn't match available downloads,NEW,None,Platform,Website,3.4,P3 trivial,---,Platform-Doc-Inbox,,http://download.eclipse.org/eclipse/d...,,,,,2008-03-19 02:54 EDT by Nick Boldt,2019-09-06 16:07 EDT,0 users
223163,Label on node disappears when refreshing the node,RESOLVED FIXED,None,GMF-Tooling,Core,2.0.1,P3 normal,2.2,Dmitry Stadnik,,,,,,,2008-03-19 03:23 EDT by Manfred Hahn,2010-07-19 22:18 EDT,1 user
223164,[DataBinding] JavaBeanObservableList|Set|Map should fire change events on the observable's realm,VERIFIED FIXED,None,Platform,UI,3.4,P3 normal,3.4 M6,Matthew Hall,,,,,,,2008-03-19 03:34 EDT by Matthew Hall,2008-03-27 14:42 EDT,1 user
223165,Problem when switch from file to file.,CLOSED FIXED,None,BIRT,Report Designer,2.3.0,P3 normal,2.3.0 M6,Yuejie Chen,,,Non-Auto,,,,2008-03-19 04:14 EDT by Maggie Shen,2009-07-09 04:10 EDT,1 user
223166,"""summary"" is not in the function list for table item in Script tab [0801]",CLOSED FIXED,None,BIRT,Report,2.3.0,P3 normal,2.3.0 M6,Rick Lu,,,Non-Auto,,,,2008-03-19 04:25 EDT by Xiaodan Wang,2009-07-09 04:10 EDT,2 users
223167,Text are cut against windows XP style.,RESOLVED DUPLICATE of bug 215604,None,BIRT,Chart,unspecified,P3 normal,---,Heng Li,,,,,,,2008-03-19 04:44 EDT by Heng Li,2008-04-18 04:19 EDT,3 users
223168,"""Alternative text"" and ""Alternative text key"" for image can not be set in Script tab [0801]",CLOSED FIXED,None,BIRT,Report,2.3.0,P3 normal,2.3.0 M6,Rick Lu,,,Non-Auto,,,,2008-03-19 05:01 EDT by Xiaodan Wang,2009-07-09 04:10 EDT,2 users
223169,[breadcrumb] NPE in JavaEditorBreadcrumb on shutdown,RESOLVED FIXED,None,JDT,Text,3.4,P3 normal,3.4 M6,Benno Baumgartner,,,,,,,2008-03-19 05:32 EDT by Markus Keller,2008-03-19 05:52 EDT,1 user
223170,Memory leaks and number of handles growth,RESOLVED FIXED,None,Platform,SWT,3.2.2,P3 critical,---,Platform-SWT-Inbox,,,,,,,2008-03-19 05:46 EDT by Gilles Darondeau,2008-03-20 05:55 EDT,7 users
223171,"Severity sometimes not logged by EclipseLog.writeEntry(int, FrameworkLogEntry)",VERIFIED FIXED,None,Equinox,Framework,3.4,P3 normal,3.4 M6,equinox.framework-inbox,,,,,,,2008-03-19 05:47 EDT by Dani Megert,2008-03-28 07:15 EDT,1 user
223172,Adding the meta-bubble blog to PlanetEclipse,RESOLVED FIXED,None,z_Archived,PlanetEclipse,unspecified,P3 normal,---,Chris Aniszczyk,,,,,,,2008-03-19 05:52 EDT by Markus Scheidgen,2019-08-20 10:43 EDT,0 users
223173,Action list not correct when using custom workflow with trac 0.11,RESOLVED FIXED,None,Mylyn,Trac,2.3,P4 normal,3.2,Steffen Pingel,,,,helpwanted,,175211,2008-03-19 05:56 EDT by Serge van Thillo,2010-07-30 16:18 EDT,10 users
223174,Edit in SQL Query Builder menu option initially disabled,CLOSED FIXED,None,Data Tools,SQL Query Builder,1.6,P3 normal,1.6M6,Jeremy Lindop,,,,,,,2008-03-19 05:58 EDT by Jeremy Lindop,2008-07-01 17:43 EDT,0 users
223175,Code Formatter - Leading spaces ignored,ASSIGNED,None,CDT,cdt-core,5.0,P3 minor,---,Project Inbox,,,,,,,2008-03-19 06:04 EDT by Enrico Ehrich,2009-01-09 16:30 EST,2 users
223176,Circular Dependency: Conflicting Plugin references,VERIFIED FIXED,None,EPF,Tool,1.2.0.3,P3 normal,1.5 M3,Weiping Lu,,,,,,,2008-03-19 06:09 EDT by wang jun,2008-08-19 19:27 EDT,1 user
223177,[javadoc export] {bidi] BIDI3.4:HCG JavaDoc generation fails if Hebrew data is involved,RESOLVED WORKSFORME,None,JDT,UI,3.4,P3 normal,---,JDT-UI-Inbox,,,,Documentation,,,2008-03-19 06:12 EDT by Ira Fishbein,2008-04-08 10:23 EDT,5 users
223178,"""BitTrrent"" is not displayed in the drop-down-list of ""Connect to Provider"" button in the tool-bar",RESOLVED FIXED,None,ECF,ecf.filetransfer,unspecified,P3 normal,---,ecf.core-inbox,,,,,,,2008-03-19 06:21 EDT by Hiroyuki,2008-03-24 19:33 EDT,1 user
223179,BIDI3.4:HCG Hebrew data in Java editor is treated different from Win OS,RESOLVED FIXED,None,Platform,SWT,3.4,P3 major,3.4 M6,Felipe Heidrich,,,,,,,2008-03-19 06:28 EDT by Ira Fishbein,2008-03-26 14:35 EDT,6 users
223180,p2 should only treat jars and folders as plug-ins,VERIFIED FIXED,None,Equinox,p2,3.4,P3 normal,3.4 M6,Simon Kaegi,,,,,,,2008-03-19 06:33 EDT by Markus Keller,2008-06-20 10:27 EDT,1 user
223181,[JUnit] Add the possibility to attach JUnit sources to JUnit container,RESOLVED WONTFIX,None,JDT,UI,3.3.2,P3 enhancement,---,JDT-UI-Inbox,,,,,221311 225950,,2008-03-19 06:52 EDT by Mauro Molinari,2013-12-05 09:22 EST,2 users
223182,[Workbench] Unused stuff in tests (compile errors in eclipse builds),VERIFIED FIXED,None,Platform,UI,3.4,P3 normal,3.4 M7,Tod Creasey,,,,,,,2008-03-19 06:58 EDT by Dani Megert,2008-04-29 13:26 EDT,0 users
223183,[Validation] Inconsistent wsdl/xsd validation,RESOLVED FIXED,None,WTP Webservices,jst.ws,unspecified,P3 normal,---,Keith Chong,Kathy Chan,,,,,,2008-03-19 08:01 EDT by Jensch,2009-02-23 10:20 EST,3 users
223184,[build] 2 different output folders are not honored,RESOLVED FIXED,None,AJDT,Core,unspecified,P3 normal with 3 votes,2.0.0,Andrew Eisenberg,,,,,275903,,2008-03-19 08:02 EDT by S¨¦bastien Vauclair,2009-06-09 11:27 EDT,5 users
223185,HttpClientRetrieveFileTransfer and FileNotFoundException,CLOSED FIXED,None,ECF,ecf.filetransfer,unspecified,P3 enhancement,---,ecf.core-inbox,,,,contributed,,,2008-03-19 08:13 EDT by Thomas Hallgren,2008-05-18 20:07 EDT,1 user
223186,Query builder quotes postgresql incorrectly,NEW,None,Data Tools,SQL Query Builder,Ganymede,P3 normal,future,dtp.sqldevtools-inbox,,,,,,,2008-03-19 08:40 EDT by Jason Kusnier,2008-10-24 13:16 EDT,2 users
223187,Select enclosing element does not work in xml editor.,RESOLVED FIXED,None,WTP Source Editing,wst.xml,unspecified,P3 normal,3.0 M6,Amy Wu,Nitin Dahyabhai,,,,,,2008-03-19 08:42 EDT by Tomas Drencak,2008-03-27 13:31 EDT,0 users
223188,[ErrorHandling] Crash of ModalContext thread freezes UI thread,VERIFIED FIXED,None,Platform,UI,3.3.2,P3 critical,3.4 M7,Tod Creasey,,,,,,,2008-03-19 09:35 EDT by Christian Georgi,2008-04-29 13:28 EDT,3 users
223189,Need to improve reconciler logging,RESOLVED FIXED,None,Equinox,p2,3.3,P3 normal,3.4 M7,P2 Inbox,,,,,,,2008-03-19 09:41 EDT by DJ Houghton,2008-04-30 21:42 EDT,2 users
223190,[breadcrumb] Don't make dropdown smaller when user expands tree item,RESOLVED FIXED,None,JDT,Text,3.4,P3 normal,3.4 M6,Benno Baumgartner,,,,,,,2008-03-19 09:44 EDT by Markus Keller,2008-03-20 06:01 EDT,1 user
223191,Support for Windows XP x64 Edition in Bugzilla,RESOLVED FIXED,None,Community,Bugzilla,unspecified,P3 normal,---,Eclipse Webmaster,,,,,309105,,2008-03-19 09:53 EDT by Mauro Molinari,2011-01-02 11:05 EST,0 users
223192,Personality support in the latest ATF build,RESOLVED WONTFIX,None,z_Archived,Webtools.ATF,unspecified,P3 normal,---,inbox,,,,,,,2008-03-19 10:08 EDT by ontak,2009-07-08 15:40 EDT,1 user
223193,Axis2: namespace2pakcage mappings preserved across Web service gens,NEW,None,WTP Webservices,jst.ws,3.0,P3 normal,---,Lahiru Sandakith,Kathy Chan,,,,,,2008-03-19 10:16 EDT by Andrew Mak,2008-03-24 12:54 EDT,1 user
223194,failing test in N20080318-2000,VERIFIED FIXED,None,PDE,API Tools,3.4,P3 normal,3.4 M6,Olivier Thomann,,,,,,,2008-03-19 10:20 EDT by Michael Rennie,2008-04-09 20:59 EDT,0 users
223195,File or folder text field in Filter Rule Wizard is too small,CLOSED FIXED,None,WTP Common Tools,wst.validation,3.0,P3 normal,3.0,Gary Karasiuk,Chuck Bridgham,,,,,,2008-03-19 10:38 EDT by Keith Chong,2008-11-17 07:55 EST,1 user
223196,Error in guard against null process in GDBControl,CLOSED FIXED,None,CDT,cdt-debug-dsf-gdb,0 DD 1.0,P3 normal,DD 1.0,Pawel Piech,,,,,,,2008-03-19 10:51 EDT by Marc Khouzam,2014-01-29 21:11 EST,3 users
223197,API for easily saving OrmXML and PersistentXML models,RESOLVED FIXED,None,Dali JPA Tools,Framework,2.0,P3 enhancement,2.3,Neil Hauge,,,,,,,2008-03-19 11:04 EDT by Tom Mutdosch,2010-02-09 13:34 EST,4 users
223198,Ant-Builder failed due to NPE,VERIFIED FIXED,None,Platform,Ant,3.3.2,P3 normal,3.4 M6,Michael Rennie,,,,,,,2008-03-19 11:11 EDT by Stefan Holzknecht,2008-03-19 16:54 EDT,1 user
223199,Indicate that a resource has been excluded in the validation message,CLOSED WONTFIX,None,WTP Common Tools,wst.validation,3.0,P3 normal,---,wst.validation,Chuck Bridgham,,,,,,2008-03-19 11:13 EDT by Keith Chong,2008-07-31 15:45 EDT,1 user
223200,Cache is never cleared in GDBControl,CLOSED FIXED,None,CDT,cdt-debug-dsf-gdb,0 DD 1.0,P3 minor,DD 1.0,Pawel Piech,,,,,,,2008-03-19 11:14 EDT by Marc Khouzam,2014-01-29 21:11 EST,3 users
223201,[EditorMgmt] Please enable the editor tabs tweaklet by default,NEW,None,Platform,UI,3.4,P3 normal,---,Platform UI Triaged,,,,,223203,,2008-03-19 11:17 EDT by Stefan Xenos,2019-09-06 15:34 EDT,3 users
223202,Empty entries in Combo are too small,RESOLVED FIXED,None,RAP,RWT,1.0,P3 normal,1.2 M7,Project Inbox,,,qx-open,,,,2008-03-19 11:21 EDT by Klaus Musch,2009-04-28 16:31 EDT,0 users
223203,[EditorMgmt] Editor tab tweaklet: no way to go back past a dirty editor,NEW,None,Platform,UI,3.4,P3 normal,---,Platform UI Triaged,,,,,,223201,2008-03-19 11:26 EDT by Stefan Xenos,2019-09-06 16:09 EDT,1 user
