id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
381082,Compare no longer indicates when there are no differences,RESOLVED DUPLICATE of bug 318826,None,Platform,Compare,4.2,P3 normal,---,Platform-Compare-Inbox,,,,,,,2012-05-30 13:25 EDT by John Arthorne,2012-05-31 04:05 EDT,0 users
381083,Move MOXy EIS tests to NoSQL test package,RESOLVED FIXED,None,EclipseLink,MOXy,2.4,P3 enhancement,2.4.0,Rick Barkhouse,,,,,,,2012-05-30 13:33 EDT by Rick Barkhouse,2012-06-01 13:45 EDT,0 users
381084,"Continuous Rebuilds with ""Last build was not on tied node, forcing rebuild."" message",RESOLVED FIXED,None,Community,CI-Jenkins,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2012-05-30 13:57 EDT by Marcel Bruch,2012-05-31 10:02 EDT,0 users
381085,improve tag generation algorithm,VERIFIED FIXED,None,Platform,Releng,4.2,P3 blocker,3.8 RC4,Platform-Releng-Inbox,,,,,380989,,2012-05-30 14:01 EDT by David Williams,2012-06-02 22:02 EDT,5 users
381086,ADT Plugin - Fails to update AndroidManifest.xml when you call rename compilation unit,RESOLVED NOT_ECLIPSE,None,PDE,UI,4.2,P3 minor,---,PDE-UI-Inbox,,,,,,,2012-05-30 14:11 EDT by Clayton Quinlan,2012-08-08 22:32 EDT,2 users
381087,Update screen shots for user guide tutorial,RESOLVED FIXED,None,Platform,Doc,4.2,P3 normal,4.2 RC3,John Arthorne,,,,Documentation,,,2012-05-30 14:16 EDT by John Arthorne,2012-05-30 14:28 EDT,0 users
381088,Regression: user_homedir variable disappeared in Eclipse 3.8,RESOLVED NOT_ECLIPSE,None,Platform,Runtime,3.8,P3 critical,---,platform-runtime-inbox,,,,,,,2012-05-30 14:20 EDT by Sergey Prigogin,2012-06-08 13:14 EDT,1 user
381089,Listener continues to receive events after being detached from the model,CLOSED FIXED,None,Sapphire,modeling,0.5,P2 major,0.5,Konstantin Komissarchik,,,,,,,2012-05-30 14:24 EDT by Shenxue Zhou,2012-05-31 12:03 EDT,0 users
381090,metadata processing ClassNotFoundException for dynamic mapped superclass,NEW,None,EclipseLink,JPA,2.4,P2 normal with 1 vote,Future,Project Inbox,,,dynamic,,,,2012-05-30 14:33 EDT by Karen Butzke,2017-06-08 12:24 EDT,2 users
381091,JAXB Missing xsi:type field marshalling subclass,RESOLVED FIXED,None,EclipseLink,MOXy,2.4,P3 normal,2.3.3,Denise Smith,,,,,,,2012-05-30 14:33 EDT by Denise Smith,2012-05-31 13:18 EDT,0 users
381092,ESC keybinding firing twice,RESOLVED FIXED,None,RAP,Workbench,unspecified,P3 normal,2.0 M1,Project Inbox,,,,,,,2012-05-30 14:35 EDT by Jesus Luna Quiroga,2012-08-01 08:28 EDT,1 user
381093,"DND copy of a file fails: ""resource already exists on disk: '/my.project/pom.xml'""",RESOLVED WORKSFORME,None,Platform,Resources,4.2,P3 normal,---,Platform-Resources-Inbox,,,,,,,2012-05-30 14:37 EDT by Brian de Alwis,2012-06-04 08:57 EDT,1 user
381094,Cannot uninstall Mylyn Wikitext,CLOSED WORKSFORME,None,Equinox,p2,3.8.0 Juno,P3 normal,---,P2 Inbox,,,,,,,2012-05-30 14:39 EDT by Ed Willink,2013-08-13 06:32 EDT,2 users
381095,[type wizards] New Type wizards ignore Formatter's End Of File NewLine Setting,ASSIGNED,None,JDT,UI,3.8,P3 minor,---,JDT-UI-Inbox,,,,,,,2012-05-30 15:08 EDT by Kyle Repinski,2012-05-31 01:02 EDT,2 users
381096,[LTTng] ClassCastException in LTTng 2.0 ResourcesView,CLOSED FIXED,None,Linux Tools,LTTng,0.10.0,P3 normal,1.0,Bernd Hufmann,Francois Chouinard,,,,,,2012-05-30 15:20 EDT by Bernd Hufmann,2012-06-27 17:23 EDT,0 users
381097,Runtime search function results in duplicate entries on Server Runtime Environments preferences page,RESOLVED FIXED,None,WTP ServerTools,wst.server,unspecified,P3 minor,3.4.1,Steven Hung,Elson Yuen,,pmc_approved,,,390697 390698,2012-05-30 15:30 EDT by Rajiv Senthilnathan,2017-10-11 16:38 EDT,2 users
381098,Update splash screen and About to 1.5.1.4 version,RESOLVED FIXED,None,EPF,Tool,1.5.1.4,P3 normal,1.5.1.4 M5,Bingxue Xu,,,,,,,2012-05-30 15:41 EDT by Bingxue Xu,2012-05-30 17:56 EDT,0 users
381099,Search&replace page: Revisit selection model.,RESOLVED FIXED,None,Orion,Client,0.4,P3 normal,0.5 RC1,libing wang,,,,,,,2012-05-30 16:02 EDT by libing wang,2012-05-30 18:09 EDT,0 users
381100,TIME_OUT filed not enabed in Connection Pool,CLOSED INVALID,None,EclipseLink,Foundation,unspecified,P2 critical,Future,Project Inbox,,,,,,,2012-05-30 16:22 EDT by KASI SANKARALINGAM,2012-07-04 08:10 EDT,1 user
381101,[proposal] tools.damos,RESOLVED FIXED,None,Community,Proposals and Reviews,unspecified,P3 normal,---,Eclipse Management Organization,,http://eclipse.org/proposals/tools.da...,,,381251,,2012-05-30 16:24 EDT by Wayne Beaton,2012-10-04 16:40 EDT,7 users
381102,Optimistic Lock Exception under certain conditions returns enclosing object as NULL,NEW,None,EclipseLink,Foundation,unspecified,P2 critical with 1 vote,Future,Project Inbox,,,,,,,2012-05-30 16:26 EDT by KASI SANKARALINGAM,2012-09-04 14:17 EDT,1 user
381103,"[breakpoints] After entering breakpoint scope expression, tree with contexts is collapsed and no contexts selected.",RESOLVED FIXED,None,TCF,Debug,1.0,P3 normal,1.1,Project Inbox,Eugene Tarassov,,,,,,2012-05-30 16:30 EDT by Pawel Piech,2013-06-05 05:02 EDT,2 users
381104,"[breakpoints] If I set a breakpoint scope expression, the list of contexts is also set no matter what.",RESOLVED WORKSFORME,None,TCF,Debug,1.0,P3 normal,---,Project Inbox,Eugene Tarassov,,,,,,2012-05-30 16:35 EDT by Pawel Piech,2012-06-14 12:58 EDT,1 user
381105,Record keeping on inbound contributions (adopt Signed-off-by OR NOT),RESOLVED FIXED,None,Community,Process,unspecified,P3 major with 2 votes,---,Eclipse Management Organization,,,,,,401236,2012-05-30 16:47 EDT by John Arthorne,2016-02-12 14:29 EST,22 users
381106,"Need to update ""prereqs"" to point to EMFs RC3 base contribution",RESOLVED FIXED,None,Platform,Releng,4.2,P3 normal,4.2 RC3,David Williams,,,,,,,2012-05-30 16:49 EDT by David Williams,2012-05-30 16:55 EDT,0 users
381107,Need to fix the build so that test bundles can use Require-Capability,NEW,None,Gemini.JPA,Test,unspecified,P3 normal,---,Michael Keith,,,,,,,2012-05-30 16:56 EDT by Michael Keith,2012-10-16 12:56 EDT,0 users
381108,[LTTng] Sanitize features for Juno,CLOSED FIXED,None,Linux Tools,LTTng,0.10.0,P3 normal,1.0,Francois Chouinard,Francois Chouinard,,,,,,2012-05-30 17:12 EDT by Francois Chouinard,2012-06-27 17:28 EDT,0 users
381109,Association Override: No need to write table attribute out for join columns with join table strategy,NEW,None,Dali JPA Tools,JPA,unspecified,P3 normal,---,Nan Li,,,,,,,2012-05-30 17:14 EDT by Nan Li,2013-09-11 15:01 EDT,1 user
381110,Invalid validation possible for columns in joined inheritance scenarios,NEW,None,Dali JPA Tools,JPA,3.2,P2 major,Future,Neil Hauge,,,,,,,2012-05-30 17:17 EDT by Neil Hauge,2014-01-02 14:10 EST,3 users
381111,BUILD FAILED with Graphiti v.0.9.0 prereqs,RESOLVED FIXED,None,WTP Releng,releng,unspecified,P3 normal,---,webtools.releng,Carl Anderson,,,,,,2012-05-30 17:22 EDT by Tran Le,2013-04-30 19:28 EDT,3 users
381112,NPE generating entities for table with multiple primary keys and non-foreign key relationship,VERIFIED FIXED,None,Dali JPA Tools,JPA,3.2,P3 normal,3.2.2,Nan Li,,http://www.eclipse.org/forums/index.p...,,,,,2012-05-30 17:31 EDT by Karen Butzke,2013-01-27 22:28 EST,3 users
381113,org.eclipse.wst.server.preview.internal.WTPErrorHandler violates its plug-in's compiler settings,RESOLVED FIXED,None,WTP ServerTools,wst.server,unspecified,P3 normal,3.5,Elson Yuen,Elson Yuen,,,,,,2012-05-30 17:38 EDT by Nitin Dahyabhai,2017-10-11 16:40 EDT,0 users
381114,RAP: Resolve Dependencies to WindowBuilder,CLOSED FIXED,None,ECP,Navigator,unspecified,P3 normal,1.0.0M2,Eugen Neufeld,,,,,,,2012-05-30 17:44 EDT by Eugen Neufeld,2013-05-17 10:17 EDT,1 user
381115,[TMF] Cancel indexing job when disposing of the experiment,CLOSED FIXED,None,Linux Tools,LTTng,0.10.0,P3 normal,1.0,Francois Chouinard,Francois Chouinard,,,,,,2012-05-30 17:50 EDT by Francois Chouinard,2012-06-27 17:28 EDT,0 users
381116,ClientUI not compatible with RAP,CLOSED FIXED,None,EMFStore,ClientUI,unspecified,P3 normal,1.4.1,Edgar Mueller,,,,,,,2012-05-30 17:53 EDT by Eugen Neufeld,2014-12-04 05:54 EST,5 users
381117,"Infocenter topic with embedded youtube video ""jumps"" five times on load",NEW,None,Platform,User Assistance,4.2,P3 normal,---,Platform-UI-Inbox,,,,,,,2012-05-30 17:59 EDT by Tim Raff,2012-05-30 17:59 EDT,0 users
381118,IllegalArgumentException thrown with JPQL query when WHERE clause contains != (not equal) operator without surrounding whitespace and strings,RESOLVED FIXED,None,EclipseLink,JPA,unspecified,P2 normal,2.4.1,Project Inbox,,,,,,,2012-05-30 18:43 EDT by dan shannon,2012-07-04 08:43 EDT,3 users
381119,Overlay dependencies don't paticpate to project classpath.,CLOSED DUPLICATE of bug 384154,None,M2E-WTP,overlay,0.15.x,P3 normal,---,Project Inbox,,,,,,,2012-05-30 18:53 EDT by Filippo Rossoni,2012-09-18 04:30 EDT,4 users
381120,AddIncludeOnSelectionAction acquires index lock on UI thread,RESOLVED FIXED,None,CDT,cdt-source-nav,8.1.0,P3 normal,8.2.1,Sergey Prigogin,Markus Schorn,,,,,,2012-05-30 19:10 EDT by Sergey Prigogin,2013-09-14 17:07 EDT,3 users
381121,[1.8][grammar] Arrays should be allowed in reference expressions,RESOLVED FIXED,None,JDT,Core,3.8,P3 enhancement,BETA J8,Srikanth Sankaran,,,,,,383608 380188 383598,2012-05-30 19:41 EDT by Srikanth Sankaran,2013-01-28 00:47 EST,2 users
381122,NPE in ContextButtonManager when diagram editor is open on launch,CLOSED FIXED,None,Sapphire,ui,0.5,P3 normal,0.5,Shenxue Zhou,,,,,,,2012-05-30 20:08 EDT by Konstantin Komissarchik,2012-05-31 16:21 EDT,0 users
381123,OrionHub Account Creation,CLOSED DUPLICATE of bug 372512,None,Orion,OrionHub,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-05-30 20:19 EDT by Nathan Gervais,2012-05-31 00:10 EDT,1 user
381124,compilation error show when   == and != follows null,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 blocker,---,Project Inbox,,,,,,,2012-05-30 22:18 EDT by Xiao Bin Chen,2017-02-23 14:06 EST,5 users
381125,BIRT 3.7.2 export PDF font issue,RESOLVED WORKSFORME,None,BIRT,Report Engine,unspecified,P3 normal,---,Birt-ReportEngine-inbox@eclipse.org,,,,,,,2012-05-30 23:30 EDT by Steven Yeung,2013-03-05 21:32 EST,2 users
381126,"[settings/plugins] uninstalling gives ""success"" message but doesn't update UI.",RESOLVED FIXED,None,Orion,Client,unspecified,P3 normal,0.5 RC1,Anton McConville,,,,,,,2012-05-31 00:00 EDT by Susan McCourt,2012-06-03 17:06 EDT,0 users
381127,[settings] does not remember which category you have selected,RESOLVED FIXED,None,Orion,Client,unspecified,P3 normal,1.0,Anton McConville,,,,,,376343,2012-05-31 00:06 EDT by Susan McCourt,2012-08-16 10:58 EDT,2 users
381128,[ECP2] use context.getEditingDomain() instead of AdapterFactoryEditingDomain.getEditingDomainFor(),CLOSED FIXED,None,ECP,Common,unspecified,P3 normal,1.0.0M2,Project Inbox,,,,,,,2012-05-31 01:14 EDT by Erdal Karaca,2012-09-21 06:04 EDT,1 user
381129,HTML List is not exported properly in Excel format,RESOLVED FIXED,None,BIRT,Report Engine,3.7.2,P3 major,4.2.2,Yuan Yi,fengfu liu,,,,,,2012-05-31 01:41 EDT by Mujahid Khaleel,2013-01-15 01:06 EST,2 users
381130,ID-V2CMO,RESOLVED NOT_ECLIPSE,None,Subversive,Core,unspecified,P3 normal,---,Alexander Gurov,,,,,,,2012-05-31 01:53 EDT by shiose youki,2012-06-02 00:40 EDT,0 users
381131,[RAP] Provide automatic testing framework as with Swing and SWT,CLOSED WONTFIX,None,Scout,Scout,3.8.0,P3 normal,---,Stephan Leicht Vogt,,,,,,,2012-05-31 02:11 EDT by Stephan Leicht Vogt,2017-06-06 05:32 EDT,0 users
381132,Build failed unable to connect to git,RESOLVED FIXED,None,Community,Git,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2012-05-31 02:26 EDT by David Williams,2012-05-31 13:16 EDT,1 user
381133,[ECP2] ecp.core should not depend on net4j,CLOSED WONTFIX,None,ECP,Common,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-05-31 02:31 EDT by Erdal Karaca,2015-04-13 03:30 EDT,1 user
381134,Mixed line delimiters in /org.eclipse.jdt.compiler.apt/customBuildCallbacks.xml,VERIFIED FIXED,None,JDT,APT,3.8,P3 normal,4.3 M4,Jay Arthanareeswaran,,,,,,,2012-05-31 02:47 EDT by Dani Megert,2012-11-15 08:19 EST,1 user
381135,EGL EGLAR search function doesn't support pattern match,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,Zhi Zhu,,,EGLAR,,,,2012-05-31 03:13 EDT by Yang Yang,2017-02-23 14:06 EST,3 users
381136,Invalid character in grammar cause exceptions,CLOSED FIXED,None,TMF,Xtext,2.3.0,P3 major,---,Project Inbox,,,,,,,2012-05-31 03:24 EDT by Dennis Huebner,2017-10-31 11:25 EDT,1 user
381137,DojoMobileViewSample can't show in the VE design and Preview tab.,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,pf yu,,,Mobile,,,,2012-05-31 03:28 EDT by Xiao Bin Chen,2017-02-23 14:06 EST,4 users
381138,The behavior of Width Property of Dojo Mobile Checkbox widget is not correct,CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,lu lu,,,,,,,2012-05-31 03:52 EDT by Zhi Zhu,2017-02-23 14:07 EST,1 user
381139,"Change ""General"" property of dojo mobile tab in DojoMobileTabSample will affect the allignment of three tab",CLOSED FIXED,None,z_Archived,EDT,unspecified,P3 normal,---,lu lu,,,,,,,2012-05-31 03:55 EDT by Xiao Bin Chen,2017-02-23 14:07 EST,2 users
381140,IntegerRange throws an IAE in special FOR loop cases,RESOLVED FIXED,None,TMF,Xtext,2.9.0,P3 minor,---,Karsten Thoms,,,,,,,2012-05-31 04:13 EDT by Dennis Huebner,2016-09-27 02:05 EDT,4 users
381141,Nightly test execution: Test duration by create TC with Component Name is significantly higher than expected,CLOSED NOT_ECLIPSE,None,Jubula,Core,1.2.0,P3 critical,Juno,Markus Tiede,Oliver Goetz,,,,,,2012-05-31 04:14 EDT by Oliver Goetz,2012-07-31 11:23 EDT,3 users
381142,CLabel should allow customization of ellipsis,NEW,None,Platform,SWT,3.7.2,P3 enhancement with 1 vote,---,Platform-SWT-Inbox,,,,,,,2012-05-31 04:15 EDT by Jens Reimann,2012-06-01 12:00 EDT,1 user
381143,Conflicts are not tested for extLibrary*.ecore,CLOSED FIXED,None,EMFCompare,Core,2.0,P3 normal,Kepler M6,EMF Compare,,,,,,,2012-05-31 04:30 EDT by Mikal Barbero,2013-04-19 04:48 EDT,1 user
381144,Info popup in marketplace wizard not disposed when following learn more link,CLOSED INVALID,None,m2e,ui,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-05-31 04:41 EDT by Benno Baumgartner,2013-09-29 10:23 EDT,4 users
381145,Transformation fails for some *.workflow files in the Converter,NEW,None,JWT,Metamodel,1.2.0,P3 normal,---,Project Inbox,,,,,,,2012-05-31 04:50 EDT by Yoann Rodiere,2012-05-31 04:50 EDT,0 users
381146,[Generated Code View] Selection is broken with multiple classes.,CLOSED FIXED,None,Xtend,Core,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-05-31 04:55 EDT by Holger Schill,2017-10-31 10:58 EDT,2 users
381147,[relengtool] Re-enable support for XML files to 'Fix Copyright',RESOLVED FIXED,None,Platform,Releng,3.8,P3 normal,---,Platform-Releng-Inbox,,,,,276257 381165,,2012-05-31 05:07 EDT by Dani Megert,2014-07-24 12:41 EDT,2 users
381148,"I20120530-2230 build failed, compile errors in org.eclipse.orion.server.git",RESOLVED FIXED,None,Orion,Git,0.5,P3 blocker,0.5 RC1,Malgorzata Janczarska,,,,,,,2012-05-31 05:07 EDT by Malgorzata Janczarska,2012-06-01 07:43 EDT,3 users
381149,Tabbing/Traversing doesn't work in ToolBars on mac os x,CLOSED DUPLICATE of bug 390713,None,Platform,SWT,3.8,P3 normal with 1 vote,---,Platform-SWT-Inbox,,,,,,,2012-05-31 05:08 EDT by David Lindholm,2012-10-01 15:48 EDT,5 users
381150,"script execution ""Permission denied"" for user gdupe",CLOSED FIXED,None,Community,Servers,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2012-05-31 05:09 EDT by Nicolas Bros,2012-06-04 03:59 EDT,1 user
381151,Error when paste project path with Hebrew to Windows Explorer,NEW,None,Platform,SWT,4.2,P3 normal,---,Platform-SWT-Inbox,,,stalebug,,,,2012-05-31 05:16 EDT by Ira Fishbein,2019-10-22 06:43 EDT,5 users
381152,no error marker for invalid type cast,CLOSED DUPLICATE of bug 342007,None,Xtend,Core,2.3.0,P3 normal,---,Project Inbox,,,,,,,2012-05-31 05:27 EDT by Moritz Eysholdt,2017-10-31 10:57 EDT,0 users
381153,[search] Better advertise search view filter options,ASSIGNED,None,JDT,UI,3.8,P3 enhancement,---,JDT-UI-Inbox,,,,,,377508,2012-05-31 05:28 EDT by Stephan Herrmann,2014-06-15 13:44 EDT,4 users
381154,generated code view forgets error marker selection,NEW,None,TMF,Xtext,2.3.0,P3 normal,---,Project Inbox,,,,,,,2012-05-31 05:32 EDT by Moritz Eysholdt,2012-05-31 05:32 EDT,0 users
381155,Pressing ESC in a SWT.WEBKIT browser crashes the JavaVM,NEW,None,Platform,SWT,4.2,P3 critical with 1 vote,---,Lakshmi Shanmugam,,,,,,,2012-05-31 05:33 EDT by Fabian Zeindl,2012-06-06 08:17 EDT,1 user
381156,error marker in generated code view don't show tooltips,RESOLVED FIXED,None,TMF,Xtext,2.3.0,P3 normal,---,Project Inbox,,,v2.11,,,,2012-05-31 05:37 EDT by Moritz Eysholdt,2016-09-14 07:19 EDT,1 user
381157,Support simple searches in viewer,NEW,None,Nebula,GeoMap,unspecified,P3 enhancement,---,Project Inbox,,,,,,,2012-05-31 05:38 EDT by Hallvard Traetteberg,2012-05-31 05:38 EDT,2 users
381158,"Add ""Advanced > (No) Assume Unchanged"" to Git Repositories view",NEW,None,EGit,UI,2.0,P3 enhancement,---,Project Inbox,,,,,,,2012-05-31 05:52 EDT by Markus Keller,2018-06-02 17:06 EDT,3 users
381159,"if syntax error are present, the outline view prompts a error window with an error message",CLOSED INVALID,None,TMF,Xtext,unspecified,P3 normal,---,Project Inbox,,,,,,,2012-05-31 05:57 EDT by Konstantin F.,2017-10-31 11:17 EDT,3 users
381160,No Event Handlers Registered when Event Method Argument Can Be Injected from Context,NEW,None,Platform,Runtime,4.2,P3 normal,---,platform-runtime-inbox,,,,,,,2012-05-31 06:11 EDT by Thomas M??der,2012-05-31 07:28 EDT,2 users
381161,missing array unwrapping when calling varargs method with list param,CLOSED FIXED,None,Xtend,Core,2.3.0,P3 normal,M6,Project Inbox,,,,,,,2012-05-31 06:14 EDT by Moritz Eysholdt,2017-10-31 11:17 EDT,5 users
381162,StringConcatenation to String conversion fails when calling varargs method,VERIFIED FIXED,None,Xtend,Core,2.3.0,P3 normal,---,Project Inbox,,,v2.7,,,,2012-05-31 06:21 EDT by Moritz Eysholdt,2014-08-21 10:07 EDT,2 users
381163,Export EAR includes EAR in itself if EAR already exists,RESOLVED WORKSFORME,None,WTP Java EE Tools,jst.j2ee,unspecified,P3 normal,---,jst.j2ee,Chuck Bridgham,,,,,,2012-05-31 06:27 EDT by Vlad Beffa,2012-08-13 10:13 EDT,2 users
381164,Wrong error message on method invocation,CLOSED WORKSFORME,None,Xtend,Core,2.3.0,P3 normal,---,Project Inbox,,,,,376037,,2012-05-31 06:40 EDT by Sven Efftinge,2012-11-08 08:17 EST,0 users
381165,[relengtool] Disable 'Skip over XML files' preference,RESOLVED FIXED,None,Platform,Releng,3.8,P3 normal,4.3 M1,Dani Megert,,,,,,381147,2012-05-31 06:55 EDT by Dani Megert,2012-06-25 04:58 EDT,1 user
381166,no validation error if same annotation is specified multiple times,VERIFIED FIXED,None,Xtend,Core,2.3.0,P3 normal with 1 vote,---,Project Inbox,,,v2.7,,,398089,2012-05-31 06:59 EDT by Moritz Eysholdt,2014-08-21 10:27 EDT,5 users
381167,target file resolve does unnecessary 'fixSWT' in projector mode,NEW,None,Tycho,Core,0.15.0,P3 normal,---,Project Inbox,,,,,550601,,2012-05-31 07:08 EDT by Igor Fedorenko,2019-08-30 10:51 EDT,1 user
381168,Task number One,CLOSED INVALID,None,ACTF,accservice,unspecified,P3 major,---,Project Inbox,,,,,,,2012-05-31 07:24 EDT by Houssem Jlassi,2012-05-31 07:33 EDT,0 users
381169,Clicking on an element in the outline should select the element in the Agile Grid,RESOLVED FIXED,None,MDT.RMF,ProR,unspecified,P3 enhancement,i12.05,Michael Jastram,Michael Jastram,,,,,,2012-05-31 07:24 EDT by Andreas Graf,2012-06-13 11:15 EDT,0 users
381170,Keyboard shortcuts for specobject creation,RESOLVED WORKSFORME,None,MDT.RMF,ProR,unspecified,P3 enhancement,0.5.0,Michael Jastram,Michael Jastram,,,,,,2012-05-31 07:28 EDT by Andreas Graf,2012-11-14 16:57 EST,0 users
381171,CreateRequest should extend LocationRequest,NEW,None,GEF,GEF-Legacy GEF,unspecified,P3 minor,---,gef-inbox,,,,,,,2012-05-31 07:33 EDT by Felix Rath,2012-06-01 05:39 EDT,1 user
381172,"VerifyError ""Inconsistent stackmap frames"" for switch nested within try-catch",VERIFIED FIXED,None,JDT,Core,3.7.2,P3 major,3.8.1,Ayushman Jain,,,,,,,2012-05-31 07:54 EDT by Stefan Loidl,2013-09-02 05:58 EDT,9 users
381173,content assist should only propose valid annotations,NEW,None,Xtend,Backlog,2.3.0,P3 normal,---,Project Inbox,,,,,403025,409580,2012-05-31 07:59 EDT by Moritz Eysholdt,2014-03-13 05:01 EDT,2 users
381174,Embedding Framework throws NullPointerException,RESOLVED WORKSFORME,None,Equinox,Framework,unspecified,P3 enhancement,---,equinox.framework-inbox,,,,needinfo,,,2012-05-31 08:05 EDT by Marco Postigo Perez,2015-04-23 11:03 EDT,2 users
381175,[patch] launchConfigurationTypeImage to support platform: style icons,RESOLVED FIXED,None,Platform,Debug,4.2,P3 enhancement,4.3 M1,Michael Rennie,,,,contributed,,,2012-05-31 08:06 EDT by Mohamed Hussein,2012-06-19 11:18 EDT,2 users
381176,"SWT needs special filter text for ""fix copyrights"" tool",VERIFIED FIXED,None,Platform,Releng,4.2,P3 normal,3.8 RC4,Dani Megert,,,,,,,2012-05-31 08:06 EDT by Carolyn MacLeod,2012-06-07 02:46 EDT,2 users
381177,file with certain annotations crashed Xtend editor,CLOSED FIXED,None,Xtend,Core,2.3.0,P3 normal,M6,Project Inbox,,,,,398089,,2012-05-31 08:15 EDT by Moritz Eysholdt,2017-10-31 10:58 EDT,2 users
381178,Provide JavaDoc for model,ASSIGNED,None,Graphiti,Core,0.8.0,P4 enhancement,---,Project Inbox,,,,,,,2012-05-31 08:20 EDT by Michael Wenz,2012-05-31 08:20 EDT,0 users
381179,Provide reference docu,ASSIGNED,None,Graphiti,Core,0.8.0,P5 enhancement,---,Project Inbox,,,,,,,2012-05-31 08:23 EDT by Michael Wenz,2013-08-28 07:56 EDT,1 user
381180,[Patch] Fix for NullPointerException and correct validate() return value in EvlValidator,CLOSED FIXED,None,Epsilon,Core,unspecified,P3 normal,---,Dimitris Kolovos,,,interim,,,,2012-05-31 08:31 EDT by Maarten Bezemer,2012-11-08 16:45 EST,1 user
381181,Improve Branding,RESOLVED FIXED,None,MDT.RMF,ProR,unspecified,P3 normal,i12.05,Michael Jastram,Michael Jastram,,,,,,2012-05-31 08:34 EDT by Michael Jastram,2012-05-31 09:23 EDT,0 users
381182,content assist inside annotations proposes unexpected items and misses others,NEW,None,Xtend,Core,2.3.0,P3 normal,---,Project Inbox,,,,,,409580 398089,2012-05-31 08:40 EDT by Moritz Eysholdt,2015-02-09 09:51 EST,2 users
381183,Saving and reopening a model with an empty spec creates an error,RESOLVED DUPLICATE of bug 377386,None,MDT.RMF,ProR,unspecified,P3 normal,0.5.0,Michael Jastram,Michael Jastram,,,,,,2012-05-31 08:42 EDT by Michael Jastram,2012-11-14 16:55 EST,0 users
381184,[validation] no error marker when referencing invisible constant inside annotation,CLOSED FIXED,None,Xtend,Core,2.3.0,P3 normal,M6,Project Inbox,,,,,,,2012-05-31 08:45 EDT by Moritz Eysholdt,2017-10-31 11:17 EDT,1 user
381185,[Xbase] Hover on method invocations should show declarator,CLOSED FIXED,None,TMF,Xtext,2.3.0,P3 normal,RC3,Project Inbox,,,,,,,2012-05-31 08:45 EDT by Sven Efftinge,2017-10-31 11:24 EDT,2 users
381186,Need a silent install config file to allow non-interactive install/upgrade,NEW,None,Hudson,Core,unspecified,P2 enhancement,---,Winston Prakash,,,,,,,2012-05-31 08:49 EDT by Geoff Waymark,2012-05-31 08:52 EDT,0 users
381187,[validation] no error marker when referencing to final field with non-constant value inside annotation,CLOSED FIXED,None,Xtend,Core,2.3.0,P3 normal,---,Project Inbox,,,v2.5.1,,415039,398089,2012-05-31 08:50 EDT by Moritz Eysholdt,2017-10-31 11:25 EDT,2 users
381188,[validation] no error marker when referencing non-static field inside annotation,CLOSED FIXED,None,Xtend,Core,2.3.0,P3 normal,M6,Project Inbox,,,,,,,2012-05-31 08:53 EDT by Moritz Eysholdt,2017-10-31 11:16 EDT,1 user
381189,[validation] no error marker when referencing non-final field inside annotation,CLOSED FIXED,None,Xtend,Core,2.3.0,P3 normal,---,Project Inbox,,,v2.5,,415039,398089,2012-05-31 08:57 EDT by Moritz Eysholdt,2017-10-31 11:24 EDT,2 users
381190,default opening of a php file should be PHP editor,CLOSED DUPLICATE of bug 194486,None,PDT,Editor,unspecified,P3 minor,---,PHP UI,,,,,,,2012-05-31 09:11 EDT by Random Wag,2013-02-17 16:02 EST,1 user
381191,Global search: clicking on a hit file should open editor with find slide out.,RESOLVED FIXED,None,Orion,Client,0.4,P3 normal,0.5 RC1,libing wang,,,,,,381631,2012-05-31 09:18 EDT by libing wang,2012-06-04 16:12 EDT,3 users
381192,SWT is not ready for Tycho builds,RESOLVED FIXED,None,Platform,SWT,4.2,P3 major,---,Krzysztof Daniel,,,,,382344 382470 382480 382483 382486,372794,2012-05-31 09:20 EDT by Krzysztof Daniel,2014-01-16 06:23 EST,9 users
381193,addition on rich strings doesn't work,RESOLVED WORKSFORME,None,Xtend,Backlog,2.3.0,P3 normal,---,Project Inbox,,,,,,,2012-05-31 09:37 EDT by Moritz Eysholdt,2016-08-10 04:24 EDT,3 users
381194,[Table] table toolbar and context actions don't appear with table v1,NEW,None,EMFT.facet,Main,0.2.0,P5 normal,---,Project Inbox,,,,,,,2012-05-31 09:38 EDT by Nicolas Bros,2018-05-22 08:26 EDT,1 user
