id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
280667,Refactor DynamicPersistence/XRDynamicPersistence,CLOSED FIXED,None,EclipseLink,DBWS,2.0,P3 major,2.2.0,Mike Norman,,http://wiki.eclipse.org/EclipseLink/D...,dynamic,,,,2009-06-17 15:30 EDT by Mike Norman,2010-08-17 16:14 EDT,1 user
280668,Project Load error,RESOLVED FIXED,None,Data Tools,Enablement,1.7,P3 blocker,1.7.2,Brian Fitzpatrick,,,,,,,2009-06-17 16:15 EDT by Krimarck,2009-12-09 23:45 EST,9 users
280669,TransformContextExtender behaves differently when deprecated constructor is used,RESOLVED FIXED,None,M2T,Jet,0.9.2,P3 normal,SR1,Paul Elder,,,,,,,2009-06-17 16:26 EDT by Paul Elder,2009-08-20 09:05 EDT,1 user
280670,line number info from errors is dropped in eclipse-config,CLOSED FIXED,None,RTSC,Tools,unspecified,P1 major,---,Sasha Slijepcevic,,,target:3.16,,,,2009-06-17 16:32 EDT by Dave Russo,2009-11-11 10:45 EST,1 user
280671,need to automate error help,CLOSED FIXED,None,RTSC,Tools,unspecified,P1 major,---,Amit Mookerjee,,,target:3.16,,,,2009-06-17 16:38 EDT by Dave Russo,2009-11-05 11:24 EST,0 users
280672,product view performance,CLOSED FIXED,None,RTSC,Tools,unspecified,P1 normal,---,Amit Mookerjee,,,target:3.16,performance,,,2009-06-17 16:42 EDT by Dave Russo,2009-11-11 10:47 EST,2 users
280673,no error if default mapping file has incorrect content type,RESOLVED FIXED,None,Dali JPA Tools,General,2.2,P3 normal,2.3,Paul Fullbright,,,,,,,2009-06-17 16:44 EDT by Karen Butzke,2010-04-27 15:46 EDT,1 user
280674,Rename in File is hard to find,NEW,None,CDT,cdt-editor,6.0,P3 normal,---,Project Inbox,Anton Leherbauer,,,,,,2009-06-17 16:49 EDT by Mike Kucera,2017-01-11 12:52 EST,2 users
280675,better relationships for @DeclareMixin,NEW,None,AspectJ,Compiler,DEVELOPMENT,P3 enhancement,---,aspectj inbox,,,,,,,2009-06-17 16:53 EDT by Andrew Clement,2009-06-17 16:53 EDT,0 users
280676,incremental generic itd problems,RESOLVED FIXED,None,AspectJ,Compiler,DEVELOPMENT,P2 major,1.6.5,aspectj inbox,,,,,,,2009-06-17 17:12 EDT by Andrew Clement,2009-06-18 14:37 EDT,0 users
280677,Revise ICSettingEntry class hierarchy,ASSIGNED,None,CDT,cdt-core,6.0,P3 normal with 1 vote,---,Andrew Gvozdev,Andrew Gvozdev,,,,,275779 289704 401734,2009-06-17 17:14 EDT by Andrew Gvozdev,2013-07-18 11:28 EDT,5 users
280678,"[schema] SchemaTransformer doesn't generate help for ""API Information"" sections",VERIFIED FIXED,None,PDE,UI,3.5,P3 normal,3.5.1,Benjamin Cab¨¦,,,,,,,2009-06-17 17:21 EDT by Benjamin Cab¨¦,2009-08-27 11:52 EDT,3 users
280679,[eclipse-build] No launcher included in installation directory,RESOLVED FIXED,None,Linux Tools,eclipse-build,unspecified,P3 normal,0.3,Packaging Tools Inbox,,,,,,,2009-06-17 17:28 EDT by Andrew Overholt,2011-06-23 16:35 EDT,0 users
280680,[UI] SWTPartFactory.getParentWidget() should return type Composite,RESOLVED INVALID,None,e4,UI,0.9,P3 normal,---,Project Inbox,Eric Moffatt,,,,,,2009-06-17 17:31 EDT by Kevin McGuire,2010-06-21 14:01 EDT,1 user
280681,[eclipse-build] Cannot install additional software into provisioned SDK,RESOLVED FIXED,None,Linux Tools,eclipse-build,unspecified,P3 normal,0.3,Packaging Tools Inbox,,,,,,,2009-06-17 17:31 EDT by Andrew Overholt,2011-06-23 16:35 EDT,0 users
280682,[eclipse-build] Produce archive of installation,RESOLVED INVALID,None,Linux Tools,eclipse-build,unspecified,P3 normal,---,Packaging Tools Inbox,,,,,,,2009-06-17 17:32 EDT by Andrew Overholt,2011-06-23 16:35 EDT,1 user
280683,IJavaProjectLite API,VERIFIED WONTFIX,None,JDT,Core,3.4.2,P3 normal,4.10 M1,JDT-Core-Inbox,,,stalebug,,,,2009-06-17 17:33 EDT by Jason Sholl,2018-10-10 23:23 EDT,5 users
280684,[eclipse-build] Provide documentation for eclipse-build,CLOSED FIXED,None,Linux Tools,eclipse-build,unspecified,P3 normal,0.4,Packaging Tools Inbox,,,,,,280688,2009-06-17 17:33 EDT by Andrew Overholt,2011-06-23 16:35 EDT,1 user
280685,"[eclipse-build] Ensure bootstrapped PDE Build, etc. used by default",RESOLVED FIXED,None,Linux Tools,eclipse-build,unspecified,P3 normal,0.3,Alexander Kurtakov,,,,,214909,280686,2009-06-17 17:35 EDT by Andrew Overholt,2011-06-23 16:35 EDT,0 users
280686,[eclipse-build] Provide simple script to start process,RESOLVED FIXED,None,Linux Tools,eclipse-build,unspecified,P3 normal,0.3,Packaging Tools Inbox,,,,,280685,,2009-06-17 17:36 EDT by Andrew Overholt,2011-06-23 16:35 EDT,0 users
280687,icons missing from server adapter listing,RESOLVED DUPLICATE of bug 252014,None,WTP ServerTools,wst.server,3.1,P3 normal,---,wst.server,Tim deBoer,,,,,,2009-06-17 17:36 EDT by Mik Kersten,2009-07-30 12:55 EDT,5 users
280688,[eclipse-build] Ease usage of system-installed dependencies (JARs),RESOLVED FIXED,None,Linux Tools,eclipse-build,unspecified,P3 normal,---,Packaging Tools Inbox,,,,,280684,,2009-06-17 17:37 EDT by Andrew Overholt,2011-06-23 16:35 EDT,2 users
280689,[eclipse-build] Investigate hosting of source archive,RESOLVED INVALID,None,Linux Tools,eclipse-build,unspecified,P3 normal,---,Packaging Tools Inbox,,,,,,,2009-06-17 17:38 EDT by Andrew Overholt,2011-06-23 16:35 EDT,0 users
280690,Standardize package names,CLOSED WONTFIX,None,Linux Tools,LinuxDistros,unspecified,P3 normal,---,Packaging Tools Inbox,,,,,,,2009-06-17 17:39 EDT by Andrew Overholt,2012-04-11 17:28 EDT,0 users
280691,Dynamic workspace bundle loading support,CLOSED FIXED,None,OSEE,OSEE Application Framework,unspecified,P3 normal,0.8.1,Project Inbox,,,,,,,2009-06-17 17:50 EDT by Ryan Brooks,2011-03-29 14:18 EDT,0 users
280692,"""Insert Spaces for Tabs"" not working",RESOLVED WORKSFORME,None,Platform,Text,3.5,P3 normal,---,Platform-Text-Inbox,,,,,,,2009-06-17 18:01 EDT by hakinchen,2017-08-24 01:29 EDT,3 users
280693,[engine] Conflicting touchpoint error message missing parameter,RESOLVED FIXED,None,Equinox,p2,3.5,P3 normal,3.6 M4,Simon Kaegi,,,,,,,2009-06-17 18:17 EDT by Andrew Niefer,2010-05-11 15:40 EDT,2 users
280694,Korean text on the Down button is truncated.,RESOLVED FIXED,None,Data Tools,Enablement:ODA,Ganymede,P3 normal,1.7.1,Xiaoxiao Wu,,,,,,,2009-06-17 18:28 EDT by Yasuo Doshiro,2009-09-01 13:42 EDT,2 users
280695,[CSS][UI] Style newly created widgets in tab folders/stacks,RESOLVED FIXED,None,e4,UI,0.9,P3 normal,0.9 M4,Kevin McGuire,,,,,,,2009-06-17 18:28 EDT by Kevin McGuire,2009-06-17 18:39 EDT,1 user
280696,RFE: add some form of progress monitor when running Autotools commands,RESOLVED FIXED,None,z_Archived,Autotools,0.2,P3 normal,0.3,Jeff Johnston,,,,,,,2009-06-17 18:37 EDT by Jeff Johnston,2009-08-04 15:10 EDT,1 user
280697,importing existing standard C project causes null pointer exaception,CLOSED FIXED,None,RTSC,Tools,unspecified,P3 critical,---,Jon Rowlands,,,target:3.15.03,,,275025,2009-06-17 18:41 EDT by Dave Russo,2010-04-14 19:08 EDT,1 user
280698,[Compatibility] setFocus() is not called on 3.x parts,RESOLVED FIXED,None,e4,UI,0.9,P3 normal,0.9,Project Inbox,,,,,,,2009-06-17 18:47 EDT by Remy Suen,2009-07-30 08:10 EDT,3 users
280699,[context] Add convenience for getting known elements from IEclipseContext's,CLOSED DUPLICATE of bug 284940,None,z_Archived,E4,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-06-17 18:48 EDT by Kevin McGuire,2012-12-13 15:00 EST,3 users
280700,ajc fails to add interface with declare parents,NEW,None,AspectJ,Compiler,1.6.4,P3 normal,---,aspectj inbox,,,,,,,2009-06-17 19:07 EDT by David Mohr,2009-06-17 19:07 EDT,0 users
280701,[EPP Wizard] Fails to install and ends silently,RESOLVED WONTFIX,None,EPP,Dynamic Package Delivery,1.1.0,P3 major,1.1.0 RC4,Project Inbox,,,,,,,2009-06-17 19:25 EDT by Elias Volanakis,2012-06-05 09:43 EDT,2 users
280702,Task 356,RESOLVED FIXED,None,Mylyn,Bugzilla,1.0,P3 critical,---,Robert Elves,,http://localhost:8080/crud-struts,,,,,2009-06-17 19:59 EDT by WLE,2009-06-17 20:01 EDT,0 users
280703,'Identifier' of Syntax items  shows functions at Syntax Coloring Preferences,NEW,None,Data Tools,SQL Editor Framework,1.6.1,P3 normal,future,dtp.sqldevtools-inbox,,,,,,,2009-06-17 20:01 EDT by Sachiko Suzuki,2009-08-24 02:27 EDT,2 users
280704,Task 125,VERIFIED INVALID,None,Mylyn,Bugzilla,unspecified,P3 trivial,---,Robert Elves,,http://localhost:8080/crud-struts,,,,,2009-06-17 20:08 EDT by WLE,2009-06-24 19:09 EDT,1 user
280705,[Webapp] inclusion of livehelp.js is inconsistent,NEW,None,Platform,User Assistance,3.5,P3 normal,---,platform-ua-inbox,,,,,,,2009-06-17 21:15 EDT by Chris Goldthorpe,2019-09-06 15:37 EDT,0 users
280706,Request to add printing functionality to xml design view,NEW,None,WTP Source Editing,wst.xml,3.0.4,P3 enhancement,---,Nick Sandonato,Nick Sandonato,,,,,,2009-06-17 21:36 EDT by Paul Atkin,2013-06-19 11:14 EDT,2 users
280707,client.HttpConnection does not catch and handle non-IOExceptions,RESOLVED FIXED,None,Jetty,client,7.0.0,P3 normal,7.0.0 M3,Jan Bartel,,,,,,,2009-06-17 22:55 EDT by Jan Bartel,2009-06-17 23:28 EDT,1 user
280708,Second call to setFont produces incorrect text,VERIFIED FIXED,None,Platform,SWT,3.5,P3 normal with 1 vote,3.5.1,Felipe Heidrich,,,,,,,2009-06-17 23:25 EDT by David Drewery,2009-08-31 19:22 EDT,2 users
280709,fix BugzillaRepositoryConnectorTest.testMissingHits(),RESOLVED FIXED,None,Mylyn,UI,unspecified,P3 minor,3.2,Frank Becker,,,,,,,2009-06-17 23:37 EDT by Steffen Pingel,2009-06-30 17:17 EDT,2 users
280710,progress message steps on image text,RESOLVED FIXED,None,EPP,jee-package,1.2.0,P3 normal,1.1.0 RC4,Markus Knauer,,,,,,,2009-06-18 00:13 EDT by David Williams,2009-06-19 00:15 EDT,0 users
280711,platform.ac.linux_em64t pack.gz file won't unpack,CLOSED FIXED,None,z_Archived,TPTP,unspecified,P3 normal,---,Joshua Bowles,Kathy Chan,,closed471,,,,2009-06-18 01:10 EDT by David Williams,2016-05-05 10:41 EDT,2 users
280712,org.eclipse.birt.chart feature didn't include signed file in birt-charts package.,CLOSED FIXED,None,BIRT,Build,unspecified,P3 normal,2.5.1 RC1,Birt-Build,,,,,,,2009-06-18 02:18 EDT by Yong Jiang,2009-07-08 03:20 EDT,1 user
280713,[about dialog] new lines not escaped properly,RESOLVED FIXED,None,EPP,rcp-package,1.2.0,P3 normal,1.2.0 RC5,Project Inbox,,,,,,,2009-06-18 02:27 EDT by Ketan Padegaonkar,2009-06-25 01:58 EDT,2 users
280714,StringIndexOutOfBound Exception in CxfDecoratingInterceptor,RESOLVED FIXED,None,z_Archived,Swordfish,unspecified,P3 normal,---,Swordfish Core Inbox,,,,,,,2009-06-18 03:06 EDT by Renat Zubairov,2014-01-09 16:40 EST,2 users
280715,Strange Endpoint IP Address in generated WSDL,RESOLVED FIXED,None,z_Archived,Swordfish,unspecified,P3 normal,---,Swordfish Core Inbox,,,,,,,2009-06-18 03:09 EDT by Renat Zubairov,2014-01-09 16:40 EST,2 users
280716,Analysis of XPand files failes in the Eclipse builder,CLOSED FIXED,None,M2T,Xpand,0.7.0,P3 blocker,RC,Project Inbox,,,,,,,2009-06-18 03:13 EDT by Manfred Klug,2013-02-21 08:11 EST,2 users
280717,Stack overflow with EMFVM when using refSetValue,CLOSED DUPLICATE of bug 245891,None,MMT.ATL,emfvm,unspecified,P3 normal,---,mmt-atl.toolkit-inbox,,,,,245891,,2009-06-18 03:30 EDT by Andy Carpenter,2010-01-20 09:26 EST,2 users
280718,Version number is not correct in EPF 1.5.0.4 build,RESOLVED DUPLICATE of bug 283474,None,EPF,Tool,unspecified,P3 normal,1.5.0.4,Weiping Lu,,,,,,,2009-06-18 03:33 EDT by Xue Dong Mei,2009-07-17 18:30 EDT,1 user
280719,[PHP Package] rename the blurb,RESOLVED FIXED,None,EPP,php-package,1.2.0,P3 major,1.2.0 RC5,Project Inbox,,,,,,,2009-06-18 03:37 EDT by Roy Ganor,2010-05-20 04:15 EDT,0 users
280720,[painting] Highlight trailing whitespaces,CLOSED DUPLICATE of bug 257313,None,Platform,Text,3.5,P3 enhancement,---,Platform-Text-Inbox,,,,,,,2009-06-18 03:54 EDT by Manuel Rego Casasnovas,2010-07-30 17:46 EDT,1 user
280721,Missing Launcher Icon,RESOLVED FIXED,None,z_Archived,Buckminster,unspecified,P3 normal,---,Thomas Hallgren,,,,,283147,286501,2009-06-18 04:02 EDT by Johannes Utzig,2019-02-25 14:41 EST,3 users
280722,Type filter should not prevent member completion even if the ref type is filtered,RESOLVED DUPLICATE of bug 98027,None,JDT,Text,3.5,P3 normal,---,JDT-Text-Inbox,,,,,,,2009-06-18 04:10 EDT by utilisateur_768,2009-06-18 05:51 EDT,1 user
280723,Add non blocking statistics handler,RESOLVED FIXED,None,Jetty,server,7.0.0,P3 normal,7.0.0 M3,Simone Bordet,,,,,,,2009-06-18 04:11 EDT by Simone Bordet,2011-05-25 22:49 EDT,5 users
280724,Problem with FolderInfoModification.0,RESOLVED FIXED,None,CDT,cdt-build-managed,5.0.1,P3 minor,---,Babel Bugzilla inbox,,http://babel.eclipse.org/babel/transl...,,,,,2009-06-18 04:13 EDT by Thomas LAROCHE,2010-01-28 17:39 EST,1 user
280725,Problem with ConfigurationModification.0,RESOLVED DUPLICATE of bug 280727,None,Babel,EnglishStrings,unspecified,P3 normal,---,Babel Bugzilla inbox,,ConfigurationModification.0,,,,,2009-06-18 04:17 EDT by Thomas LAROCHE,2009-06-18 07:03 EDT,1 user
280726,generalize MPC to support DTP and WTP,CLOSED FIXED,None,MPC,Install,unspecified,P2 enhancement,---,Project Inbox,,,,,284501,,2009-06-18 04:17 EDT by Konstantin Komissarchik,2019-02-12 11:41 EST,10 users
280727,Problem with ConfigurationModification.0,RESOLVED DUPLICATE of bug 280724,None,CDT,cdt-build-managed,5.0.1,P3 minor,---,Babel Bugzilla inbox,,http://babel.eclipse.org/babel/transl...,,,,,2009-06-18 04:18 EDT by Thomas LAROCHE,2010-01-28 17:39 EST,1 user
280728,Getting error for J2EE dependencies in weblogic workshop,RESOLVED WONTFIX,None,WTP Java EE Tools,jst.j2ee,3.0.5,P3 normal,---,Roberto Sanchez Herrera,Chuck Bridgham,,,,,,2009-06-18 04:18 EDT by Nisarg Panchal,2014-07-01 11:26 EDT,2 users
280729,Problems in SyncInfoCompareInput,RESOLVED FIXED,None,Platform,Team,3.5,P3 trivial,3.6 M5,Tomasz Zarna,,,,,,,2009-06-18 04:49 EDT by Markus Keller,2010-01-26 04:40 EST,1 user
280730,A top-level 'Contribute' menu item,RESOLVED FIXED,None,Community,Website,unspecified,P3 enhancement with 1 vote,---,phoenix.ui,,,,,,291500,2009-06-18 04:59 EDT by Chris Aniszczyk,2010-06-17 15:42 EDT,20 users
280731,[Table] Javascript error in IE 6/8 when column width is zero,RESOLVED FIXED,None,RAP,RWT,1.2,P3 normal,1.3 M1,Project Inbox,,,sr121,,,,2009-06-18 05:09 EDT by Erdal Karaca,2009-06-30 17:34 EDT,0 users
280732,"The property ""createdBy"" should be set when the report is created [00]",CLOSED FIXED,None,BIRT,Report Designer,2.5.0,P3 normal,2.5.1 RC1,Dazheng Gao,Xiaodan Wang,,Non-Auto,,,,2009-06-18 05:24 EDT by Xiaodan Wang,2009-08-03 01:03 EDT,1 user
280733,BIRT doesn't support joda-time api  for date fields !!!!!!!!!!!,RESOLVED INVALID,None,BIRT,Data Access,unspecified,P3 normal,2.5.1,xiaofeng zhang,,,,,,,2009-06-18 05:33 EDT by ganesh,2009-06-22 01:10 EDT,1 user
280734,No Javadoc and outline shown for IncrementalProjectBuilder,RESOLVED WORKSFORME,None,JDT,Core,3.5,P3 normal,---,JDT-Core-Inbox,,,,,,,2009-06-18 06:20 EDT by Benno Baumgartner,2009-06-18 08:29 EDT,1 user
280735,"[ComponentD, CSD] Support Interface as Rectangle notation",ASSIGNED,None,GMF-Tooling,Samples-UML,unspecified,P3 normal,---,Tatiana Fesenko,,,,,,,2009-06-18 06:23 EDT by Tatiana Fesenko,2013-05-12 13:55 EDT,1 user
280736,[CSD] Allow to resize InstanceSpecification,ASSIGNED,None,GMF-Tooling,Samples-UML,unspecified,P3 normal,---,Tatiana Fesenko,,,,,,,2009-06-18 06:24 EDT by Tatiana Fesenko,2013-05-12 13:55 EDT,1 user
280737,Initialize diagrams with a correct extension.,ASSIGNED,None,GMF-Tooling,Samples-UML,unspecified,P3 normal,---,Tatiana Fesenko,,,,,,,2009-06-18 06:25 EDT by Tatiana Fesenko,2013-05-12 13:55 EDT,0 users
280738,Add sync/semi-sync indicator to all diagrams,ASSIGNED,None,GMF-Tooling,Samples-UML,unspecified,P3 normal,---,Tatiana Fesenko,,,,,,,2009-06-18 06:26 EDT by Tatiana Fesenko,2013-05-12 13:55 EDT,1 user
280739,[PHP 5.3] Precede a namespace declaration by non-PHP code - no error in Problems view,NEW,None,PDT,Editor,2.1,P3 normal,---,PHP UI,,,,,,,2009-06-18 06:40 EDT by Kalin,2009-06-18 06:40 EDT,2 users
280740,.classpath paths are non-portable Windows to Linux. Absolute. Not relative.,VERIFIED WORKSFORME,None,JDT,Core,3.4.2,P3 normal,3.6 M1,JDT-Core-Inbox,,http://www.unitedswe.com/,,needinfo,,,2009-06-18 06:43 EDT by Tim Jowers,2009-08-03 10:58 EDT,2 users
280741,Old Copyright Dates in the about box,RESOLVED WONTFIX,None,Community,Cross-Project,unspecified,P3 normal,---,Cross-Project issues,,,,,,,2009-06-18 06:56 EDT by Martin Oberhuber,2013-06-01 17:19 EDT,2 users
280742,"The task list cannot be displayed by specifying filter string ""Find""",RESOLVED FIXED,None,Mylyn,UI,unspecified,P2 minor,3.4,Shawn Minto,,,,,,,2009-06-18 06:57 EDT by Hiroyuki,2010-06-25 14:24 EDT,3 users
280743,"[editor] Confusing display of ""Recent"" comments",RESOLVED DUPLICATE of bug 258707,None,Mylyn,UI,3.2,P3 enhancement,---,Robert Elves,,,,,,,2009-06-18 07:02 EDT by Andreas Goetz,2009-06-19 15:58 EDT,0 users
280744,Progress dlg is empty most of the time when installing from Galileo,RESOLVED DUPLICATE of bug 263600,None,Equinox,p2,3.5,P3 normal,---,P2 Inbox,,,,,,,2009-06-18 07:02 EDT by Martin Oberhuber,2009-06-18 11:34 EDT,1 user
280745,[design] Enhance default implementation for interaction design API,RESOLVED FIXED,None,RAP,Workbench,1.2,P3 normal,---,Project Inbox,,,,,273553 274320 280299 281120 281121 284971 286295 287150 287274,,2009-06-18 07:04 EDT by R¨¹diger Herrmann,2010-02-16 12:05 EST,1 user
280746,CDT contributes 3 different icons to the about box,RESOLVED FIXED,None,CDT,cdt-releng,6.0,P3 normal,7.0,cdt-releng-inbox@eclipse.org,Vivian Kong,,,,,,2009-06-18 07:11 EDT by Martin Oberhuber,2010-06-01 12:09 EDT,0 users
280747,testPluginsToRun property doesn't ignore whitespace,RESOLVED FIXED,None,z_Archived,Dash Athena,unspecified,P3 trivial,---,Common Build Inbox,,,,,,,2009-06-18 07:15 EDT by Ivar Meikas,2012-01-30 11:32 EST,3 users
280748,[ErrorHandling] NPE in WorkbenchStatusDialogManager,RESOLVED DUPLICATE of bug 276371,None,Platform,UI,3.5,P3 normal,---,Krzysztof Daniel,Kevin McGuire,,,,,,2009-06-18 07:30 EDT by Peter Larsen,2009-06-24 04:18 EDT,1 user
280749,EMF Databinding Support,RESOLVED FIXED,None,XWT,Core,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-06-18 07:31 EDT by Yves YANG,2013-01-24 15:31 EST,0 users
280750,Cannot find GEF on Galileo,RESOLVED WONTFIX,None,Community,Cross-Project,unspecified,P3 normal,---,Anthony Hunter,,,,,,,2009-06-18 07:33 EDT by Martin Oberhuber,2010-06-14 10:17 EDT,6 users
280751,[Intro] Welcome screen display error on mouseover,NEW,None,Platform,User Assistance,3.5,P3 minor,---,platform-ua-inbox,,,,,,,2009-06-18 07:35 EDT by Robert Munteanu,2019-09-06 15:38 EDT,2 users
280752,Releng.tools can not be installed with p2,RESOLVED WONTFIX,None,Platform,Releng,3.5,P3 normal,---,Platform-Releng-Inbox,,,,,,,2009-06-18 07:40 EDT by Martin Oberhuber,2009-06-29 14:18 EDT,1 user
280753,[releng] [xwt] Add XWT EMF plugins,RESOLVED FIXED,None,e4,UI,0.9,P3 normal,0.9 M4,Paul Webster,,,,,,,2009-06-18 07:40 EDT by Paul Webster,2009-06-25 06:05 EDT,1 user
280754,[search] NPE in MatchLocator.java:264,RESOLVED FIXED,None,JDT,Debug,3.5,P3 normal,4.14 M3,Sarika Sinha,,,,,,,2009-06-18 07:41 EDT by Peter Larsen,2019-11-05 05:59 EST,2 users
280755,[working sets] Check out into new working set results into strange working set,VERIFIED FIXED,None,JDT,UI,3.5,P3 normal,3.5.1,Dani Megert,,,,,,,2009-06-18 07:53 EDT by Dani Megert,2009-08-04 14:11 EDT,2 users
280756,[Compatibility] NPEs on startup in Window and ProgressManagerUtil,RESOLVED DUPLICATE of bug 282556,None,e4,UI,0.9,P3 normal,---,Project Inbox,,,,,,,2009-06-18 08:18 EDT by Paul Webster,2009-07-06 14:21 EDT,4 users
280757,[Compatibility] Copy Build ID fails,RESOLVED FIXED,None,e4,UI,0.9,P3 normal,0.9 M5,Project Inbox,,,,,,,2009-06-18 08:22 EDT by Paul Webster,2009-07-12 13:23 EDT,2 users
280758,"Cannot nest ""if"" blocks within ""let"" blocks",CLOSED FIXED,None,Acceleo,Core,0.8.0,P3 normal,---,Project Inbox,,,,,,,2009-06-18 08:22 EDT by Laurent Goubet,2010-05-20 04:50 EDT,1 user
280759,Galileo Splash screen appears in I20090617-1930,RESOLVED INVALID,None,e4,UI,0.9,P3 normal,---,Project Inbox,,,,,,,2009-06-18 08:24 EDT by Paul Webster,2009-07-30 08:12 EDT,2 users
280760,Class not found: com.ibm.icu.text.NumberFormat,CLOSED WORKSFORME,None,TMF,Xtext,0.7.0,P3 normal,---,Project Inbox,,,,,,,2009-06-18 08:49 EDT by Steffen A. Mork,2017-09-19 15:58 EDT,1 user
280761,DTP has no non-SDK on Galileo,RESOLVED FIXED,None,Community,Cross-Project,unspecified,P3 normal,---,Cross-Project issues,,,,,,,2009-06-18 08:50 EDT by Martin Oberhuber,2010-06-14 02:30 EDT,3 users
280762,[readme] Add warning about using Windows extraction utility,ASSIGNED,None,Platform,Runtime,3.4.2,P3 enhancement with 1 vote,---,platform-runtime-inbox,,,,,,,2009-06-18 08:55 EDT by Dominique LORRE,2019-09-06 16:14 EDT,2 users
280763,[efs] Cannot pick a file when linking a resource (only folders),RESOLVED FIXED,None,Target Management,RSE,3.0.3,P3 normal,3.1.1,David McKnight,Martin Oberhuber,,,,,,2009-06-18 08:58 EDT by Daniela Waranie,2009-07-02 08:49 EDT,0 users
280764,Bad layout on OSX -  Cocoa,RESOLVED FIXED,None,Nebula,DateChooser,unspecified,P3 normal,---,Eric Wuillai,,,,,,,2009-06-18 09:03 EDT by Nicolas Richeton,2009-06-27 16:20 EDT,0 users
280765,"DLTK Remote should be in ""General Purpose Tools"" category",RESOLVED FIXED,None,Community,Cross-Project,unspecified,P3 normal,---,Cross-Project issues,,,,,,,2009-06-18 09:11 EDT by Martin Oberhuber,2009-06-18 12:44 EDT,1 user
280766,[releng] Make all of the compile logs available,RESOLVED FIXED,None,e4,UI,0.9,P3 normal,0.9 M4,Paul Webster,,,,,,,2009-06-18 09:15 EDT by Paul Webster,2009-06-24 12:55 EDT,0 users
280767,[launcher] print bundle debug info on mac,ASSIGNED,None,Equinox,Launcher,unspecified,P3 normal,---,Project Inbox,,,stalebug,,,,2009-06-18 09:33 EDT by Andrew Niefer,2019-09-24 13:55 EDT,0 users
280768,Compeare With -> Other Resource removed from context menu,CLOSED FIXED,None,PDT,Editor,unspecified,P3 normal with 1 vote,---,PHP UI,,,,,,,2009-06-18 09:55 EDT by Misha Medgitov,2015-10-15 07:08 EDT,1 user
280769,Add a new FilterType in compon ent models,CLOSED WONTFIX,None,EEF,General,unspecified,P3 normal,---,Goulwen Le Fur,,,,,,,2009-06-18 10:03 EDT by Stephane Bouchet,2016-05-30 11:07 EDT,1 user
280770,[view model] Stack frame list is not updated on change of stack frame limit preferences,RESOLVED FIXED,None,CDT,cdt-debug-dsf,6.0,P3 minor,6.0.1,Anton Leherbauer,Pawel Piech,,,,,,2009-06-18 10:07 EDT by Anton Leherbauer,2010-05-28 15:30 EDT,1 user
280771,Generator removes double quotes from manifest.mf,NEW,None,GMF-Tooling,Core,2.1,P3 normal,---,Artem Tikhomirov,,,,,,,2009-06-18 10:09 EDT by Cherie Revells,2010-07-19 22:19 EDT,0 users
280772,Classpath errors during startup,RESOLVED WORKSFORME,None,WTP Java EE Tools,jst.j2ee,3.1,P3 normal,3.2,Jason Sholl,Chuck Bridgham,,,,,,2009-06-18 10:13 EDT by Tim deBoer,2010-02-10 22:04 EST,1 user
280773,Map JFace default fonts to nice fonts,RESOLVED FIXED,None,RAP,JFace,1.2,P3 enhancement,1.3 M7,Project Inbox,,,,,,262603,2009-06-18 10:22 EDT by Benjamin Muskalla,2010-04-15 11:30 EDT,1 user
280774,Special characters broken on project about page,RESOLVED FIXED,None,Community,Website,unspecified,P3 normal,---,phoenix.ui,,http://www.eclipse.org/projects/proje...,,,,,2009-06-18 10:23 EDT by R¨¹diger Herrmann,2013-03-09 23:09 EST,1 user
280775,[Design] Action for the views should be on the title of the view,RESOLVED WONTFIX,None,RAP,Workbench,unspecified,P3 normal,---,Project Inbox,,,,,,,2009-06-18 10:30 EDT by Hasan Ceylan,2009-06-18 11:03 EDT,0 users
280776,"RC4: An internal error occurred during: ""Selection Job titile"". java.lang.NoClassDefFoundError",CLOSED FIXED,None,PDT,Editor,2.1,P3 normal,---,Project Inbox,,,,,,,2009-06-18 10:31 EDT by Neil Williams,2010-01-22 09:54 EST,4 users
280777,[Tree] Spacing between cells,RESOLVED FIXED,None,RAP,RWT,unspecified,P3 enhancement,1.4 M1,Project Inbox,,,,,309519,262603,2009-06-18 10:31 EDT by Benjamin Muskalla,2010-07-21 07:14 EDT,1 user
280778,Doc: expand on FullIdentityMap usage to avoid memory leaks,NEW,None,EclipseLink,Documentation,unspecified,P3 minor,---,Project Inbox,,http://wiki.eclipse.org/Introduction_...,,,221002,,2009-06-18 10:34 EDT by Michael OBrien,2009-06-18 10:41 EDT,1 user
280779,Converting SDO object to SDO/JAXB object,NEW,None,EclipseLink,SDO,2.0,P3 enhancement,Future,Blaise Doughan,,,,,,,2009-06-18 10:35 EDT by Andrei Shakirin,2010-02-09 15:10 EST,2 users
280780,[Table][Tree] Last column should fill empty space,RESOLVED WONTFIX,None,RAP,RWT,unspecified,P3 enhancement,---,Project Inbox,,,,,,262603,2009-06-18 10:40 EDT by Benjamin Muskalla,2009-09-25 16:00 EDT,0 users
