id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
501386,Build failure for I20160914-0030 and I20160913-2000,RESOLVED DUPLICATE of bug 498758,None,Equinox,Framework,4.7.0 Oxygen,P3 blocker,---,equinox.framework-inbox,,,,,,,2016-09-14 02:46 EDT by Sravan Kumar Lakkimsetti,2016-09-14 08:40 EDT,5 users
501387,Two editors side by side create ugly white area,CLOSED DUPLICATE of bug 493760,None,Platform,SWT,4.6,P3 normal,---,Platform-SWT-Inbox,,,,,,,2016-09-14 03:11 EDT by Lars Vogel,2016-09-16 05:23 EDT,2 users
501388,[Papyrus][releng] Papyrus Neon.1 RC4,CLOSED FIXED,None,Papyrus,Core,2.0.1,P3 normal,---,Project Inbox,,,,,501401 501428,,2016-09-14 03:13 EDT by Francois Le Fevre,2016-09-21 04:12 EDT,2 users
501389,[papyrus][releng] mvn command failed,CLOSED INVALID,None,Papyrus,Others,2.0.1,P3 normal,---,Project Inbox,,,,,,,2016-09-14 03:23 EDT by Francois Le Fevre,2017-07-03 08:58 EDT,1 user
501390,[CSS] Rename e4_default_win7.css to e4_default_win.css,RESOLVED FIXED,None,Platform,UI,4.6,P3 normal,4.7 M3,Patrik Suzzi,,,,,501250,,2016-09-14 03:27 EDT by Lars Vogel,2016-09-16 20:34 EDT,1 user
501391,add org.eclipse.ease.modules.charting.views to exported packages of charting module,CLOSED FIXED,None,Ease,Modules,0.3.0,P3 normal,0.4.0,Project Inbox,,,,,,,2016-09-14 03:30 EDT by Dominic Pirker,2016-09-15 08:19 EDT,1 user
501392,[StagingView] staging view is unusable after commit,RESOLVED FIXED,None,EGit,UI,4.5,P3 blocker,4.5,Andrey Loskutov,,,,,,,2016-09-14 03:36 EDT by Andrey Loskutov,2016-09-14 09:40 EDT,3 users
501393,[Target Platform] eclipse variables get not resolved,NEW,None,PDE,UI,4.6,P3 normal with 1 vote,---,PDE-UI-Inbox,,,,"investigate, needinfo",,,2016-09-14 03:37 EDT by Missing name,2018-11-01 09:31 EDT,6 users
501394,"[BMM] Missing ""OrganizationUnit"" icon in model explorer and ""Properties"" view",CLOSED FIXED,None,Papyrus,Others,2.0.0,P3 normal,---,Project Inbox,,,,,,,2016-09-14 03:43 EDT by Mauricio Alferez,2017-05-12 02:33 EDT,1 user
501395,Evaluate LS support for derived features,RESOLVED FIXED,None,Viatra,Query,oldinquery,P3 normal,1.4.0RC,Zoltan Ujhelyi,Istvan Rath,,,,,406073,2016-09-14 03:53 EDT by Zoltan Ujhelyi,2016-09-22 10:19 EDT,0 users
501396,SVG support for Menu/Toolbar,CLOSED FIXED,None,Riena,UI,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-09-14 03:56 EDT by Stefan Geiger,2016-09-15 10:45 EDT,1 user
501397,Add new Node who supports clipping with an Image via CSS,NEW,None,Efxclipse,Runtime,2.3.0,P3 normal,---,Project Inbox,,,,,,,2016-09-14 04:00 EDT by Thomas Schindl,2016-09-14 04:00 EDT,0 users
501398,ConcurrentModificationException in builder and editor (root cause: AcceleoPackageRegistry),CLOSED FIXED,None,Acceleo,Core,3.6.0,P3 normal,---,Project Inbox,,,,,,,2016-09-14 04:05 EDT by Yuri Blankenstein,2018-09-12 08:15 EDT,2 users
501399,[Components][doc] upgrade the release doc,CLOSED FIXED,None,Papyrus,Components,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-09-14 04:13 EDT by Francois Le Fevre,2016-09-16 03:15 EDT,0 users
501400,Add support for the isEnabledExpression to the reference widget,RESOLVED FIXED,None,EEF,User Interface,1.6.0,P3 normal,1.7.0,Project Inbox,,,,,,,2016-09-14 04:14 EDT by Stephane Begaudeau,2016-09-23 10:01 EDT,1 user
501401,[Papyrus][developer] when installing developer tools we get an error,CLOSED FIXED,None,Papyrus,Core,2.0.1,P3 blocker,---,Project Inbox,,,,,,501388,2016-09-14 04:26 EDT by Francois Le Fevre,2016-09-14 04:54 EDT,3 users
501402,[Win32] Checkbox in CheckboxTreeViewer look blurry,CLOSED DUPLICATE of bug 184951,None,Platform,SWT,4.6,P3 normal,---,Platform-SWT-Inbox,,,,,,,2016-09-14 04:43 EDT by Lars Vogel,2018-04-17 05:34 EDT,4 users
501403,It's not possible to write Import source path,CLOSED DUPLICATE of bug 495007,None,Platform,UI,4.7,P3 normal,---,Platform-UI-Inbox,,,,,,,2016-09-14 04:47 EDT by Dawid Pakula,2016-09-14 07:46 EDT,1 user
501404,Deadlock in EventLoopProgressMonitor on shutdown,RESOLVED FIXED,None,Platform,UI,4.6,P3 normal,4.7 M4,Vasili Gulevich,,,,,,,2016-09-14 04:47 EDT by Vasili Gulevich,2017-01-13 16:48 EST,2 users
501405,Composer integration welcome screen entry link to github page.,NEW,None,PDT,Composer,4.1.0,P3 normal,---,Project Inbox,,,,,,,2016-09-14 04:51 EDT by Dawid Pakula,2016-09-14 04:51 EDT,0 users
501406,"[Preferences] Font for ""Text file encoding"" is smaller than other text on dialog",NEW,None,Platform,UI,4.5,P3 trivial,---,Platform-UI-Inbox,,,,,,,2016-09-14 05:16 EDT by Karsten Thoms,2016-09-16 09:51 EDT,2 users
501407,Error on starting Ponte,UNCONFIRMED,None,Ponte,Core,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-09-14 05:18 EDT by Wang Murphy,2016-09-14 05:18 EDT,0 users
501408,Deprecation on annotation not showing in Problems view,NEW,None,JDT,Core,4.6,P3 normal,---,JDT-Core-Inbox,,,,,,,2016-09-14 05:22 EDT by Rob Lucas,2016-09-14 05:22 EDT,0 users
501409,[target]  Add Target name to the Target resolve job,RESOLVED FIXED,None,PDE,UI,4.5,P3 normal,4.7 M3,Lars Vogel,,,,,,,2016-09-14 05:28 EDT by Lars Vogel,2016-09-16 08:36 EDT,2 users
501410,Remove manual cancellation check in TargetDefinition and use Submonitor.split or step,VERIFIED FIXED,None,PDE,UI,4.5,P3 normal,4.10 M3,Alexander Fedorov,,,,,,,2016-09-14 05:30 EDT by Lars Vogel,2018-11-19 02:56 EST,2 users
501411,Make KeyCodes used for interaction configurable via bindings.,NEW,None,GEF,GEF MVC,1.0.0,P3 normal,---,gef-inbox,,,,,,,2016-09-14 05:42 EDT by Matthias Wienand,2017-04-03 10:58 EDT,0 users
501412,[Releng] [Components] release the 0.0.17 version,CLOSED FIXED,None,Papyrus,Components,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-09-14 05:42 EDT by Quentin Le Menez,2016-09-14 09:14 EDT,1 user
501413,[Trim] [Themes] Remove non-working fix for Bug 432779,CLOSED DUPLICATE of bug 502111,None,Platform,UI,4.4,P3 normal,---,Platform-UI-Inbox,,,,,432779 502111,,2016-09-14 06:11 EDT by Lars Vogel,2016-10-04 15:43 EDT,4 users
501414,[GTK][Printer] Snippet318 doesn't work on Linux,CLOSED WORKSFORME,None,Platform,SWT,4.7,P3 normal,---,Platform-SWT-Inbox,,,,triaged,,,2016-09-14 06:59 EDT by Niraj Modi,2019-01-08 17:07 EST,4 users
501415,Allow precise positioning while snap-to-grid is enabled when a modifier is pressed.,RESOLVED FIXED,None,GEF,GEF MVC,1.0.0,P3 normal,5.0.0 (Oxygen) M2,gef-inbox,,,,,,,2016-09-14 07:23 EDT by Matthias Wienand,2016-09-14 10:15 EDT,0 users
501416,Dependency Management for Dirigible Projects,RESOLVED FIXED,None,Dirigible,General,2.6,P3 normal,---,Project Inbox,,,,,501626,,2016-09-14 08:20 EDT by Nedelcho Delchev,2016-12-03 01:54 EST,0 users
501417,Remove Composer plugins from incubation folder after merge,RESOLVED FIXED,None,PDT,Core,4.1.0,P3 normal,5.0,PHP Core,Sylvia Tancheva,,,,,,2016-09-14 08:57 EDT by Michal Niewrzal,2017-04-21 12:13 EDT,0 users
501418,Replace SubProgressMonitor in CssSpyPart of the e4 tools,RESOLVED WORKSFORME,None,e4,UI,unspecified,P3 normal,0.17,Lars Vogel,,,stalebug,,,,2016-09-14 08:58 EDT by Lars Vogel,2019-06-05 07:41 EDT,1 user
501419,"Git Staging view: ""Commit and Push..."" must not push without possibility to cancel",NEW,None,EGit,UI,4.4,P3 major,---,Project Inbox,,,,,,,2016-09-14 08:59 EDT by Markus Keller,2019-04-04 05:42 EDT,0 users
501420,[GTK] Tree.getTopItem() returns disposed TreeItem,RESOLVED FIXED,None,Platform,SWT,4.7,P3 major,4.7 M4,Andrey Loskutov,,,,,,505923,2016-09-14 09:21 EDT by Andrey Loskutov,2017-08-02 07:58 EDT,3 users
501421,Reparser forgets the second definition while the first definition is renamed,CLOSED FIXED,None,Titan,Plug-ins,5.5.0,P3 normal,---,Jeno Attila Balasko,,,,,,,2016-09-14 09:23 EDT by Jeno Attila Balasko,2016-09-19 11:22 EDT,0 users
501422,Support transparency for Tables in Windows,NEW,None,Platform,SWT,4.6,P3 normal,---,Platform-SWT-Inbox,,,,,,,2016-09-14 09:37 EDT by Lars Vogel,2016-09-14 09:37 EDT,0 users
501423,Add data type information to USS,RESOLVED WONTFIX,None,Community,API.eclipse.org,unspecified,P3 normal,---,Christopher Guindon,,,stalebug,,,,2016-09-14 09:38 EDT by Antoine THOMAS,2019-07-03 09:22 EDT,3 users
501424,"Generate an equivalent category.xml file, and a dummy pom.xml from *.b3aggrcon",CLOSED WONTFIX,None,CBI,CBI p2 Repository Aggregator,unspecified,P3 enhancement,---,Mickael Istria,,,,,,500769,2016-09-14 09:38 EDT by Mickael Istria,2017-12-15 04:22 EST,5 users
501425,[RuleRepository] Add MergeType to RuleEntry,CLOSED FIXED,None,ECP,EMF Forms,unspecified,P3 normal,1.11.0,Eugen Neufeld,,,,,,,2016-09-14 09:44 EDT by Eugen Neufeld,2016-09-15 06:48 EDT,0 users
501426,Plug-in Shortcut doesn't work for synchronized project,NEW,None,Linux Tools,Valgrind,unspecified,P3 normal,---,Roland Grunberg,,,stalebug,,,,2016-09-14 09:46 EDT by Diego Fernandez-Merjildo,2018-09-06 11:30 EDT,1 user
501427,Enable Gerrit on b3 repositories,CLOSED WORKSFORME,None,Community,Gerrit,unspecified,P3 enhancement,---,Eclipse Webmaster,,,,,,,2016-09-14 10:02 EDT by Mickael Istria,2016-09-21 03:41 EDT,4 users
501428,[Papyrus][releng] extra test are failing on neon,CLOSED WONTFIX,None,Papyrus,Core,2.0.1,P3 major,---,Project Inbox,,,,,,501388,2016-09-14 10:20 EDT by Francois Le Fevre,2017-12-19 08:46 EST,1 user
501429,[BMM] Examples plugin should be packaged in the BMM feature,UNCONFIRMED,None,Papyrus,PapyrusReq,2.0.0,P3 normal,---,Project Inbox,,,,,,,2016-09-14 10:29 EDT by Mauricio Alferez,2017-08-03 09:43 EDT,1 user
501430,Create a script to serve USS data,RESOLVED FIXED,None,Community,Accounts.eclipse.org,unspecified,P3 normal,---,Christopher Guindon,,,,,,499450,2016-09-14 10:30 EDT by Christopher Guindon,2016-09-14 15:40 EDT,1 user
501431,attempting to drag an empty folder causes TypeErrors,RESOLVED FIXED,None,Orion,Client,13.0,P3 normal,13.0,Grant Gayed,,,,,,,2016-09-14 11:11 EDT by Grant Gayed,2016-09-14 11:29 EDT,0 users
501432,Bugs related to SPP's,RESOLVED FIXED,None,eTrice,UserInterface,unspecified,P3 normal,1.1.0M1,Project Inbox,,,,,,,2016-09-14 11:13 EDT by Jan Belle,2016-10-06 11:01 EDT,1 user
501433,Please swap to #fedgeoday hashtag for twitter widget,CLOSED FIXED,None,Community,Website,unspecified,P3 normal,---,phoenix.ui,,,,,,,2016-09-14 11:14 EDT by Andrea Ross,2016-09-14 14:03 EDT,1 user
501434,RejectedExecutionException from ProgressManager,RESOLVED FIXED,None,Platform,UI,4.7,P3 normal,4.7 M3,Mikal Barbero,,,,,445802,,2016-09-14 11:22 EDT by Markus Keller,2016-10-12 22:26 EDT,7 users
501435,Bugs concerning the Behavior editor,ASSIGNED,None,eTrice,UserInterface,unspecified,P3 normal,future,Henrik Rentz-Reichert,,,GraphicalEditorsAndInheritance,,505325 505406,,2016-09-14 11:23 EDT by Jan Belle,2018-08-17 03:32 EDT,1 user
501436,Please create a new github repo for a smarthome sub-project,RESOLVED FIXED,None,Community,GitHub,unspecified,P3 normal,---,Eclipse Webmaster,,,,,,,2016-09-14 11:30 EDT by Kai Kreuzer,2016-09-14 14:51 EDT,2 users
501437,Permission refuse error when use setText on a RichTextEditor,RESOLVED FIXED,None,Nebula,RichText,1.0.0,P3 normal,---,Dirk Fauth,,,,,,,2016-09-14 11:45 EDT by Mickael ADAM,2016-09-15 11:40 EDT,1 user
501438,Reload Configuration from Disk (or POSTing config.xml) fails the running builds,NEW,None,Hudson,Core,3.3.2,P3 major,---,Winston Prakash,Geoff Waymark,,,,,,2016-09-14 11:48 EDT by sanjai gandhi,2016-09-14 11:48 EDT,4 users
501439,confluence editor cannot display code blocks in lists,NEW,None,Mylyn Docs,Wikitext,unspecified,P3 normal,---,Project Inbox,David Green,,,,,,2016-09-14 11:57 EDT by Sam Davis,2016-10-28 13:56 EDT,0 users
501440,[1.8][content assist]try-catch block inside lambda causes code completion to fail,VERIFIED DUPLICATE of bug 495912,None,JDT,Core,4.6,P3 normal,4.7 M2,JDT-Core-Inbox,,https://github.com/MikhailChe/Tempera...,,,,,2016-09-14 13:05 EDT by Mikhail Chernoskutov,2016-10-26 06:08 EDT,2 users
501441,Oomph in Neon Stream point to wrong repository,RESOLVED FIXED,None,Community,Cross-Project,unspecified,P3 normal,---,David Williams,,,,,,,2016-09-14 13:07 EDT by David Williams,2016-09-14 14:39 EDT,1 user
501442,References / Impl jumps to wrong location,CLOSED WONTFIX,None,Orion,JS Tools,12.0,P4 normal,---,Michael Rennie,,,,,,,2016-09-14 13:08 EDT by Michael Rennie,2018-04-09 09:39 EDT,2 users
501443,'Next View' skips onto second next,CLOSED DUPLICATE of bug 461063,None,Platform,UI,4.5.2,P3 normal with 1 vote,---,Platform-UI-Inbox,,,,,,,2016-09-14 13:13 EDT by Daniel Sokolowski,2016-09-14 14:35 EDT,2 users
501444,"Keyboard Shortcut list is missing ""Indent lines""",RESOLVED FIXED,None,Orion,Client,unspecified,P3 normal,20.0,Carolyn MacLeod,,,,"accessibility, triaged",,,2016-09-14 13:19 EDT by Carolyn MacLeod,2019-03-26 15:48 EDT,0 users
501445,Web Tools Project for Oxygen: WSDL feature references wrong version of javax.wsdl,RESOLVED FIXED,None,WTP Releng,releng,unspecified,P3 blocker,3.10.0,Nick Boldt,Keith Chong,,,,265772 534859,,2016-09-14 13:50 EDT by Robert Brodt,2018-06-07 15:11 EDT,3 users
501446,Improve TMD-API selection and focus handling,CLOSED FIXED,None,ECP,EMF Forms,unspecified,P1 enhancement,1.11.0,Johannes Faltermeier,,,,,,,2016-09-14 14:02 EDT by Johannes Faltermeier,2016-09-15 03:49 EDT,0 users
501447,Occurrences not working on ThisExpression,RESOLVED FIXED,None,Orion,JS Tools,12.0,P3 normal,13.0,Michael Rennie,,,,,,,2016-09-14 14:16 EDT by Michael Rennie,2016-10-26 12:47 EDT,0 users
501448,ASTRewrite.rewriteAST(...) doesn't format enum constants,NEW,None,JDT,Core,4.7,P3 normal,---,JDT-Core-Inbox,Manoj Palat,,stalebug,,,,2016-09-14 14:19 EDT by Agnieszka Pachuta,2019-10-09 15:31 EDT,1 user
501449,[1.8][null] pessimistic analysis for free type variables should check array assignments,VERIFIED FIXED,None,JDT,Core,4.7,P3 normal,4.7 M3,Till Brychcy,,,,,,,2016-09-14 15:23 EDT by Till Brychcy,2016-10-26 06:07 EDT,1 user
501450,[CSS] [dark theme] Adjust CSS handler to allow hiding table headers,RESOLVED WORKSFORME,None,Platform,UI,4.4,P3 normal,4.7 M7,David Weiser,,,,,,497562,2016-09-14 15:32 EDT by Lars Vogel,2017-03-29 06:43 EDT,5 users
501451,Colors in appendStyleSheet should not be hard-coded.,RESOLVED FIXED,None,Platform,Text,4.7,P3 normal,4.7 M3,Leo Ufimtsev,,,,,,500196,2016-09-14 15:55 EDT by Leo Ufimtsev,2016-09-26 04:18 EDT,3 users
501452,Add option to set JavaDocView's text color,RESOLVED FIXED,None,JDT,UI,4.7,P3 normal,4.7 M3,Leo Ufimtsev,,,,,,500196,2016-09-14 16:45 EDT by Leo Ufimtsev,2016-09-24 06:44 EDT,1 user
501453,"ArrayIndexOutOfBoundsException in RefinedTableViewer.handleSetDataEvent, no entries displayed in histogram",RESOLVED FIXED,None,MAT,GUI,unspecified,P3 major,---,Andrew Johnson,,,,,,,2016-09-14 17:08 EDT by Nicolas Marchildon,2016-12-21 13:18 EST,0 users
501454,Jump to last edited place CTrl+Q should keep a history,CLOSED DUPLICATE of bug 72773,None,Platform,Text,4.4,P3 enhancement,---,Platform-Text-Inbox,,,,,,,2016-09-14 18:32 EDT by Lars Vogel,2016-09-15 09:59 EDT,3 users
501455,refactor rename does not work,NEW,None,JSDT,General,3.8.0,P3 normal,---,Project Inbox,Victor Rubezhny,,,,,,2016-09-14 18:39 EDT by Mario Jauvin,2018-11-22 17:32 EST,1 user
501456,GeoMap Example hangs Eclipse,RESOLVED FIXED,None,Nebula,GeoMap,1.4.0,P3 blocker,2.0.0,Wim Jongman,,,,,,,2016-09-14 18:59 EDT by Wim Jongman,2018-02-27 15:13 EST,2 users
501457,[1.8] UnsupportedOperationException in PolyTypeBinding.constantPoolName,VERIFIED FIXED,None,JDT,Core,4.6,P3 normal,4.7 M4,Stephan Herrmann,,,,,,,2016-09-14 23:50 EDT by Stefan Xenos,2016-12-05 21:16 EST,2 users
501458,Console Scroll lock enabled when scrolling mouse up,CLOSED WORKSFORME,None,Platform,IDE,4.7,P3 normal with 1 vote,---,Platform-UI-Inbox,,,,usability,,,2016-09-15 02:01 EDT by sapina Mike,2018-11-05 08:31 EST,7 users
501459,Titanium warning in code smell detector - improvement,CLOSED FIXED,None,Titan,Plug-ins,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-09-15 02:22 EDT by Bengt Miksits,2017-05-08 04:26 EDT,2 users
501460,[Papyrus] cleaning stuff,RESOLVED FIXED,None,Community,CI-Jenkins,unspecified,P3 normal,---,CI Admin Inbox,,,,,,501039,2016-09-15 03:01 EDT by Francois Le Fevre,2016-09-19 07:17 EDT,6 users
501461,[Components][releng] detect if errors are thrown when executing through hudson,CLOSED FIXED,None,Papyrus,Components,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-09-15 03:03 EDT by Francois Le Fevre,2016-10-05 03:51 EDT,0 users
501462,Marketplace crash uppon start,CLOSED DUPLICATE of bug 497729,None,MPC,wizard,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-09-15 03:09 EDT by Grzegorz Szostak,2016-09-15 04:33 EDT,1 user
501463,Improve variable names in StackRenderer,RESOLVED FIXED,None,Platform,UI,4.6,P3 normal,4.7 M3,Lars Vogel,,,,,,,2016-09-15 03:17 EDT by Lars Vogel,2016-09-16 12:01 EDT,1 user
501464,[null][1.8] Cast from (@Nullable Type) to (@NonNull Type) ignored,VERIFIED FIXED,None,JDT,Core,4.7,P3 normal,4.7 M4,Till Brychcy,,,,,,,2016-09-15 03:17 EDT by Clovis Seragiotto,2016-12-05 22:23 EST,2 users
501465,Parameter directions shall be enforced,NEW,None,Viatra,Query,1.4.0,P3 normal,2.3.0M1,Zoltan Ujhelyi,,,,,530515,,2016-09-15 03:21 EDT by Balazs Grill,2019-05-27 09:59 EDT,1 user
501466,Use blocks for single statements in org.eclipse.e4.ui.css.swt,RESOLVED FIXED,None,Platform,UI,4.6,P3 normal,4.7 M3,Lars Vogel,,,,,,,2016-09-15 03:24 EDT by Lars Vogel,2016-09-16 12:05 EDT,1 user
501467,Implement toString operations for LS operations,CLOSED FIXED,None,Viatra,Query,1.4.0,P3 normal,1.5.0M1,Balazs Grill,,,,,,501053,2016-09-15 03:33 EDT by Zoltan Ujhelyi,2016-12-15 08:38 EST,1 user
501468,Migrate to generic merge viewer,NEW,None,PDT,General UI,4.1.0,P3 enhancement,---,PHP UI,,,,,,,2016-09-15 03:36 EDT by Dawid Pakula,2016-09-15 03:36 EDT,0 users
501469,[1.8] Intersection of two functional interfaces with same signature allowed,RESOLVED NOT_ECLIPSE,None,JDT,Core,4.7,P3 normal,BETA J9,Stephan Herrmann,,,,,,,2016-09-15 03:49 EDT by Jay Arthanareeswaran,2017-09-12 18:13 EDT,2 users
501470,Composer => Update Build Path block UI,CLOSED FIXED,None,PDT,Composer,4.1.0,P3 major,4.2.0,Project Inbox,,,,,,,2016-09-15 03:52 EDT by Dawid Pakula,2017-05-29 06:50 EDT,2 users
501471,"[navigation] Provide generic ""highlight selection"" command for all text editors",ASSIGNED,None,Platform,Text,4.7,P3 enhancement with 1 vote,---,Platform-Text-Inbox,,,,,205585,,2016-09-15 03:54 EDT by Andrey Loskutov,2017-11-29 07:37 EST,9 users
501472,[Charting] CurrentModificationException in function removeSeries(..),CLOSED FIXED,None,Ease,Modules,0.3.0,P3 normal,0.4.0,Project Inbox,,,,,,,2016-09-15 03:57 EDT by Dominic Pirker,2016-09-15 08:20 EDT,1 user
501473,[CSS] Investigate a reduction of the throws declaration in the CSS engine,NEW,None,Platform,UI,4.6,P3 normal,---,Platform-UI-Inbox,,,,,,,2016-09-15 03:59 EDT by Lars Vogel,2017-05-26 09:21 EDT,1 user
501474,Java 8 JDK needed on eTrice HIPP,RESOLVED FIXED,None,Community,CI-Jenkins,unspecified,P3 enhancement,---,CI Admin Inbox,,,,,,,2016-09-15 04:17 EDT by Henrik Rentz-Reichert,2016-09-19 03:32 EDT,2 users
501475,Unable to get conflicting files when StashApplyCommand fails,NEW,None,JGit,JGit,4.5,P3 enhancement,---,Project Inbox,,,,,,,2016-09-15 04:19 EDT by R¨¹diger Herrmann,2016-09-15 04:20 EDT,1 user
501476,[CSS] Retire empty CSSPropertyTabMarginOffsetHandler and CSSPropertyWebbyStyleHandler,RESOLVED FIXED,None,Platform,UI,4.6,P3 enhancement,4.12 M1,Lars Vogel,,,,,,,2016-09-15 04:20 EDT by Lars Vogel,2019-03-18 07:50 EDT,3 users
501477,Include Tag does not replace variables,ASSIGNED,None,Gendoc,Core,unspecified,P3 normal,0.5.1,BACH TOBJI Mohamed Ali,,,,,,,2016-09-15 04:25 EDT by Tristan Faure,2018-01-09 04:52 EST,2 users
501478,Declare Oxygen M2,RESOLVED FIXED,None,Platform,Releng,4.7,P3 normal,4.7 M2,Sravan Kumar Lakkimsetti,,,,,,,2016-09-15 04:45 EDT by Sravan Kumar Lakkimsetti,2016-12-14 08:48 EST,14 users
501479,Remove unused constructor in RegistryCSSElementProvider,RESOLVED FIXED,None,Platform,UI,4.6,P3 normal,4.7 M3,Lars Vogel,,,,,,,2016-09-15 05:03 EDT by Lars Vogel,2016-09-19 04:14 EDT,1 user
501480,Fix NPE RegistryCSSElementProvider,NEW,None,Platform,UI,4.6,P3 normal,---,Platform-UI-Inbox,,,,,,,2016-09-15 05:09 EDT by Lars Vogel,2017-05-26 09:23 EDT,2 users
501481,Make read/write status of models clearer,CLOSED FIXED,None,EMF.Diffmerge,UI,0.6.0,P3 normal,---,Project Inbox,Olivier Constant,,,,,,2016-09-15 05:28 EDT by Philippe DUL,2017-01-10 12:01 EST,1 user
501482,Consider deprecation of CCombo,NEW,None,Platform,SWT,4.6,P3 enhancement,---,Platform-SWT-Inbox,,,,,,501483,2016-09-15 05:34 EDT by Mickael Istria,2016-09-19 09:35 EDT,2 users
501483,Consider deprecation of CLabel,NEW,None,Platform,SWT,4.6,P3 enhancement,---,Platform-SWT-Inbox,,,,triaged,501482,,2016-09-15 05:37 EDT by Mickael Istria,2018-04-11 14:26 EDT,3 users
501484,Edit (delete) Parameter which does contains a mutated vowel in the Editor View does not delete the vowel in the proporties view,CLOSED FIXED,None,Jubula,Core,unspecified,P3 major,---,Miklos Hartmann,Elena Pister,,,,,,2016-09-15 06:11 EDT by Elena Pister,2016-11-10 06:00 EST,2 users
501485,progress bar report looks strange,NEW,None,CFT,General,1.0.1,P3 normal,---,Project Inbox,,,,,,,2016-09-15 06:31 EDT by Martin Lippert,2016-09-15 06:31 EDT,0 users
501486,[SysML 1.4][BDD] rcp test are failing,CLOSED FIXED,None,Papyrus,SysML,0.10.0,P3 normal,0.10.0,Benoit Maggi,Benoit Maggi,,,,,,2016-09-15 06:41 EDT by Francois Le Fevre,2016-09-22 07:05 EDT,1 user
501487,NPE ScriptService.getAvailableModules(),CLOSED FIXED,None,Ease,General,0.3.0,P3 normal,0.4.0,Project Inbox,,,,,,,2016-09-15 06:46 EDT by Martin Kloesch,2016-09-15 08:27 EDT,1 user
501488,It does not work one of the key code folding,RESOLVED WORKSFORME,None,JDT,Text,4.6,P3 normal with 1 vote,---,JDT-Text-Inbox,,,,,,,2016-09-15 07:18 EDT by martin shultz,2017-07-14 11:14 EDT,1 user
501489,Tester installation failure,CLOSED WORKSFORME,None,Papyrus-rt,General,0.8.0,P3 major,0.8.0,Project Inbox,,,,,,,2016-09-15 07:36 EDT by Charles Rivet,2016-10-26 09:36 EDT,1 user
501490,[Dashboard] [Reply] Unable to post inline comments from earlier patch sets,NEW,None,Egerrit,Dashboard,1.1.0,P3 normal,---,Project Inbox,,,,,,,2016-09-15 07:50 EDT by Alvaro Sanchez-Leon,2016-09-15 09:18 EDT,1 user
501491,[Graphics] Replace custom drawing on close button with png icons,NEW,None,Platform,SWT,4.5,P3 normal,---,Lars Vogel,,,,triaged,466511,430166,2016-09-15 08:17 EDT by Lars Vogel,2019-02-04 13:26 EST,9 users
501492,Double clicks on action button to launch the action,CLOSED FIXED,None,Sirius,Properties,unspecified,P3 normal,5.0.0M7,Pierre-Charles David,,,backport,triaged,,513967,2016-09-15 08:30 EDT by Melanie Bats,2017-06-29 03:31 EDT,3 users
501493,"Dependency Hierarchy: Unnecessary ""x.y.z (omitted for conflict with x.y.z)"" markers",RESOLVED FIXED,None,m2e,editors,1.7.0,P3 minor with 1 vote,1.12.0 M3,Project Inbox,,,,,,,2016-09-15 08:43 EDT by Matthias Hanisch,2019-05-28 19:55 EDT,4 users
501494,Change data types for runtime and generated code to fixed size types (c++),NEW,None,eTrice,Runtime,unspecified,P3 normal,future,Project Inbox,,,CppConsolidation,,,,2016-09-15 09:02 EDT by Jan Belle,2018-08-17 03:32 EDT,1 user
501495,[CustomHiDPI] Font size wrong if using scale factor 125,NEW,None,Platform,SWT,4.6,P3 normal,---,Platform-SWT-Inbox,,,,,,,2016-09-15 09:07 EDT by Lars Vogel,2018-01-30 06:00 EST,4 users
501496,Should StackRender use the SWT.FLAT stylebit instead of SWT.BORDER for the CTabFolder creation,RESOLVED WONTFIX,None,Platform,UI,4.6,P3 normal with 1 vote,---,Platform-UI-Inbox,,,stalebug,,,,2016-09-15 09:27 EDT by Lars Vogel,2019-10-29 05:33 EDT,2 users
501497,[Components][archetype] correct several typos in the product generation,CLOSED DUPLICATE of bug 502817,None,Papyrus,Components,unspecified,P3 normal,---,Project Inbox,,,,,,,2016-09-15 09:46 EDT by Francois Le Fevre,2016-10-05 03:48 EDT,0 users
501498,[rulers] Use different icon if several markers are present,ASSIGNED,None,JDT,Text,2.0,P3 normal,---,JDT-Text-Inbox,,,,,,,2016-09-15 09:54 EDT by Lars Vogel,2017-04-13 14:03 EDT,9 users
501499,[release] modeling.epsilon 1.4.0,RESOLVED FIXED,None,Community,Proposals and Reviews,unspecified,P3 normal,---,Eclipse Management Organization,,https://projects.eclipse.org/projects...,,,,,2016-09-15 09:55 EDT by Stephanie Swart,2016-10-05 11:50 EDT,1 user
501500,Pb with key of ModelAccessorsRegistry map,CLOSED FIXED,None,Sirius,Core,unspecified,P3 normal,4.1.0,Laurent Redor,Julien Dupont,,,needinfo,,,2016-09-15 10:06 EDT by Laurent Redor,2016-10-18 11:06 EDT,2 users
